feature_name,no_gluc_tol_pval,no_feeding_pval,no_cross_pval,no_gluc_tol_fdr_pval,no_feeding_fdr_pval,no_cross_fdr_pval,full_model_converged,no_gluc_tol_converged,no_feeding_converged,no_cross_converged,full_model_ll,no_gluc_tol_ll,no_feeding_ll,no_cross_ll,full_model_params,no_gluc_tol_params,no_feeding_params,no_cross_params,full_model_aic,no_gluc_tol_aic,no_feeding_aic,no_cross_aic,delta_aic_full_no_gluc,delta_aic_full_no_feeding,delta_aic_full_no_cross
l_909,0.017227695184399004,0.0003013423837751787,0.0046127079628080925,0.06364676276458521,0.0006946946420630452,0.026234776538471026,True,True,True,True,-72.38395687467174,-78.39229439415412,-81.78172976903691,-77.76289705851595,"{'Intercept': 19.0583612442939, 'glucose_tolerance[T.impaired]': 0.22167830570533845, 'glucose_tolerance[T.normal]': 0.11801722614486981, 'bg_type[T.RBG]': 1.482146874493089, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.102704908203308, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.6931217646331422, 'Group Var': 0.8150098041574273}","{'Intercept': 19.192803842375557, 'bg_type[T.RBG]': 0.5921700674648046, 'Group Var': 0.7312041566438675}","{'Intercept': 19.799434681540472, 'glucose_tolerance[T.impaired]': -0.3296741483963536, 'glucose_tolerance[T.normal]': -0.7285436561717292, 'Group Var': 0.5074117538844839}","{'Intercept': 19.50334964780803, 'glucose_tolerance[T.impaired]': -0.3296741483963204, 'glucose_tolerance[T.normal]': -0.7285436561717007, 'bg_type[T.RBG]': 0.5921700674648076, 'Group Var': 0.624964804465434}",160.76791374934348,164.78458878830824,173.56345953807383,167.5257941170319,-4.016675038964763,-12.795545788730351,-6.757880367688415
l_910,0.011143917521973851,0.00024774498964699716,0.003308141119947695,0.0486561449381131,0.0005796361124487931,0.020951560426335402,True,True,True,True,-73.36217868302818,-79.8757511777013,-82.96563256828797,-79.07354752555695,"{'Intercept': 24.176720435063697, 'glucose_tolerance[T.impaired]': 0.22356706509364208, 'glucose_tolerance[T.normal]': 0.13378888865165084, 'bg_type[T.RBG]': 1.512394663413715, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.0764292637104569, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.8553310377531358, 'Group Var': 0.676402759744443}","{'Intercept': 24.315261745340873, 'bg_type[T.RBG]': 0.6031138240078576, 'Group Var': 0.6209661360950611}","{'Intercept': 24.932917766770576, 'glucose_tolerance[T.impaired]': -0.3146475667616031, 'glucose_tolerance[T.normal]': -0.7938766302249454, 'Group Var': 0.40749578502146605}","{'Intercept': 24.631360854766633, 'glucose_tolerance[T.impaired]': -0.31464756676159944, 'glucose_tolerance[T.normal]': -0.7938766302249377, 'bg_type[T.RBG]': 0.6031138240078576, 'Group Var': 0.5042168667368647}",162.72435736605635,167.7515023554026,175.93126513657595,170.1470950511139,-5.0271449893462545,-13.206907770519592,-7.422737685057541
l_911,0.006717124471824368,0.0027548692574132887,0.0018222477545356544,0.03415855356407157,0.005449850052708897,0.013992591352875365,True,True,True,True,-73.22595436813852,-80.32020328999708,-80.28262361895828,-79.53363887808946,"{'Intercept': 21.360914302682378, 'glucose_tolerance[T.impaired]': 0.46621796590181364, 'glucose_tolerance[T.normal]': 0.36820351133192813, 'bg_type[T.RBG]': 1.247556778643704, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.153262857214798, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -2.022477347540247, 'Group Var': 0.42678956294959}","{'Intercept': 21.667663987899658, 'bg_type[T.RBG]': 0.2664298805282592, 'Group Var': 0.37300921269816584}","{'Intercept': 21.984692692004227, 'glucose_tolerance[T.impaired]': -0.11041346270559496, 'glucose_tolerance[T.normal]': -0.6430351624381995, 'Group Var': 0.28084274675509396}","{'Intercept': 21.851477751740113, 'glucose_tolerance[T.impaired]': -0.11041346270559764, 'glucose_tolerance[T.normal]': -0.6430351624382081, 'bg_type[T.RBG]': 0.2664298805282574, 'Group Var': 0.29445252881931006}",162.45190873627703,168.64040657999416,170.56524723791657,171.06727775617892,-6.18849784371713,-8.113338501639532,-8.615369019901891
l_912,0.16960107149229628,2.6862272448750756e-08,0.2650929074082775,0.31976899920866103,9.576261662657743e-08,0.4749695719263335,True,True,True,True,-70.63814284516575,-73.85046258641752,-89.69034021429808,-71.96581776561187,"{'Intercept': 18.996477936585194, 'glucose_tolerance[T.impaired]': 0.036420284145082214, 'glucose_tolerance[T.normal]': 0.7032180912957253, 'bg_type[T.RBG]': 0.941093918492236, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.42269699116267356, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.845291367131924, 'Group Var': 0.5699970187045575}","{'Intercept': 19.15533169691689, 'bg_type[T.RBG]': 1.3215006874999562, 'Group Var': 0.8517171230297231}","{'Intercept': 19.467024895831297, 'glucose_tolerance[T.impaired]': 0.24776877972643885, 'glucose_tolerance[T.normal]': 1.1258637748616975, 'Group Var': 0.17714351691103492}","{'Intercept': 18.806274552081334, 'glucose_tolerance[T.impaired]': 0.24776877972642322, 'glucose_tolerance[T.normal]': 1.1258637748616822, 'bg_type[T.RBG]': 1.3215006874999555, 'Group Var': 0.5318736979050293}",157.2762856903315,155.70092517283504,189.38068042859615,155.93163553122375,1.5753605174964491,-32.10439473826466,1.3446501591077435
l_913,0.015866404818220232,0.12276779544828893,0.2488380948771438,0.060671209600460116,0.1731366381158985,0.4562471538097366,True,True,True,True,-47.188829292982135,-53.293072899086255,-50.07930321934025,-48.579782108362096,"{'Intercept': 21.91178746028899, 'glucose_tolerance[T.impaired]': -0.5887892868853025, 'glucose_tolerance[T.normal]': -0.6701627267425119, 'bg_type[T.RBG]': 0.03311003779179122, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.4440494684654878, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.04466768522341657, 'Group Var': 1.254017799943079e-09}","{'Intercept': 21.48336027149783, 'bg_type[T.RBG]': 0.24620123497986707, 'Group Var': 0.13094214320701503}","{'Intercept': 21.928342479184863, 'glucose_tolerance[T.impaired]': -0.3667645526525377, 'glucose_tolerance[T.normal]': -0.6924965693541972, 'Group Var': 2.4494862937961637e-10}","{'Intercept': 21.805241861694945, 'glucose_tolerance[T.impaired]': -0.36676455265255936, 'glucose_tolerance[T.normal]': -0.6924965693542203, 'bg_type[T.RBG]': 0.24620123497987467, 'Group Var': 9.781657398406869e-10}",110.37765858596427,114.58614579817251,110.1586064386805,109.15956421672419,-4.20848721220824,0.21905214728377587,1.2180943692400774
l_914,0.02045559212538789,0.010437647040641972,0.20665833161300495,0.07206611831414225,0.018585676347342914,0.4097617607326669,True,True,True,True,-64.00469298223537,-69.8122210279257,-69.63077284366265,-65.5813814035646,"{'Intercept': 19.651462773690927, 'glucose_tolerance[T.impaired]': -0.5858702344311304, 'glucose_tolerance[T.normal]': -0.8853515822688298, 'bg_type[T.RBG]': 0.7348681909748437, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.09703295969877727, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.8225949802440509, 'Group Var': 0.186682274491966}","{'Intercept': 19.181457340021588, 'bg_type[T.RBG]': 0.5218327150766433, 'Group Var': 0.6065320869528096}","{'Intercept': 20.018896869178327, 'glucose_tolerance[T.impaired]': -0.6343867142805036, 'glucose_tolerance[T.normal]': -1.296649072390843, 'Group Var': 0.1154720170636759}","{'Intercept': 19.757980511640003, 'glucose_tolerance[T.impaired]': -0.6343867142805006, 'glucose_tolerance[T.normal]': -1.2966490723908428, 'bg_type[T.RBG]': 0.5218327150766412, 'Group Var': 0.16508093199080573}",144.00938596447074,147.6244420558514,149.2615456873253,143.1627628071292,-3.6150560913806657,-5.2521597228545716,0.8466231573415257
l_915,0.10408829107785343,0.0025715633557400128,0.16337471921652516,0.2275204238604407,0.005116493719303202,0.3571111119157674,True,True,True,True,-69.50673370814836,-73.34601589714528,-76.6368251599881,-71.31844253383166,"{'Intercept': 19.1162696821452, 'glucose_tolerance[T.impaired]': -0.17812114367013113, 'glucose_tolerance[T.normal]': -0.5395614142458053, 'bg_type[T.RBG]': 0.9493982016976079, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.2182232567048727, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.978875267669348, 'Group Var': 0.36880842097037697}","{'Intercept': 18.919296827460983, 'bg_type[T.RBG]': 0.6445115198113021, 'Group Var': 0.5804248075943472}","{'Intercept': 19.590968782994022, 'glucose_tolerance[T.impaired]': -0.28723277202258884, 'glucose_tolerance[T.normal]': -1.0289990480805, 'Group Var': 0.23593786434406672}","{'Intercept': 19.268713023088377, 'glucose_tolerance[T.impaired]': -0.2872327720226016, 'glucose_tolerance[T.normal]': -1.028999048080505, 'bg_type[T.RBG]': 0.644511519811304, 'Group Var': 0.3313762163015269}",155.01346741629672,154.69203179429056,163.2736503199762,154.63688506766331,0.32143562200616316,-8.260182903679492,0.3765823486334057
l_916,0.022757362103119648,0.21109458867278763,0.11696630935064217,0.07640287199280364,0.2760836186197049,0.2943737246976133,True,True,True,True,-50.2881011119964,-55.97043499995651,-52.54482116674775,-52.433970451915584,"{'Intercept': 18.084955306581428, 'glucose_tolerance[T.impaired]': 0.29812438312848893, 'glucose_tolerance[T.normal]': 1.4167808391326493, 'bg_type[T.RBG]': -0.29781920067782547, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.49973925088542726, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.06755181451994194, 'Group Var': 0.7869612045913366}","{'Intercept': 18.517373665972197, 'bg_type[T.RBG]': -0.0614599381390993, 'Group Var': 1.6084880885494253}","{'Intercept': 17.936045706242496, 'glucose_tolerance[T.impaired]': 0.5479940085712162, 'glucose_tolerance[T.normal]': 1.3830049318727027, 'Group Var': 0.7046395409007989}","{'Intercept': 17.966775675312064, 'glucose_tolerance[T.impaired]': 0.5479940085711938, 'glucose_tolerance[T.normal]': 1.3830049318726796, 'bg_type[T.RBG]': -0.06145993813910026, 'Group Var': 0.7085115446222056}",116.5762022239928,119.94086999991302,115.0896423334955,116.86794090383117,-3.364667775920225,1.4865598904972899,-0.29173867983837454
l_917,0.0009203958223861225,0.00034763717853428906,0.0010400132049464272,0.009416357259796485,0.0007929613214852055,0.009719907196499311,True,True,True,True,-64.65226459363858,-73.97756894821678,-73.89981842272842,-71.52078646248417,"{'Intercept': 23.85983622450129, 'glucose_tolerance[T.impaired]': -0.14814019444675014, 'glucose_tolerance[T.normal]': -0.6474766848385458, 'bg_type[T.RBG]': 0.4879635404351841, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.1043226410701399, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.6804779574420463, 'Group Var': 0.9894163286956208}","{'Intercept': 23.656270790310185, 'bg_type[T.RBG]': -0.40029337158829414, 'Group Var': 1.2690585277379847}","{'Intercept': 24.103817994718792, 'glucose_tolerance[T.impaired]': -0.7003015149817412, 'glucose_tolerance[T.normal]': -1.4877156635594992, 'Group Var': 0.6319722487013909}","{'Intercept': 24.30396468051294, 'glucose_tolerance[T.impaired]': -0.7003015149817506, 'glucose_tolerance[T.normal]': -1.4877156635594981, 'bg_type[T.RBG]': -0.4002933715882922, 'Group Var': 0.711773257674985}",145.30452918727715,155.95513789643357,157.79963684545683,155.04157292496834,-10.650608709156415,-12.495107658179677,-9.737043737691181
l_918,0.006934890541845644,0.0004548954464933933,0.013406846676648538,0.034754857237249616,0.0010227753276815044,0.058845807607503436,True,True,True,True,-62.55531363833454,-69.61314854562282,-71.5198971010576,-66.86730339482973,"{'Intercept': 21.952083756682164, 'glucose_tolerance[T.impaired]': -0.18714615878588295, 'glucose_tolerance[T.normal]': -0.8244665730157026, 'bg_type[T.RBG]': 0.12667894521570008, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.8027430445394361, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.28456253724573, 'Group Var': 0.8446682055086114}","{'Intercept': 21.693617362686105, 'bg_type[T.RBG]': -0.5316050845031648, 'Group Var': 1.3072920972056328}","{'Intercept': 22.015423229290043, 'glucose_tolerance[T.impaired]': -0.5885176810556272, 'glucose_tolerance[T.normal]': -1.4667478416386017, 'Group Var': 0.5398888796770134}","{'Intercept': 22.28122577154158, 'glucose_tolerance[T.impaired]': -0.588517681055597, 'glucose_tolerance[T.normal]': -1.4667478416385815, 'bg_type[T.RBG]': -0.5316050845031631, 'Group Var': 0.6844460695385184}",141.11062727666908,147.22629709124564,153.0397942021152,145.73460678965947,-6.115669814576563,-11.929166925446111,-4.623979512990388
l_919,0.01320074246262242,0.0011143340297702197,0.02826031099321607,0.0540855064404601,0.002381561851016947,0.10308455212504342,True,True,True,True,-45.66773973168334,-51.98553039610168,-53.68625319774189,-49.2340366287557,"{'Intercept': 22.308572301945503, 'glucose_tolerance[T.impaired]': -0.22347763233918438, 'glucose_tolerance[T.normal]': -0.6336261584213579, 'bg_type[T.RBG]': 0.06250182564655656, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.5488622747234552, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.8802680311045054, 'Group Var': 0.7799750792204782}","{'Intercept': 22.07010825409168, 'bg_type[T.RBG]': -0.38798291793607215, 'Group Var': 1.2563734017185426}","{'Intercept': 22.33982321476881, 'glucose_tolerance[T.impaired]': -0.4979087697009403, 'glucose_tolerance[T.normal]': -1.0737601739736502, 'Group Var': 0.5201726526404218}","{'Intercept': 22.533814673736842, 'glucose_tolerance[T.impaired]': -0.49790876970092274, 'glucose_tolerance[T.normal]': -1.0737601739736282, 'bg_type[T.RBG]': -0.3879829179360713, 'Group Var': 0.654112448228572}",107.33547946336668,111.97106079220336,117.37250639548378,110.4680732575114,-4.635581328836679,-10.0370269321171,-3.132593794144725
l_920,0.1770172858575858,0.017504195251285805,0.05139786485258648,0.3281373435100518,0.02964226600340172,0.16187050697654287,True,True,True,True,-41.085977076271675,-44.24205735714797,-46.15026686656809,-44.05413572348844,"{'Intercept': 20.555056418559268, 'glucose_tolerance[T.impaired]': -0.06369563064063932, 'glucose_tolerance[T.normal]': 0.2583314123974635, 'bg_type[T.RBG]': 0.23913513773336736, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.2788443308240832, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.5362977201842478, 'Group Var': 0.014282573430811098}","{'Intercept': 20.57487488571847, 'bg_type[T.RBG]': 0.27129775910852894, 'Group Var': 0.0003334812550033529}","{'Intercept': 20.67462398742599, 'glucose_tolerance[T.impaired]': 0.07572653477136299, 'glucose_tolerance[T.normal]': -0.009817447694702412, 'Group Var': 5.426743055293208e-09}","{'Intercept': 20.53897510787168, 'glucose_tolerance[T.impaired]': 0.07572653477141109, 'glucose_tolerance[T.normal]': -0.009817447694655807, 'bg_type[T.RBG]': 0.2712977591085445, 'Group Var': 1.6565372991101574e-08}",98.17195415254335,96.48411471429594,102.30053373313618,100.10827144697689,1.6878394382474085,-4.128579580592827,-1.936317294433536
l_921,0.004212632194423287,9.624896610587412e-08,0.005374212560191323,0.025378540293232974,3.191041543767702e-07,0.029312345478141315,True,True,True,True,-68.396323373427,-76.02056840191482,-86.1384815840196,-73.62246658955716,"{'Intercept': 22.918146414968035, 'glucose_tolerance[T.impaired]': -0.13292123959589872, 'glucose_tolerance[T.normal]': -0.6023819046016522, 'bg_type[T.RBG]': -0.22806400566218368, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.0897919131191725, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.5299671103064756, 'Group Var': 0.6852271368989078}","{'Intercept': 22.731209414249744, 'bg_type[T.RBG]': -1.0789533842830654, 'Group Var': 0.949934083704778}","{'Intercept': 22.80411441213695, 'glucose_tolerance[T.impaired]': -0.6778171961554981, 'glucose_tolerance[T.normal]': -1.3673654597549143, 'Group Var': 0.2522946937381768}","{'Intercept': 23.343591104278488, 'glucose_tolerance[T.impaired]': -0.6778171961554881, 'glucose_tolerance[T.normal]': -1.367365459754905, 'bg_type[T.RBG]': -1.0789533842830659, 'Group Var': 0.5244836172380478}",152.792646746854,160.04113680382963,182.2769631680392,159.24493317911433,-7.2484900569756405,-29.484316421185213,-6.452286432260337
l_922,0.11983034189352884,1.283759078559982e-08,0.23604366856677195,0.2532709669936966,4.7225945677238484e-08,0.4431264961476099,True,True,True,True,-47.176754469823194,-50.8376378126887,-66.98584336878092,-48.620492924596945,"{'Intercept': 21.15520820798679, 'glucose_tolerance[T.impaired]': -0.06237201102181156, 'glucose_tolerance[T.normal]': -0.5094819711837267, 'bg_type[T.RBG]': -0.622357199629442, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.405972788560155, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.5541145093294992, 'Group Var': 0.4195306809363625}","{'Intercept': 21.02212580823914, 'bg_type[T.RBG]': -0.9361664957754187, 'Group Var': 0.6954022612020334}","{'Intercept': 20.84402960817209, 'glucose_tolerance[T.impaired]': -0.26535840530191374, 'glucose_tolerance[T.normal]': -0.7865392258484999, 'Group Var': 0.09874771374712252}","{'Intercept': 21.312112856059787, 'glucose_tolerance[T.impaired]': -0.2653584053018934, 'glucose_tolerance[T.normal]': -0.7865392258484886, 'bg_type[T.RBG]': -0.9361664957754172, 'Group Var': 0.38660885353457586}",110.35350893964639,109.6752756253774,143.97168673756184,109.24098584919389,0.6782333142689936,-33.61817779791545,1.1125230904524983
l_923,0.005154862620440596,3.489692944852528e-08,0.006321831052020709,0.02829446816108505,1.2164675608165362e-07,0.032725885895041336,True,True,True,True,-62.31693834649592,-69.71245044751988,-81.10071341628482,-67.38068473586002,"{'Intercept': 20.610832478377663, 'glucose_tolerance[T.impaired]': -0.05366381729485698, 'glucose_tolerance[T.normal]': -0.5363126357778769, 'bg_type[T.RBG]': -0.26133960373624965, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.0226752561538237, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.313215914102911, 'Group Var': 0.6425930172949864}","{'Intercept': 20.476738042574667, 'bg_type[T.RBG]': -1.0353204146337456, 'Group Var': 0.8868883670473786}","{'Intercept': 20.48016267650954, 'glucose_tolerance[T.impaired]': -0.5650014453717681, 'glucose_tolerance[T.normal]': -1.1929205928293407, 'Group Var': 0.2150879262299516}","{'Intercept': 20.99782288382643, 'glucose_tolerance[T.impaired]': -0.5650014453717765, 'glucose_tolerance[T.normal]': -1.1929205928293571, 'bg_type[T.RBG]': -1.0353204146337474, 'Group Var': 0.4941964548073593}",140.63387669299183,147.42490089503977,172.20142683256964,146.76136947172003,-6.791024202047936,-31.567550139577804,-6.127492778728197
l_924,0.007277136063433645,6.537270880162567e-05,0.006234166872180966,0.03594905215336221,0.00016032540924540537,0.03266325612727542,True,True,True,True,-72.50805668065054,-79.51086739154148,-83.50579390511997,-77.58576701057056,"{'Intercept': 19.82913652140129, 'glucose_tolerance[T.impaired]': 0.016921692867935587, 'glucose_tolerance[T.normal]': -0.1535298519989039, 'bg_type[T.RBG]': 0.1570450646196129, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.175958740076925, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.7059190885710258, 'Group Var': 0.3347570105259692}","{'Intercept': 19.80689139743547, 'bg_type[T.RBG]': -0.7721181231330585, 'Group Var': 0.43479516430472426}","{'Intercept': 19.907659053711093, 'glucose_tolerance[T.impaired]': -0.5710576771705245, 'glucose_tolerance[T.normal]': -1.0064893962844128, 'Group Var': 0.15629767913321513}","{'Intercept': 20.29371811527764, 'glucose_tolerance[T.impaired]': -0.5710576771705399, 'glucose_tolerance[T.normal]': -1.0064893962844281, 'bg_type[T.RBG]': -0.7721181231330564, 'Group Var': 0.242591526260007}",161.01611336130108,167.02173478308296,177.01158781023994,167.17153402114113,-6.005621421781882,-15.995474448938864,-6.155420659840047
l_925,0.04572659452894485,0.1447171410526788,0.18638142012099795,0.12450595581188291,0.19969348513972998,0.3822698403193422,True,True,True,True,-39.02221925307687,-43.87404882611973,-41.72243144568522,-40.7021793122381,"{'Intercept': 20.388155552263267, 'glucose_tolerance[T.impaired]': 0.4201570165386315, 'glucose_tolerance[T.normal]': 0.5511927335047513, 'bg_type[T.RBG]': -0.14486126180088385, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.4388539347141963, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.4253936323803298, 'Group Var': 0.4773811510558722}","{'Intercept': 20.70847260723354, 'bg_type[T.RBG]': 0.15964443203228218, 'Group Var': 0.9689679063195211}","{'Intercept': 20.315724921362825, 'glucose_tolerance[T.impaired]': 0.6395839838957177, 'glucose_tolerance[T.normal]': 0.7638895496949064, 'Group Var': 0.41144191406417285}","{'Intercept': 20.235902705346703, 'glucose_tolerance[T.impaired]': 0.6395839838957034, 'glucose_tolerance[T.normal]': 0.7638895496948902, 'bg_type[T.RBG]': 0.1596444320322841, 'Group Var': 0.4355224422251211}",94.04443850615374,95.74809765223947,93.44486289137043,93.4043586244762,-1.7036591460857267,0.5995756147833049,0.6400798816775364
l_926,0.39226357342541257,0.16384822879891658,0.7762938296289144,0.536994234720933,0.22132311530728654,0.8710006693240707,True,True,True,True,-34.439525381673675,-36.49095778713102,-36.995018736690994,-34.69274956571205,"{'Intercept': 21.069717021743664, 'glucose_tolerance[T.impaired]': 0.2924629622058218, 'glucose_tolerance[T.normal]': 0.06566413137609083, 'bg_type[T.RBG]': 0.36449095049327784, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.17172405633158205, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.174771755330507, 'Group Var': 1.3294038947251054e-09}","{'Intercept': 21.229081329121804, 'bg_type[T.RBG]': 0.24367457126137046, 'Group Var': 0.018008819682904353}","{'Intercept': 21.2519624969903, 'glucose_tolerance[T.impaired]': 0.20660093404004265, 'glucose_tolerance[T.normal]': -0.02172174628915369, 'Group Var': 1.6329110855494028e-10}","{'Intercept': 21.130125211359633, 'glucose_tolerance[T.impaired]': 0.20660093404001617, 'glucose_tolerance[T.normal]': -0.021721746289173772, 'bg_type[T.RBG]': 0.24367457126137057, 'Group Var': 4.485489519662112e-10}",84.87905076334735,80.98191557426205,83.99003747338199,81.3854991314241,3.8971351890853043,0.8890132899653622,3.4935516319232534
l_927,0.025023245052226317,8.000466745207718e-06,0.006261052047005923,0.08209713604421119,2.1715552594135236e-05,0.03270501205218502,True,True,True,True,-62.2423948500613,-67.81294205091363,-75.42459675325672,-67.31580189942456,"{'Intercept': 28.216275539551788, 'glucose_tolerance[T.impaired]': 0.2869820522312117, 'glucose_tolerance[T.normal]': 0.24806368269053158, 'bg_type[T.RBG]': 1.5003136561829, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.9092115639700556, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.436784650750412, 'Group Var': 0.5267930495497232}","{'Intercept': 28.409379302205533, 'bg_type[T.RBG]': 0.7583509440477862, 'Group Var': 0.4586343711493506}","{'Intercept': 28.96643236764326, 'glucose_tolerance[T.impaired]': -0.16762372975382359, 'glucose_tolerance[T.normal]': -0.47032864268466795, 'Group Var': 0.24263989159545835}","{'Intercept': 28.58725689561938, 'glucose_tolerance[T.impaired]': -0.16762372975384715, 'glucose_tolerance[T.normal]': -0.4703286426846913, 'bg_type[T.RBG]': 0.7583509440477899, 'Group Var': 0.39945751372769495}",140.4847897001226,143.62588410182727,160.84919350651344,146.6316037988491,-3.141094401704663,-20.36440380639084,-6.146814098726509
l_928,0.03560076151402615,2.6548400075498687e-05,0.010654474512450081,0.10504047211220344,6.740408771003999e-05,0.048859414077686014,True,True,True,True,-76.67882264081551,-81.83102024300418,-88.61547890502261,-81.22059797386306,"{'Intercept': 20.87112186799762, 'glucose_tolerance[T.impaired]': 0.37648022654584246, 'glucose_tolerance[T.normal]': 0.21406796013153268, 'bg_type[T.RBG]': 1.80040855452697, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.0977865427448066, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.7210084554932257, 'Group Var': 0.5026674714744355}","{'Intercept': 21.102175573296865, 'bg_type[T.RBG]': 0.9073135920559161, 'Group Var': 0.4639521672444537}","{'Intercept': 21.771326145261128, 'glucose_tolerance[T.impaired]': -0.17241304482657344, 'glucose_tolerance[T.normal]': -0.6464362676150999, 'Group Var': 0.24855800207681905}","{'Intercept': 21.31766934923317, 'glucose_tolerance[T.impaired]': -0.17241304482658584, 'glucose_tolerance[T.normal]': -0.6464362676151171, 'bg_type[T.RBG]': 0.9073135920559178, 'Group Var': 0.3914493133457742}",169.35764528163102,171.66204048600835,187.23095781004523,174.44119594772613,-2.304395204377329,-17.873312528414203,-5.083550666095107
l_929,0.07025796923388249,9.516673437135714e-14,0.07309135528875775,0.17230642383742245,7.987538045052257e-13,0.2120083448853437,True,True,True,True,-81.83042979475569,-86.159116059245,-113.68021803413383,-84.44647497267893,"{'Intercept': 21.61118185644292, 'glucose_tolerance[T.impaired]': 0.17198674847640447, 'glucose_tolerance[T.normal]': -0.05742271250420596, 'bg_type[T.RBG]': 3.291051359608406, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.8901588619900184, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.5566004515781606, 'Group Var': 0.07217853491070303}","{'Intercept': 21.685690688180294, 'bg_type[T.RBG]': 2.5346518382977594, 'Group Var': 0.1471623196978313}","{'Intercept': 23.256707536247152, 'glucose_tolerance[T.impaired]': -0.27309268251863394, 'glucose_tolerance[T.normal]': -0.8357229382933162, 'Group Var': 1.693783362033978e-10}","{'Intercept': 21.989381617098232, 'glucose_tolerance[T.impaired]': -0.27309268251860347, 'glucose_tolerance[T.normal]': -0.8357229382932815, 'bg_type[T.RBG]': 2.534651838297782, 'Group Var': 0.05615406794725873}",179.66085958951138,180.31823211849,237.36043606826766,180.89294994535786,-0.6573725289786125,-57.699576478756285,-1.2320903558464806
l_930,0.01277604530193928,1.4170681067614621e-05,0.00241546516743112,0.05322839114952534,3.712289025137224e-05,0.0171865813764955,True,True,True,True,-72.74944983472118,-79.10510220451046,-85.33856649626811,-78.77531322923333,"{'Intercept': 22.059203081645133, 'glucose_tolerance[T.impaired]': 0.53472404685847, 'glucose_tolerance[T.normal]': 0.5446518124912787, 'bg_type[T.RBG]': 1.7374137567453598, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.0898592884328666, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.9169214266720642, 'Group Var': 0.5916705635131575}","{'Intercept': 22.435495467572633, 'bg_type[T.RBG]': 0.8090998271945162, 'Group Var': 0.46988466017460034}","{'Intercept': 22.927909960017836, 'glucose_tolerance[T.impaired]': -0.010205597357975046, 'glucose_tolerance[T.normal]': -0.4138089008447672, 'Group Var': 0.2916561506463152}","{'Intercept': 22.523360046420546, 'glucose_tolerance[T.impaired]': -0.010205597357953887, 'glucose_tolerance[T.normal]': -0.413808900844745, 'bg_type[T.RBG]': 0.8090998271945146, 'Group Var': 0.4292514855553208}",161.49889966944235,166.21020440902092,180.67713299253623,169.55062645846667,-4.711304739578566,-19.178233323093878,-8.051726789024315
