,Type,i,Proposed ID,Tracefinder ID,Lipid Class,m/z,RT [min],Area (Max.),Score,Adduct,Polarity,1076_10_FBG,1062_8_FBG,1093_9_FBG,1060_8_RBG,1091_10_FBG,1092_9_RBG,1093_10_RBG,1082_10_FBG,1060_9_RBG,1101_9_FBG,1062_10_RBG,1091_8_RBG,1074_10_FBG,1101_10_RBG,1076_9_FBG,1092_9_FBG,1074_8_FBG,1091_10_RBG,1082_9_FBG,1076_8_RBG,1060_8_FBG,1093_9_RBG,1060_10_FBG,1082_10_RBG,1074_9_RBG,1091_9_RBG,1101_10_FBG,1093_8_FBG,1074_8_RBG,1102_10_RBG,1062_9_FBG,1076_9_RBG,1092_8_FBG,1062_10_FBG,1102_8_RBG,1074_10_RBG,1060_9_FBG,1082_9_RBG,1076_10_RBG,1091_9_FBG,1102_9_FBG,1102_9_RBG,1093_10_FBG,1101_8_FBG,1102_8_FBG,1082_8_FBG,1060_10_RBG,1076_8_FBG,1101_9_RBG,1091_8_FBG,1092_10_FBG,1082_8_RBG,1062_8_RBG,1102_10_FBG,1093_8_RBG,1074_9_FBG,1062_9_RBG,1101_8_RBG,1092_8_RBG,1092_10_RBG
Stearic acid_283.26356_1.554,metabolite,m_10,Stearic acid,,,283.26356,1.554,29.667819551834295,99.6,[M-H]-1,-,29.1370936259826,28.84276542089028,29.667819551834295,28.62171827808299,28.715647943322466,28.621293432635053,28.498399697898364,28.46250588552041,28.858553282566447,28.704128020316823,28.842854075153113,28.80855146244556,29.056654257391678,28.823257792665846,28.21725474088739,28.627318513940278,28.845392429989925,28.402927100564437,28.374102136034715,28.779155400730648,29.097076030036565,28.523716485408837,29.05493010528917,28.511069119699293,28.95411643887812,28.678738406272977,28.720224715543324,28.87443761738626,29.45324695604966,28.57518865824622,28.936094576209673,28.554802531980588,28.77549474272096,29.010524553319108,28.897541053685654,29.393701433822386,28.484623377711397,28.885305025629034,28.706762295663285,29.438620595075665,28.535858592721173,29.007843424433133,28.543972171222617,28.448113281466245,29.02690712723212,28.536186682825356,28.862178585205434,28.292375883722933,28.897484910515015,29.133940881240758,28.911684878818665,29.094352538682898,28.953044059811127,28.75188257029295,28.449236202210756,28.857635745499067,28.985555161116736,28.989208539372214,28.73504548827423,28.470363574911612
Docosahexaenoic Acid_327.23219_1.554,metabolite,m_11,Docosahexaenoic Acid,,,327.23219,1.554,29.396486002522046,94.6,[M-H]-1,-,28.932499714953913,28.734043739986397,29.009848709872884,26.243920126086014,29.043705310097327,26.97077296129005,27.163209685524773,28.396626279159243,27.79923239233714,28.904076366183663,27.192343911875145,27.292094740495326,28.92523718416958,27.942929954481492,26.711676877762006,28.889204434968512,28.17873758011692,26.978111682245547,28.48210158725014,28.794142973178182,27.628585706728256,27.835455282265475,28.548173906464598,27.858837162444537,27.295415197749286,27.10998806911512,28.682624953233603,28.800489343445843,27.51377393858018,27.507423790383722,28.08092386924849,27.362684466004897,27.956114419917988,29.396486002522046,27.466069629249205,27.52635618053611,27.462677346406995,28.59281435941796,28.015409585621136,29.119959363048185,28.960338078235747,28.163669139462513,28.28261799418778,26.77033501972375,28.100191635492507,26.36655425817442,27.30821196441248,28.23162729654584,27.9615870885042,28.84637561088761,28.135608376302986,27.527678939269425,28.347439821604414,28.931921420930603,26.78391485527935,28.027234986965126,27.871684577873282,27.96455391029827,26.677873662677175,26.7677356144348
unknown_293.09785_14.216,metabolite,m_12,unknown,,,293.09785,14.216,29.382365048526154,,[M+H]+1,+,28.996962596599968,29.297701219568374,29.270035932483772,29.28804707630708,29.119573340841104,29.09061402825004,28.946505443931333,29.196181378054128,29.007507844823863,29.32454225060019,29.037050314812586,29.16055812610872,28.957035168451608,28.81374345635409,29.369847620241476,29.176027178902835,29.312177756848104,28.189707819401377,28.95113650959186,29.161080169142423,28.899744487412438,29.080597760554486,28.862343014122718,28.906367215665174,28.91748039168508,29.03979496849651,29.267794616063266,29.134544768439756,29.094826337525454,28.698312009441143,29.251991369163957,29.35372014085552,28.676211831373084,28.494975636591967,28.8701438410857,29.201532567076192,29.167341256830134,29.282628815300544,29.165044572146584,29.35535150855295,28.934902680917777,29.070228627770764,29.096077097815154,28.950162088094846,29.382365048526154,29.27649582733562,29.151159484394768,29.19805859939651,28.97638759488052,29.221550807520888,29.038281927715435,28.3734182175201,29.0928502144242,29.197843027991055,28.83679896678685,29.2248912850321,29.09219619935613,29.02718742041452,29.105780619974745,28.730324812036017
unknown_331.04476_14.2,metabolite,m_13,unknown,,,331.04476,14.2,29.31382545624522,,[M+H]+1,+,28.53301024647029,28.808647410454718,28.778111701473197,28.997786870634975,28.63721968153626,28.57565774022366,28.473581778230816,28.840337376398406,28.878242808186638,28.95082602332171,28.501247327712214,28.722735465830254,28.404400333800748,28.638995012948115,29.31382545624522,28.62949699695507,28.83845941259532,27.71514004996548,28.453919799823904,28.814863846619176,28.946213398087274,28.5501952190119,28.241240056016334,28.80682025362062,28.670096094310086,28.662818326919957,28.70327164388896,28.60224660173415,28.63537305562431,28.234157143889643,28.893907571830187,28.911638408542043,28.56442803554843,28.41324150034644,28.24930659170549,28.78653097241816,28.428182527901704,28.701266901398768,28.50449446037709,28.87911727124832,28.506667133534027,28.38631777707786,28.569959830035497,29.105186079995327,28.917582638316787,28.566164010304984,28.547850765554628,28.50620100027743,28.38490189314352,28.72142544903552,28.531232135034113,27.8617605987438,28.610910745869294,28.886367866235506,28.569046479723614,28.74010884551271,28.736728617653014,28.533282921443114,28.640255315833677,28.804770531149174
NP-012534_265.14743_1.524,metabolite,m_14,NP-012534,,,265.14743,1.524,29.273314506817247,92.4,[M-H]-1,-,25.391982800408954,25.71606523275643,25.607995203841888,25.70833598663402,26.24922682971345,25.460440350341784,25.189614286709276,25.46054045142972,25.025386954396453,25.51414236416276,25.591683160035704,26.10104498237241,25.732040636771075,25.497411951027278,24.66050295289567,25.308657309416073,25.72249665321376,25.99928013968524,25.33669271763291,23.582008585487568,25.745420648345547,25.338741787924057,25.30967540608317,24.90119060953213,26.315450715955127,26.910587261540876,25.87408500787347,25.596758331113776,26.3200458277575,25.720201537874132,25.596933491921376,25.594561546710487,25.27449791567694,24.85925896456611,25.986107458014267,26.088466346599287,24.968693434455556,25.71246351854536,24.31621724800659,26.326559076797935,25.582217887997864,25.549363523565674,25.647029500242194,26.118322834133316,25.38509793500053,24.931281056639648,25.164287782089083,23.757233433683222,25.862978491788517,25.658552983391786,25.498671302014735,29.273314506817247,25.495053960922625,26.19540889569225,25.28073483094952,25.763584314748634,25.40864655764178,25.398426998260504,25.318844813004215,24.984841509864268
unknown_104.99272_16.619,metabolite,m_15,unknown,,,104.99272,16.619,29.265507254964813,,[M+H]+1,+,28.32877314078931,28.180082679096152,28.47668197827427,28.14086673014814,28.269431386177878,28.310246838506227,28.296910565181097,28.283940523062196,28.789136448038416,28.332103479201255,28.339406917733662,28.284310489984033,28.272512605782165,28.39411690763492,27.38551372556355,28.380090081084443,28.260068200574647,28.10928620358898,28.442801694126544,28.321337700835514,28.209053631406892,28.32984349902147,28.400587000317927,28.380224696924053,28.285718578010457,28.33493091471332,28.32204242958246,28.334026516338444,28.19035495245916,28.18771761704497,28.147737584323124,28.29405224891412,28.48699190378065,28.38546594431204,28.3746123534519,28.30599664254759,28.304793812584617,28.28408154055226,28.27665048172277,29.004189166007,28.355231348679,28.310702976834023,28.290621988504014,28.39460881838961,28.266818933375212,28.225223672244276,28.209209869242763,28.162900071899564,28.314192520252156,28.262817710231072,28.360707268980697,28.441230291322206,28.34019618153341,28.29870071513173,28.44156374377747,28.137268096936868,28.31365673932644,28.296555596058347,28.238823023860647,28.437999356973624
unknown_311.16803_1.57,metabolite,m_16,unknown,,,311.16803,1.57,29.104812203951706,,[M-H]-1,-,28.40186638649767,27.70839646978333,28.42008202057796,28.62855802574695,27.631494184441113,27.495892528336334,27.192508274709237,27.110497035755525,27.628534796784702,27.56138493948192,27.709249304202803,27.74311891250538,27.419953328653943,27.306368668131423,25.856692966742592,27.524036076184704,27.252484817031863,27.45504031805362,26.97479260286688,27.25070271895181,28.597086198496132,27.467283130343954,27.955267287571385,26.609286999030378,27.13863708401872,27.648801068174922,27.78744069788877,27.795487739303073,29.104812203951706,27.499905424918147,27.68968379578497,25.516795971721425,28.02246905804366,27.978172551193158,27.71974349035661,28.357582525343194,26.982375974499785,27.63542411579323,26.976242615403457,27.606624173879077,27.319464143781822,27.42979787446443,27.75873848154302,27.339011942424214,27.952376760365713,27.227234087841325,27.842987331421543,25.734924158007928,27.34169244510332,28.551810194943908,27.563413534622867,28.032336416196436,27.31738185625381,27.47693383024141,27.390101913498377,27.766148612144676,27.484869793756793,27.710294615810014,27.539869045177227,27.456085015721968
unknown_758.56946_1.658,metabolite,m_17,unknown,,,758.56946,1.658,29.08637680296837,,[M+H]+1,+,27.53791243943462,26.655892275668023,27.14365825490653,26.84954255822113,26.81460613205281,27.452990329133627,27.544449462315676,27.23786326731995,28.42516143537818,27.268290568003895,27.755843021925013,27.02825171802579,27.393938288659864,28.346874160393952,27.261213384100476,26.77826093539052,27.906024569332608,27.04434187737949,27.10209417593089,28.4306034745491,26.63371909416948,27.767265782658548,26.875322035715907,28.177508416360688,27.951761698053936,27.792278532084453,27.175177124217587,27.425900720695882,28.120892058429735,27.931202894468925,26.84369671487406,28.50604614510885,27.177249530459125,27.588207671388197,28.055905607915335,27.99636005727948,26.936324847750075,28.228247714363473,28.619176793310615,27.657322835291954,27.63824782478307,28.23384575463708,27.238361257811036,26.759103711954083,27.274473120426276,26.366641498621018,27.544811197549176,27.62814467927957,28.02106817512439,26.348693723864233,26.394053763746545,27.232229158493336,28.550084131102295,27.732555234067434,27.367257776628417,27.46351237165801,28.067473373651897,28.394336196106046,27.2967534532237,27.42172752604211
unknown_186.99544_16.607,metabolite,m_18,unknown,,,186.99544,16.607,28.901157414422343,,[M+H]+1,+,27.911194506955912,27.73541600237919,28.033762679532927,27.72273366588481,27.834462279407482,27.874229601640184,27.889025146927413,27.850210640593613,28.340776170978977,27.910240165792008,27.918929296998915,27.869630697907567,27.840742301403445,28.012962400690295,28.230182762615375,27.981738887723235,27.81798451916203,27.671544297240505,28.01629723420164,27.8944782099444,27.79489537158775,27.914984681727436,28.00929768867852,27.999489200115363,27.8751405982421,27.910416630668017,27.89757778261612,27.926201907693734,27.78186970577909,27.769777791159978,27.689969463160317,27.870459816093366,28.058959811083923,27.98330472015819,27.952715747851887,27.88429735366803,27.866124526877048,27.8490547177556,27.826295017451166,28.604717570183514,27.92944926733196,27.89637362718342,27.878338724125012,27.999634163182133,27.833971282588777,27.783734671684932,27.789973452413303,27.684983951397655,27.89890756842673,27.836225566514663,27.94616431635816,28.03152348376033,27.926970624403893,27.892934811312855,28.007747006907163,27.689025973561424,27.904688091653426,27.85306073659436,27.818745541921913,28.050982549505367
unknown_145.06082_12.628,metabolite,m_19,unknown,,,145.06082,12.628,28.878392749904545,56.5,[M-H]-1,-,27.809012765776206,28.031480104257852,28.164226755831997,27.99742171394909,27.997332368441985,27.960125121089426,28.10295833308462,27.934824434420502,28.199400325004152,27.700559903210443,28.000261655398436,27.970185716886007,28.12394090048806,27.488919196727,27.161411811497256,28.14909580258813,28.22042626545533,27.834686914142907,27.814694387148293,27.919951700183006,27.878988916414773,28.15814801448268,28.108113808455133,27.742978592935295,27.733122892884207,27.77924175865806,27.909457903322338,28.082417128131112,27.652197710907423,27.689225836735794,28.004266840803503,28.043079437050952,27.995052643005863,27.435723325884304,27.73062741894245,28.008467182536783,27.85099464653345,28.02027815530368,27.834173687445606,28.878392749904545,27.770161605910324,28.01287916978885,27.946332045512136,27.370798547171603,28.084298618456877,27.936482827865124,27.941871634157543,28.07097706277294,27.876164094549345,28.03686221427052,27.931032059782254,28.03820020475684,27.845098336146602,27.86297509830344,27.705115495601923,28.10851903607423,27.929949766886153,27.89208633023789,28.10132793736343,27.41458017948572
Octabenzone_325.18358_1.539,metabolite,m_20,Octabenzone,,,325.18358,1.539,28.815741642840234,94.3,[M-H]-1,-,28.244558696083246,27.72158254492699,28.270672786221528,28.744181993878033,27.659831393997884,27.47810553755377,27.450572968939674,27.054133426719513,27.139952855766392,27.53773341918559,27.921223648730255,27.77990777164903,27.357787242604193,27.27869981310491,26.552385297037375,27.749033627546275,26.38598903058338,27.415067554815067,26.858137451715013,27.12774819911159,28.476017328610062,27.2847710985407,27.854625522425486,26.931590964736646,27.105833236262306,27.677848247180926,27.780546926625576,27.749823634301805,28.815741642840234,27.43080842671281,27.92438973124169,25.95582497850016,27.6514524758964,27.608215619008107,27.67370964781247,28.255221782287656,26.901405333518383,27.538474743855385,26.92595798258844,27.821205704757094,27.210198497638405,27.35207211837449,27.871505232132964,27.258525082288077,27.76999917127764,26.288163048504057,27.7662132151686,26.813550951519023,27.313590093163395,28.26827388824679,27.3245785513277,27.94823902124675,27.06909143714874,26.98380881996592,27.321104172832776,27.070713011041015,27.518969951243957,27.615957731945215,27.375232290989512,27.37123998483255
unknown_156.98979_15.597,metabolite,m_21,unknown,,,156.98979,15.597,28.76810186857319,,[M-H]-1,-,28.253053542716046,28.704959998423206,28.394010069950216,28.732835157660347,28.295481286175143,28.284600769691945,28.19569615518916,28.387915511971578,28.066717310946427,28.39127101254963,28.282350517706583,28.35620022337866,28.22740210519517,28.086484837019924,28.75410006347478,28.163613165691263,28.64241649350992,28.023230428562332,28.231676543623504,28.279758490393615,28.59487919507254,28.214478081455812,27.886055206835,28.230714964539207,28.24399561448044,28.147079078383,28.44762003664836,28.22726552879749,28.232414533009923,27.987686796321213,28.528193527624673,28.458853682227954,28.170779369856266,28.15760200037331,27.97939182809661,28.354236955205796,28.495742450750676,28.35843030135876,28.333761351953182,28.76810186857319,28.292540257917235,28.268725680522493,28.219988368617223,28.494540582579447,28.454831824048654,28.59449196906731,28.237101135262396,28.571357414913646,28.180702145181748,28.380522746115794,28.215893447939074,27.594591685656603,28.22716707110845,28.358585752425704,28.377703169269594,28.409155258571847,28.38645397862859,28.254617527790163,28.29749430141631,28.24315221927326
unknown_301.21667_1.584,metabolite,m_22,unknown,,,301.21667,1.584,28.694275748377148,,[M-H]-1,-,27.738744894647454,27.89957602291543,28.402432143933,25.731195111693406,28.694275748377148,26.385134249205368,26.918394985288366,27.476700462443002,26.971665339386607,27.724081217493563,26.561852684447146,26.917605234820346,28.18477289009192,26.685102326188375,25.893374906407114,28.184152231759374,27.363883424679305,26.771515686817168,27.459314924471077,27.42290740390751,26.895723795523,27.39277999341026,27.783864995911134,26.89096464622667,26.84899763696423,26.772209485449697,27.373653406147174,28.346040164755788,26.704118773760896,26.62345640939562,27.33270004375489,26.370901163556113,27.657411289537873,28.276162939525232,26.72911046518736,27.00697365624816,26.952263943490724,27.417163817283924,26.95329758760065,28.194452238995375,27.892445674247647,27.17175260748921,27.72442621818262,26.10788810886387,27.666903811678623,26.08414343811481,26.558564131313315,27.27469555489337,26.99796362500058,28.21719332754007,27.60741158746243,26.724603255957735,27.11347516466534,27.937291847125717,26.340491759679615,27.57219282661891,26.88892588900778,27.131065646491372,26.149992123690435,26.26757278386564
unknown_367.10422_11.53,metabolite,m_23,unknown,,,367.10422,11.53,28.684353529659674,53.8,[M-H]-1,-,26.967347346034398,26.91643348411946,26.75125570978044,27.973163762983628,26.35256128792861,26.7866415664485,26.437387111982943,26.548611537646547,26.328495991794153,26.50896619689171,27.56535868244233,27.4856512002465,26.350310988978695,28.433044779008164,26.13278317277788,26.981250812726586,27.776139561681003,26.555696085847178,27.115114423024,28.46852679334305,25.90059198444403,27.025817105378042,26.143709413533266,28.30412735868649,27.656769971187988,27.0751818777571,26.218717420294954,26.887990444833505,27.9858522914751,28.223972345508727,26.41958445221321,28.151688485623918,26.423116965621656,25.990477537158668,28.394592505057073,28.006588434410677,26.311378375119524,28.413500169610863,28.503259842574067,28.684353529659674,26.5430355198048,28.267124077240943,26.48279113647057,25.852246732615992,26.699702834361833,27.095285660765757,28.064863316500666,27.922457115263956,28.350282504861987,26.816096269551082,26.842441909916406,28.145627330612868,28.344326748044313,26.79879967768623,26.918355182144076,26.193559100030306,28.277080034407568,28.531179599746874,26.8336843806222,25.968870310729486
DL-Lactic Acid_89.02331_9.99,metabolite,m_24,DL-Lactic Acid,,,89.02331,9.99,28.683584498625642,99.9,[M-H]-1,-,27.101820058789116,27.465801291705997,26.93618386255532,27.79528338840095,27.04404447691455,27.561588956198978,27.86352358977072,27.43879665817194,26.4306164536057,26.924145253678784,27.982712036233654,27.777985343823442,27.014418457118396,26.9204678995186,26.167222153796306,27.015252669825045,27.81730564622015,27.85400244225915,26.54593027739017,27.40738383606144,26.17203979428023,27.821636738380363,26.69563963426996,27.063199498233537,26.78078246555601,27.60153428309501,27.389478560629957,27.192871560106195,27.746149594617425,27.763609713371952,27.484752018290752,27.753991694518287,26.02844976242264,26.133925912926845,27.92282856317893,27.614386614601482,27.02905111565832,27.59026216875928,27.774312785747888,28.27990142185483,26.959268320936634,27.887826385004463,27.27882930542435,26.06280269602921,27.47402268845617,27.13229949134006,27.963129596629475,27.498866611308713,27.59273556595655,27.09998168102017,27.236489294596055,27.78242455660054,27.94631536116379,27.362928617700668,27.223421557075437,27.298238477514936,28.05279297439914,27.463849943247098,27.30427686372602,26.28234126477349
"N,N-Diethylethanolamine_118.12295_4.996",metabolite,m_25,"N,N-Diethylethanolamine",,,118.12295,4.996,28.65794626385178,98.2,[M+H]+1,+,27.163799987559514,27.17596330561867,26.204195962013944,27.08025212513354,26.238716990125532,26.35030464704454,26.135395929074416,27.035986150947394,26.950526548009556,26.101786147904374,27.091557326611575,26.295126759382367,26.937612741403203,26.42464022066549,26.671313006988942,26.599233612545888,27.226868396653785,26.23182395980512,26.89727654955894,26.88889617386172,26.33376001308752,26.1625630319723,26.75091786486216,27.040775846775635,26.841674251686225,26.106865995324455,27.54009231268844,26.134013417190157,26.63608170174493,26.20168767764997,26.76753679891833,27.026323269980885,26.117213451295267,26.852049984132,26.17596078974342,27.164710540043384,26.93287613581771,27.121972189807583,26.84378646991644,26.25988772017928,26.039680601425207,26.39073206850455,26.169035132847554,26.1621914666793,26.3099523748862,27.053376312524357,26.997693220574916,26.784556846782014,26.347127892200046,26.38319172987786,26.295118255837448,27.021010158273402,27.035227828607916,26.11947626976263,26.30091394404272,26.973387179500616,27.045889899185774,26.0422240194641,26.20107632889397,26.17670937265131
unknown_786.60055_1.656,metabolite,m_26,unknown,,,786.60055,1.656,28.586642778381304,,[M+H]+1,+,27.222574808157365,25.710471511653296,25.982526860601457,26.46979699843043,25.522173800300628,27.18639642481427,26.788191000712985,26.70622844349317,28.541099079339396,26.429232197444314,27.676114659675527,26.587935865239704,26.871857677009555,28.06095814906367,26.827718120563063,25.878250351035415,27.355947107278837,26.139942687921405,26.667505066612982,28.25848981523078,25.695282890211754,27.244303594507794,26.236528388139547,28.101399253999936,27.93170034109998,27.395924180138696,26.152411727013575,26.610291966177446,27.700935970082107,27.972499952649557,26.20311207252865,28.551063125397064,26.34519169623895,27.446524410328387,27.983970211552577,27.647618821682478,26.406275160670617,28.312424805998262,28.586642778381304,27.339552631646594,27.028082767563156,28.277091789296396,26.150029400197315,25.645475620711835,26.58307757402114,25.521266178222067,27.240799671903503,27.0892423343547,28.003744227747216,25.805640219192373,25.651900563242428,26.971814503000356,28.35371155058156,27.227959233068763,26.865352914393586,26.76202533337128,28.128135015904242,28.088873484508206,26.767641903774162,26.958949590296466
unknown_303.23229_1.565,metabolite,m_27,unknown,,,303.23229,1.565,28.53195452302796,,[M-H]-1,-,27.904628341928237,28.2347418104334,28.39427030285821,26.72447936965779,28.36576647526268,26.99153311457825,27.354369053572785,28.340627285831715,27.353157533613608,28.231211404508848,27.311257160456467,27.4940989420042,28.245258508975066,27.624583317494412,26.616790140891105,28.05818426594526,28.04111257065994,27.310595261531542,27.940299369900735,28.02383826226846,27.51513845363769,27.62973555336468,28.058759166551692,27.44973343043723,27.594728236169637,27.19294849826869,28.07600844348124,28.29277543543258,27.64881838848166,27.119113966544145,27.7992198945278,26.97164056041563,27.79418430520068,27.99904579402452,27.495529744252583,27.714607793432446,27.49159684923465,27.785708133367546,27.48252189999616,28.53195452302796,28.182174525187317,27.68759340784866,27.65264368054932,26.913817391167434,28.121963254092748,26.857018924898302,27.296674665928215,27.72865178861123,27.454663111351028,28.36462686169093,27.458329523834628,27.368123777303207,27.62321717871834,28.450802459741354,27.195680473455752,27.821431352151254,27.460689668704386,27.71955301141229,26.853730405804257,26.952512465673607
unknown_305.02228_16.58,metabolite,m_28,unknown,,,305.02228,16.58,28.526533266068263,,[M-H]-1,-,27.65399441089993,27.493337844048945,27.8262611091484,27.53880977207762,27.645447424110518,27.578152397813714,27.725783738285912,27.61262945015695,28.02499892973314,27.62917139086536,27.654547924972356,27.727175250813318,27.626660150199186,27.83952810641421,28.03863055745772,27.622190014952707,27.77549573549222,27.376398627448893,27.763143928683103,27.737015619397393,27.511936304094085,27.574521370860477,27.850337369579066,27.752718221860253,27.619344216317216,27.618757056666382,27.640390860474902,27.739231815176094,27.549588256862165,26.645171203896517,27.520521099568523,27.648165102217654,27.90769601315429,27.72305460100783,27.618745489061894,27.754581642550328,27.596214643019216,27.690400625468605,27.549954950415064,28.325934953858944,27.69807719193116,27.660706840530185,27.691704536021312,27.767069440219252,27.603415755651035,27.569949600486037,27.650152102021973,27.367114431043714,27.0323639822688,27.631059048137455,27.74246878044457,27.840378797221575,27.78171019348059,27.69028319556312,27.770870844140855,27.464193126109652,27.657031418597345,27.557112147502252,27.68723738782287,27.859689303464307
unknown_136.94028_15.725,metabolite,m_29,unknown,,,136.94028,15.725,28.478753302653026,,[M+H]+1,+,27.905272305569618,28.321115506036207,27.98397369234975,28.277129101108688,27.865970850279414,27.99779548213581,27.73066706220078,28.006538056608917,27.545310643386436,28.004464714459274,27.853418402296576,27.99678151514548,27.772737945392137,27.80964143722047,28.478753302653026,27.731061426738503,28.19597040990779,27.613078854120133,27.870346332315947,27.881371386288162,28.254324633168185,27.80127406651754,27.43847731465999,27.943880088458023,27.9126793348398,27.815160615725993,28.002661323455822,27.83960479890527,27.887896195442263,27.576213294518396,28.168958969225972,28.04420074839011,27.898738524770575,27.86109353141763,27.516937758043028,27.974938504124182,28.190108416353773,27.95145061705623,27.953110626543253,28.417333150473553,27.97421058522175,27.7886619824126,27.86530528534191,28.304742193910503,28.08037628306461,28.18782479687798,27.768880121206767,28.19286409203937,27.78635841922757,28.050530248567668,27.728446765643202,26.985222587294764,27.88455396507139,27.93906250692828,28.059632153471117,27.949810430709533,27.945769717925774,27.876741157048187,27.867261406700504,27.940190263736824
unknown_129.05461_3.875,metabolite,m_30,unknown,,,129.05461,3.875,28.430461125448776,,[M-H]-1,-,25.762218716119122,25.379471903429916,27.164160409880793,25.974395038110877,26.819380821320852,26.761742309792954,27.316682612802307,26.51111126173402,26.197778925534557,26.395824658024473,26.80615023970365,26.658413594865287,26.293503318513274,27.194282757127976,25.40307455338429,26.8427681442493,25.883875557660605,27.168719988223284,26.33569934735558,26.50155144477569,25.220727025887676,27.14569599519493,26.309715004755578,26.883644935835196,26.65327608468399,27.02592202335611,26.730732279468224,26.886330724033655,26.529227891605146,27.17657087204666,25.528778882229343,25.67246158331914,25.887502065679595,25.813657146798956,26.897106830422597,26.777850040031485,25.187896237655742,26.96785123231084,26.48117808719673,27.722098667060767,26.66863624227501,26.748761870346936,27.06830761569298,25.246137083102678,25.219854983148505,25.20235075944954,26.725876100805973,25.169843740408744,26.8980766560025,26.54700129295264,26.462439623391024,26.18309408489794,26.844318755995435,26.862067343451447,27.11535849721097,26.685243365484244,27.10361557136063,27.46298043061395,26.642112649696163,26.305617004115224
unknown_102.12817_4.265,metabolite,m_31,unknown,,,102.12817,4.265,28.38340790729478,,[M+H]+1,+,25.23438591514925,25.203818818998098,23.34111389612105,25.499834061317628,23.51630111859142,23.571713102627044,23.642143702632115,25.310097193043507,25.64700304952558,23.51882479591868,25.725277932216535,23.474908691430638,25.84748368402025,23.58352947071691,24.794160794337213,23.53726413040345,25.612207648339535,23.64863165920979,25.19386172153775,25.351279358834383,24.965668556224344,23.521637545792746,25.581286100623792,25.342702749572577,26.06239511605203,23.545674456157204,28.027152421950312,23.569733046622563,26.03676202296707,23.558651351357813,24.77919948234792,24.87350828806065,23.5480990429389,25.646445860059558,23.45740306929245,26.1318132031443,25.441877442536157,26.050523806752462,25.84062593048795,23.498414942430987,23.521483091623875,23.410549519591402,23.55297298463688,23.697344077155623,23.381886851896613,25.512188774594833,26.08953350128633,25.37444946909115,23.538935120750597,23.280222369916338,23.362336967879656,25.409863832766344,25.80510009531373,23.540605373281757,23.706135974730664,25.016896337991923,25.606754335255612,23.533017446270158,23.367124350773533,23.64683407831213
Palmitoyl sphingomyelin_703.57471_2,metabolite,m_32,Palmitoyl sphingomyelin,,,703.57471,2,28.23552939158416,99.5,[M+H]+1,+,24.14755091754254,22.26382841607598,22.55430262143814,22.093491672572796,22.020040036393386,24.115540343196926,22.757076123588856,24.478620953551285,25.616490903470105,23.378587597896598,24.142692919420494,23.06291444923958,23.35579493079707,24.67991682275302,24.174758628615546,23.289271212997416,23.788556690478583,22.91833627799013,24.33236388361827,23.820034469784648,22.70487657084076,23.406779394571657,23.78460636214148,24.632826003842407,24.71279950791321,23.89005498294139,23.045912580607823,23.475224656005178,24.73834490516054,23.74873215906411,23.12455353205664,24.00400823358878,24.437392302951753,24.926538418294957,23.966089328169804,23.67133114661287,24.276660373186317,23.758838584669828,24.23177287092116,23.857477952358167,24.218259052216396,23.91758990155789,23.264506891915747,23.271985977659945,22.875799484699527,22.829055225662014,23.138288619773554,23.162171510302876,24.344696131994027,22.143021905153315,22.75220712925279,23.097466507700567,24.720542601184395,23.485087964356538,23.651711404997023,23.89451262931012,24.547579969129924,24.27085297263098,23.54485631308542,24.455289733048208
unknown_387.0252_16.584,metabolite,m_33,unknown,,,387.0252,16.584,28.194690927563578,,[M-H]-1,-,27.204450174393166,27.032044807061514,27.35923303532766,27.054221090690454,27.190679860087283,27.106004670823246,27.28402948487011,27.12191674728041,27.600449670715054,27.147131891313116,27.184809278308734,27.292087158221953,27.19237290101111,27.4405311103846,27.59596680460703,27.157284061713842,27.360260344538055,26.935904794983408,27.31405824242298,27.306496032761988,27.070370351323742,27.096345449528684,27.455495906705686,27.340223229995207,27.182637094574936,27.18040047248584,27.193810012318217,27.31412286589888,26.664888530268254,27.00318489837681,27.059870786066366,27.208878583667374,27.491964030046745,27.275233066343695,27.175684287137486,27.339956076185498,27.158695174450656,27.265707661436196,27.108821297206422,27.926740311141863,27.268533822965495,27.21416665249858,27.257784829239334,27.3499237952408,27.148398238150335,27.077744951781018,27.1931557570758,25.815168434368605,27.267063550900335,27.199884845456328,27.302850958592515,27.414725418861686,27.369316922880685,27.219469570881262,27.33194120454063,27.02162276328881,27.211372269631333,27.108333022900958,27.239052672725837,27.456216172918815
