Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Filter Status,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),
1.364,1015.6723,+,3.250913459E7,,,64,,8746.395125,8346.293042,1901090.147,9618354.541,3077698.789,1.502002903E7,3809970.982,1.06929179E7,1124565.104,3.250913459E7,2715329.977,2657968.983,2684110.059,2.33323389E7,3128127.152,1.096683496E7,1.050128517E7,1.490387056E7,5863987.694,1.913548206E7,5535149.325,1.241141725E7,3722743.598,2.025751661E7,7813065.374,1.544870366E7,3297161.598,1.618318703E7,2881725.272,1.567044218E7,3370355.349,1.401781904E7,3124088.609,8388895.376,1250918.26,1.31899251E7,3.249999384E7,2.18801405E7,3392896.962,7922981.886,3025960.653,1.603607459E7,1303926.599,9351937.375,4271227.538,1.502839114E7,4182253.968,1.545011062E7,5957996.588,2.668304001E7,4058474.394,1.164494538E7,2002413.586,2.083763715E7,3811828.366,2.155003808E7,5296674.34,2.234058813E7,3623903.323,1.514832213E7,7458117.907,1.595456179E7,9256295.236,1.055530418E7,9242.445087,8711.658751,8819.312304,
1.386,299.26001,-,2729329.258,,,25,,90434.83182,141827.8581,623040.4213,603667.8061,418182.1967,493708.4481,665996.5705,440381.8064,1047122.011,583445.2454,394821.3205,456436.8415,1540991.161,626115.9133,637874.8782,383382.01,667389.6207,857669.6169,479983.6615,616520.4397,577758.8971,451303.5332,727972.9655,2729329.258,540106.2278,554329.3914,351705.6333,342106.8377,741723.4259,452635.3147,473212.5015,577072.4997,309024.1702,350948.626,1178264.09,671429.6051,1330457.992,523363.2935,558574.3932,353955.9234,350618.5816,447908.3731,404937.0811,314880.8115,509270.9228,437515.3086,555003.6608,335570.8891,943570.9039,511265.4451,449208.0409,1485124.629,581689.0269,672302.4041,440374.0293,720332.9545,485648.943,482190.8503,676312.6461,362788.6705,494312.3563,515235.5077,619200.5498,312193.1744,87999.67336,73719.46711,257108.2655,
1.412,424.3418,+,4144174.227,,,30,,10655.36563,10206.12386,1503551.039,176680.8874,1242547.18,204528.8559,1985314.05,178063.1396,1338193.54,283661.206,996516.1303,3302417.055,4144174.227,281620.0303,1136036.586,158882.4194,1232501.527,244981.7741,1957716.984,225068.8516,2743585.222,145190.2804,669806.9575,169027.6912,1909078.911,211171.7519,832806.9403,146187.8699,2066872.133,261662.755,1347575.319,307519.7549,1452008.436,252929.0144,1644638.821,381894.9961,1509951.681,395677.8727,2462835.602,215448.0942,1697482.154,285549.5234,1303193.28,149721.3828,1992323.319,234749.4703,2395368.741,152184.476,3008815.197,564898.069,1414953.007,263557.4716,996623.6953,559588.6725,1632654.499,371624.9236,1593018.649,583103.0578,1263137.02,149463.8152,1569964.126,227449.5943,1892531.02,85608.69389,11376.15577,10656.38455,10599.60737,
1.426,455.31732,-,2760408.431,,,24,,12107.44394,10810.85374,362431.4057,122683.1487,250675.2672,150231.4511,596307.5552,127203.1777,429390.6536,161186.4424,156001.8518,1024194.077,2760408.431,411797.5691,301994.0879,79030.00294,515645.6801,251252.5229,494573.9422,247130.35,732249.4692,79671.12985,458329.968,69326.07546,559174.4481,106197.4237,110774.9417,75883.89554,647039.5854,309533.1336,588590.8945,198786.4315,252355.2093,100641.6944,467063.1273,217206.387,882528.4967,146654.4199,778656.7935,136107.6465,101720.6571,135154.5775,221923.8427,65637.54293,249008.8247,163713.0739,419825.3504,101273.2217,539595.3232,126285.9885,280598.9303,99833.84391,429464.6625,172651.4936,649653.6176,137313.8524,718497.1023,193203.2492,500340.7756,114961.9579,236304.5554,242298.7439,761270.8023,60696.53539,15293.30057,12484.69803,12120.82854,
1.43,570.35577,+,1.374953858E7,LysoPC 22:5,LysoPC,77,,11415.23578,10933.95705,2607571.756,5422306.416,2127095.417,5723743.629,4537678.774,4541107.484,4387970.838,1.374953858E7,2424198.085,3905605.336,5119021.589,1.108006836E7,1892406.666,5137987.75,4597086.626,8288969.955,2621184.916,4524411.007,3546380.029,2222822.237,2149275.559,2840622.011,3541198.901,2031600.646,2220721.94,2840538.334,2850500.289,5084986.824,2394779.27,3930325.925,2467412.983,1828033.996,5519139.99,8035103.466,1.168471046E7,6122830.782,4589383.151,4860523.392,1976108.207,6241388.697,3514755.518,4092608.016,2744945.218,7484375.873,5251091.89,2017546.985,3282460.216,6808546.398,2115091.512,2629118.866,2105041.05,5324638.027,3197968.764,7773595.343,4180770.24,5678062.192,2797212.996,3228335.794,4167963.862,3890654.378,5539446.913,1396862.165,12187.4279,11437.30981,11355.5012,
1.449,508.34003,+,4147963.784,LysoPC 17:1,LysoPC,49,,11621.44843,11131.47555,643756.5423,2826549.41,497573.215,3015193.687,1056978.666,1853202.061,555299.6609,2475400.854,691154.6045,1142333.957,1560798.807,2544780.906,421159.9248,1608601.767,1408038.734,2249998.089,1368160.283,3203040.124,1349934.667,1453320.386,593659.9904,1123428.518,1472638.822,1619951.596,732169.5883,2015819.274,505798.677,1934028.541,521671.0996,1328388.487,593351.2372,960949.2429,691290.8159,2919642.838,2732396.338,3604470.665,1540559.674,1777237.247,607119.8022,2942885.548,953339.5929,2016165.205,557032.5282,2708941.994,1103386.086,1434302.465,1811213.687,4147963.784,943456.5406,1762607.947,488862.2151,2160237.093,639524.9809,1466368.727,922074.744,2275958.999,682447.2471,1546481.136,976871.6145,1980083.733,1281851.882,1177509.796,12407.58995,11643.92122,11277.6509,
1.493,242.28438,+,3403424.684,,,26,,144881.7348,17888.57003,3032794.705,3215551.066,1579494.489,3259489.028,3403424.684,2191847.358,2855300.67,2698644.996,1772780.744,1768287.881,2168213.356,1671146.641,1640282.63,2463674.558,2882344.471,3123343.806,3199409.742,3063100.343,2819222.42,1655693.517,3024179.673,1841524.173,2913111.04,2496708.111,872002.4127,2138824.922,3250958.298,1398689.571,1977297.173,2284808.782,1919510.1,1429316.083,525243.1771,580738.4238,329528.9325,307350.4824,434602.8678,330202.3491,182886.978,351255.6474,252662.4333,304441.1989,419927.1026,315066.7179,255529.2129,291137.1208,334077.4987,408870.2453,413526.2176,248887.9776,212826.6463,337816.3132,178320.4761,336331.6808,323819.3836,365344.6626,195104.9644,187599.6862,222227.6116,226414.2634,432397.1364,162983.2614,19939.31898,19200.42998,18123.47761,
1.503,599.32092,-,1492465.48,,,57,,10044.81505,9032.248152,539032.4938,493912.4056,227744.6964,629055.5285,567956.7458,497207.5806,369878.4414,791037.5091,199771.0357,529676.3238,943250.8484,881020.336,257046.5,416168.5222,846234.6638,749644.2513,552634.5183,693753.918,545445.8966,361669.8572,551495.0818,414513.5032,655749.1361,952435.3155,227982.1884,622689.6511,596114.5902,738976.116,343566.5876,705673.7246,320773.1675,296508.0361,409066.404,642371.5674,1492465.48,568831.849,361911.4119,345652.2847,262810.4853,538567.7093,307626.5127,390691.7727,359101.1671,516988.8683,566041.2834,342321.1613,400912.5868,652113.7354,385766.9132,363408.6524,400283.0095,1004190.908,454406.4715,838275.1805,610528.7605,764594.2119,582043.7372,500349.0997,507757.804,694344.0018,846748.5096,263515.1746,13350.7181,10609.56816,9813.458773,
1.527,642.36377,-,1245807.912,,,32,,10543.67722,9393.928815,246106.6693,423317.5359,93108.60036,459186.4956,220528.429,348615.9674,210011.478,992430.2693,115303.8887,374739.5986,630981.9557,748102.3695,185653.8322,349021.3368,673296.5104,525878.8114,333725.5639,457551.1571,358108.4512,360912.9029,467615.9758,604809.9833,682805.3165,1245807.912,103580.896,785357.0229,384514.9162,800227.0335,218890.7767,750107.1327,173279.8068,557362.7783,131519.0919,285649.4361,281219.9858,166205.0379,152122.8209,142668.7304,76752.26641,154755.429,129946.3773,175881.6035,164633.9039,202963.5574,264645.891,125213.9637,151018.9918,364650.0923,154252.8049,152680.7913,168865.3884,840627.7801,195273.5341,638476.5501,264766.6776,520733.0075,203034.2209,404986.6162,306984.6604,537953.5997,385752.73,252828.6837,13959.5668,11093.40893,10260.99362,
1.544,530.32983,-,1417884.739,,,32,,11075.32358,9817.094581,125998.7243,605521.0175,173679.6168,1417884.739,194524.9571,618417.7546,106467.6732,1322472.193,52285.17556,507305.5043,840895.0607,1386475.8,136856.7999,523993.6351,224925.1938,521336.1612,276310.5263,858131.1422,680019.9955,387711.9754,67635.66297,254555.8344,378232.5135,786340.3418,39410.42912,458509.1979,251377.7254,427216.0434,136474.8843,382638.0533,128764.7565,254243.4157,166878.3723,1020851.841,401066.3627,1039031.908,632158.3257,308906.072,178886.2872,1357640.378,552068.8568,686362.838,310996.716,1017260.079,210487.7928,402207.6204,297354.3892,388226.7915,132067.9735,291976.1697,63821.38023,790844.9542,121382.5645,559431.9196,598596.0758,861710.4764,199002.7689,374258.6216,437118.3163,579053.8544,838552.9835,260974.8276,14588.39962,11593.13072,10723.21782,
1.545,546.35571,+,4.446131332E7,LysoPC 20:3,LysoPC,63,,11474.30424,10766.48717,1.196145858E7,3.17830785E7,9507343.046,3.952455891E7,1.845936433E7,2.462327785E7,1.507543566E7,3.81928725E7,1.267189644E7,2.938209631E7,2.724561911E7,3.954154871E7,9554519.661,2.341732353E7,2.697618812E7,2.433045401E7,1.681469932E7,3.79686319E7,2.144972264E7,1.653404455E7,9710006.274,1.181344186E7,2.482456167E7,2.564516772E7,1.186589939E7,1.9873846E7,1.305401163E7,2.206439448E7,1.09977567E7,2.280388085E7,9999938.396,1.206936212E7,1.241599319E7,3.884254529E7,3.238838757E7,4.446131332E7,2.398429241E7,1.940517779E7,1619605.606,4.108920482E7,2.160899407E7,2.669333713E7,2.007658619E7,3.705527963E7,1.724024819E7,1.380019684E7,2.12694468E7,4.172696734E7,1.257241283E7,2.30073644E7,1.003228405E7,3.480833878E7,1.425548235E7,2.212381458E7,2.116469025E7,3.357641706E7,1.585457781E7,1.989224012E7,2.131368642E7,2.885715885E7,3.343678144E7,1.092746723E7,12225.58465,11815.03854,10975.2969,
1.55,604.36304,-,4244475.342,,,62,Adduct of existing identified peak,13002.09811,11664.86399,1020200.576,2713104.336,801600.8731,3084484.901,1266637.314,2703070.636,782240.0599,3600632.338,350143.7888,2728754.747,2008402.289,3913018.818,921660.2995,2061319.036,2237220.287,2382268.97,1414977.759,3227296.662,1846398.794,1781561.24,1022310.586,1309220.43,1669654.358,2702664.018,477118.8704,2029042.071,1105445.656,2202024.882,1100407.268,2226720.688,960384.2861,1209662.689,1177808.072,3227506.449,4145223.067,3592239.923,1905094.141,2121173.201,856120.5115,3742466.674,1568504.796,2357433.679,2115793.349,3691280.016,1356064.687,1404165.612,1664143.046,4244475.342,1365315.42,2030711.595,993558.3751,3407678.838,1570605.256,2482210.672,1856124.706,3100865.766,1464589.62,2817722.85,2246991.179,2775074.678,2761221.479,1291357.836,17126.34414,13609.98818,12588.73649,
1.561,1041.68799,+,6044653.726,,,35,,10582.85962,9704.197887,839921.099,2636424.122,1201501.491,3562121.727,1487798.692,2469351.008,571903.7814,6044653.726,1289838.381,4533573.575,5504776.746,4372430.998,921427.4931,2363466.912,2990429.076,3231530.062,1492371.649,4558066.107,1744860.879,2850650.861,1126467.609,2278820.143,2482315.122,4029339.902,1063272.82,3069818.843,943789.4043,1734785.436,1322395.379,2514739.449,903268.0443,1856141.301,521579.9963,4254958.512,5939684.944,1817176.535,1702538.388,1954657.561,1148509.441,1228546.057,2668403.388,2733729.75,1780269.8,3922352.818,1829162.866,2812075.03,2214069.218,3436774.867,1288269.683,3072633.87,883376.1831,4722189.232,1706881.098,2789226.933,1973387.973,4584080.569,1417895.276,3038460.183,2629726.599,3329409.305,3284227.499,1674182.53,11019.33164,10649.29259,10145.87949,
1.578,452.27911,-,4006530.28,LysoPE 16:0,LysoPE,77,,10087.58057,9050.097485,1507145.983,1915935.496,852472.6035,2874413.993,1537428.939,2584459.675,895275.9412,2692058.856,446684.9527,2357697.615,2306554.876,3033235.987,752505.7229,2098893.572,1940602.706,1873315.221,2356285.949,3052321.753,1702309.351,1458344.63,2612378.745,1791127.18,2603498.838,3008918.56,708608.623,2164831.446,1239478.728,2520235.729,1059021.494,2071922.29,1049571.008,1228829.426,1130722.816,2789927.054,3680760.471,3369716.961,1473645.528,1628674.993,920315.5994,3401074.815,1391635.543,1987249.751,2126334.264,2804770.719,2134195.476,1482478.515,2945533.8,4006530.28,2138539.598,2301933.742,1890113.742,3236216.016,1874783.441,2559476.537,2134594.752,3446275.411,1873617.086,2265172.582,3019589.756,2394994.652,3262843.278,1371046.834,13287.34601,10546.40678,9791.462121,
1.603,534.29553,+,6.613281801E7,,,69,Adduct of existing identified peak,14649.41334,13316.88594,4.337643693E7,3.517732072E7,1.300100774E7,2.324130779E7,2.521537381E7,2.446112989E7,2.211695611E7,4.855467092E7,2.028343172E7,5.70032282E7,5.022225014E7,4.234045286E7,9328321.756,2.045993519E7,4.835784879E7,3.516378813E7,4.617874968E7,4.383189486E7,3.41475669E7,1.336637966E7,3.66421172E7,1.515063961E7,5.599864642E7,4.509829213E7,1.66748391E7,2.846346445E7,4.25194888E7,2.481027237E7,1.736702726E7,2.552003167E7,1.793293597E7,1.801941852E7,2.261643334E7,4.103999625E7,6.613281801E7,4.981672903E7,2.153136173E7,2.22310539E7,1.537877251E7,4.324685129E7,2.243572847E7,1.570599251E7,2.541533159E7,4.205205384E7,3.420551376E7,2.45494921E7,2.872411102E7,5.053991822E7,2.258526549E7,1.614604456E7,2.938260921E7,4.416632568E7,2.250027161E7,2.636679141E7,4.185413354E7,3.736435019E7,2.498027303E7,1.283167532E7,3.650563842E7,2.402736796E7,4.232490283E7,7947068.386,15036.1422,14247.31305,13844.2958,
1.606,600.32556,+,3545727.986,,,25,Adduct of existing peak,13595.93194,12359.23042,1267311.308,543689.6686,607627.5391,1533353.476,1794976.099,2294091.966,789044.0853,3405117.04,1258297.418,1456443.719,2531487.197,3545727.986,629355.8095,625933.6592,1822621.234,1162511.476,2847307.561,537294.8418,1808316.007,1091878.974,1904838.404,662609.2533,2331589.123,595483.2658,1244962.501,1807800.947,1826916.964,3119888.927,671831.6997,1449863.97,466148.6577,850260.901,1530248.045,1591793.811,2988895.179,1660426.246,490983.7796,1131430.878,989846.5548,3053565.025,1248279.266,498575.3782,1999522.001,2465639.027,1805395.457,1057533.292,986007.7728,2531500.132,1522823.98,836409.9104,1309772.631,1968285.872,1318562.563,1895689.087,1844448.614,1909080.302,1022497.797,1087654.727,2282929.107,1531479.738,2811277.233,501798.1313,13954.85002,13101.59348,12848.71272,
1.606,841.34253,+,3007596.614,,,66,,11314.26894,10231.98124,1140500.847,2240076.99,551806.5211,1129703.089,1068262.765,1023831.17,2216084.809,1650165.433,2462735.367,1129364.616,1605234.303,1287274.131,444664.7158,1697965.374,1886474.325,1315805.883,1200207.881,1913494.552,1237859.568,1185776.661,1089295.634,1307045.41,1966745.683,1819070.215,1922405.499,2302633.946,731062.4908,407129.2766,1005624.807,1376398.781,1475945.131,1271508.905,550455.4374,1672506.617,1310329.25,2007632.266,1317326.232,1474731.127,974128.9935,1301863.589,1238696.84,1174037.102,754610.4316,1066361.506,1115165.943,896761.3341,3007596.614,2279376.012,1090893.066,1851715.216,907824.2747,768352.9478,2007306.197,1781488.189,1264213.364,2362909.852,769896.9206,849741.5821,1523623.201,1287535.691,1085321.065,817230.9902,11612.95355,10902.89012,10692.4477,
1.607,496.34018,+,1.442574747E9,LysoPC 16:0,LysoPC,133,,20274.47807,10227.48567,7.484969499E8,9.559847871E8,3.641728487E8,1.025906861E9,7.456027012E8,6.954275002E8,6.975878384E8,1.242873812E9,5.547537206E8,9.93150548E8,9.200226927E8,1.028673001E9,3.030988646E8,6.448248275E8,1.074292396E9,9.40493771E8,1.022564697E9,1.117635338E9,9.132572239E8,5.632760886E8,7.270476048E8,5.255079483E8,1.198494865E9,1.009720785E9,5.299190494E8,8.03405604E8,7.881106483E8,7.533344447E8,4.921870914E8,7.454531346E8,4.945830236E8,5.022851404E8,4.920202123E8,1.109062165E9,1.103093856E9,1.153184432E9,8.659041488E8,5.696796195E8,4.623013182E8,9.966336831E8,7.315141048E8,5.741889454E8,6.776544038E8,9.715513927E8,8.782743051E8,4.027392722E8,1.124038647E9,1.442574747E9,6.645046544E8,6.920288884E8,6.270499108E8,1.084790816E9,5.758979084E8,6.640114539E8,1.021297267E9,1.163747551E9,6.38060957E8,4.796984798E8,8.564129292E8,7.518699576E8,1.005664854E9,3.703473602E8,11607.85122,19886.53961,10687.74982,
1.608,459.2482,+,5775637.323,,,46,,12759.16482,11598.57659,2460401.255,538756.1545,1055873.156,3572745.796,3102025.986,2698470.198,1793413.058,5775637.323,1614658.148,4416386.0,4634003.52,4475355.805,1112502.347,2278998.875,3912980.637,1877532.932,3791178.785,3872754.917,3085851.856,1970041.748,2492265.688,334950.9824,3775769.671,3480862.993,1586794.963,3100305.281,2856918.169,2295285.835,659841.5056,2640066.929,1400721.269,1746689.856,1903110.04,4182503.822,4338589.908,4384475.253,2132963.861,1705372.144,1124542.1,4459242.448,1327001.297,1367151.104,2321418.388,3949483.989,3416810.787,2079163.357,2856324.443,5418037.461,2562063.856,1336714.713,1909452.478,4301326.082,1860761.258,3273804.066,2927933.19,4303697.97,2100483.587,608410.289,3526434.306,1632787.013,4097509.668,1372499.448,13095.99313,12295.25061,12057.93351,
1.609,991.67206,+,1.577050561E8,,,67,Dimer,7612.660002,6980.604654,4.589843312E7,6.954992744E7,3.628292237E7,7.303321167E7,4.64045575E7,5.238817389E7,3.074335756E7,1.138615723E8,4.334469779E7,1.279236979E8,1.577050561E8,8.928235003E7,2.17530396E7,5.38004435E7,9.803051726E7,8.73276672E7,7.559811613E7,1.064713065E8,5.766835883E7,5.607592792E7,5.622496498E7,6.297068973E7,1.094522886E8,1.189278796E8,4.488276862E7,7.872949923E7,4.333131634E7,6.46517407E7,4.154102702E7,6.416074437E7,3.795035152E7,4.545731866E7,2.231740753E7,9.254975138E7,1.264802576E8,1.043477365E8,5.235216736E7,4.160150188E7,4.27605788E7,8.063772968E7,5.723246538E7,5.017045874E7,4.459079059E7,7.124012798E7,6.855342462E7,5.078842515E7,9.661652414E7,1.432687913E8,4.879266286E7,7.403423982E7,4.653634267E7,9.98330609E7,5.180860564E7,6.139125821E7,7.386918368E7,1.087576925E8,4.165481815E7,4.768154404E7,8.606033586E7,5.584129422E7,8.265535278E7,3.675153329E7,7926.631197,7441.964581,7298.323305,
1.609,478.32935,+,1.749846372E7,,,63,Adduct of existing identified peak,11122.81306,10058.83944,9659834.033,1.326346295E7,5055219.541,1.323507119E7,9588735.766,9297691.639,9503472.93,1.723158607E7,7016908.67,1.405550582E7,1.389043161E7,1.382931534E7,4218268.205,8681213.674,1.436761789E7,1.057629414E7,1.313193529E7,1.398082703E7,1.22867464E7,6871875.236,9355000.15,7953705.849,1.526043682E7,1.353008992E7,7747271.017,1.027736486E7,9626347.26,1.050007578E7,6602260.015,9375594.712,7062512.708,6777757.685,6515923.992,1.428779678E7,1.419463178E7,1.503668067E7,1.17762338E7,7433344.258,5127144.898,1.395901712E7,9396563.905,8031175.497,5503920.357,1.182699935E7,1.193873118E7,6622386.769,1.580356045E7,1.749846372E7,8859367.246,9540398.697,5779135.363,1.411017802E7,7739145.923,1.046891672E7,1.250154522E7,1.507711393E7,8124402.835,2543763.024,1.174525268E7,9957468.122,1.27391028E7,4777184.176,11416.44344,10718.39545,10511.51406,
1.609,1487.00397,+,4166139.365,,,40,,6546.249866,6002.735216,645440.6403,1254175.634,684050.3367,769386.9034,519493.4894,581926.6502,261914.1471,2560999.875,549065.4537,1603231.102,4166139.365,1153966.161,340568.3978,833488.2968,1440433.49,1255369.258,1006558.486,1794487.919,625580.0571,760379.5127,939607.5142,1288596.196,1788311.486,1770569.138,678957.2181,1714661.754,444997.6845,861725.4751,864836.4634,1155617.911,600537.6334,660228.7175,218999.0818,1506307.815,2289823.666,1638723.046,772041.1797,630667.0873,556430.2351,1320433.95,709117.7949,384028.9408,755666.4867,994208.6711,863278.189,902580.4126,1958502.501,1660566.768,763733.8125,1526166.053,525968.9173,1505431.591,1257912.471,978157.5011,1005179.704,1701176.38,161751.2688,696912.9025,2760085.412,774202.6943,1243643.1,654796.6657,6816.238791,6399.466103,6275.946639,
1.61,1029.62561,+,4968817.51,,,48,Dimer,7846.837383,7198.863144,1257593.896,1098697.608,705130.252,820973.9288,892764.4918,1003382.281,179305.9698,3145881.507,526957.0116,3825021.321,4968817.51,3088573.918,266846.9865,767459.2392,2172938.323,1372544.312,2072946.302,2400092.148,2151704.135,903013.1894,1498214.461,1077018.274,2290591.622,2431729.541,273893.0629,1530902.33,1175041.198,1676379.196,567583.9635,1223855.14,630254.0037,907446.3127,570933.6206,905976.4251,3908419.343,2541725.355,448962.3798,1267079.993,650106.547,2345638.269,1038958.911,687566.1474,1071023.84,1913829.098,1410322.898,1519340.006,1095664.458,2815468.692,885810.5367,757183.5361,1060534.699,2485936.921,919001.3885,1379847.361,1353333.709,2346590.382,810207.6237,362699.0754,1460891.232,1116464.598,2125339.778,580540.8857,8170.466825,7670.891102,7522.831195,
1.61,844.34949,+,2377239.938,,,112,,14601.47604,13191.96549,894629.6461,1933207.86,824665.0079,1342996.84,869749.7499,1444165.163,1032375.554,1801964.468,518387.1468,1558222.017,1170479.223,1454851.191,836340.8709,1503291.218,1247953.811,1328079.788,1413162.189,1407877.511,624788.2444,1310452.943,1372191.485,1556481.679,1529597.148,1593112.516,762067.62,1690262.606,690039.9826,1338606.835,1245430.345,1624342.082,1698299.168,1276722.248,771692.0856,1490844.208,1960786.541,1310296.637,1521227.328,1468657.997,767149.6918,1292044.87,910265.5818,1962449.829,1121998.906,1387589.232,1108647.079,806733.2129,1654752.028,1739091.63,1487972.679,2377239.938,1279184.278,1625947.122,1794177.871,1330050.051,868235.2479,1329567.185,1232143.522,1263171.872,1705366.461,1468007.075,1262460.23,947830.3869,19233.04235,15265.61347,14172.85329,
