Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),
17.93,897.73035,+,8.971860618E7,,,4,62381.9982,29668.60301,5.792359019E7,1.310949161E7,4641593.323,1.428771268E7,4799055.594,4622294.766,1007675.182,3.140204949E7,8842816.927,1.990867538E7,3148128.753,5.069495821E7,3.014424742E7,1.745987598E7,5.604783449E7,1.953471265E7,1487564.735,2.264140022E7,902499.3525,1.702432268E7,2.903950601E7,4.639673915E7,2.74052311E7,8.971860618E7,9190109.276,1.005043798E7,4224275.104,2.662699636E7,1456166.395,3.258956911E7,412249.8795,2.093318255E7,1267993.455,6139749.991,8450302.437,1.801036252E7,1458127.119,2.655104323E7,8928261.311,1.929240263E7,4.238047081E7,1.273314312E7,3705460.944,3133261.554,596407.7203,5075609.771,5.552123966E7,7753042.024,3676876.724,3.649194115E7,4.644075049E7,1290743.242,1496161.203,1.854484983E7,6889619.824,3.8889339E7,7510308.031,2.77000208E7,2599490.89,2.781587522E7,6240820.308,2.794436488E7,35026.22362,39206.3551,24691.58763,
17.943,969.86102,+,4497454.085,,,4,12610.87048,17665.82349,412036.4533,495856.7547,369221.6156,465934.2543,120889.0032,380445.4273,170170.9973,1006102.255,152134.0534,312081.7017,313573.3529,716888.2128,314445.0534,272208.3847,225819.9347,607435.6934,344939.635,558987.8807,131106.209,712787.9341,678614.7499,1469726.815,546285.9114,4497454.085,343617.8039,1267285.308,314589.0204,1576647.465,118351.7541,2618626.975,104782.365,1301474.625,192678.87,209293.9108,679087.7064,415567.5509,156510.3113,238736.2016,88683.37601,632491.6027,247754.3339,235621.7158,75316.04337,349333.0408,208632.4889,107509.9982,169339.0095,737527.8556,288587.6308,216071.8819,537913.575,432507.5265,363887.255,250811.7396,55941.83068,385497.2328,370277.1346,880786.2461,359422.5152,1735196.736,349815.5331,986383.6589,15096.93319,16028.1398,12874.27334,
17.984,914.81769,+,3734710.524,,,6,8977.289911,13698.16269,659437.0592,521173.8079,1763103.715,507512.6382,122471.1657,186471.6538,723067.7889,1323344.698,129208.1947,769766.4166,825192.691,630680.4834,769283.1142,325012.2842,2684302.163,207313.8543,926768.7945,102346.3888,355013.8058,221000.5293,2132760.444,3635181.626,2222672.104,1698592.179,343256.1609,2192094.585,1300260.769,1291705.682,317593.7799,688595.3749,79920.85966,1435554.884,211492.2441,747678.0969,3734710.524,115039.6252,383263.2169,183656.7741,234145.0311,118483.4432,995353.8423,1119094.098,257770.2556,86857.028,807328.5191,1772579.038,1161726.187,937425.761,1140168.803,93633.29223,574437.3218,560552.0482,756949.8288,507425.1004,380692.7263,1367919.883,1214715.36,202747.1918,1263763.527,484605.6106,838758.0822,588259.6959,11579.51523,10464.24786,10322.53895,
17.992,952.83264,+,1.061633025E7,TG 18:0_18:0_22:6,TG,32,10067.16811,15361.17336,3394510.591,934787.2795,3768630.834,1048523.715,1098387.86,1263085.504,1542094.208,4857111.677,339840.0272,3837597.208,3515947.625,2158756.96,2123235.167,647745.3915,1351765.002,999320.3955,1992044.575,1541485.143,1397910.814,1028256.141,4599744.772,7556144.843,6127998.682,1.061633025E7,1745851.145,4811920.253,2843770.68,3701833.004,849327.8542,5643839.578,461044.182,3594594.244,724057.9645,173260.5314,2453170.771,521520.3971,1146245.181,217970.8733,865682.803,962306.5687,1771433.764,617409.6143,1281524.677,593940.851,987636.7067,312101.8525,1305440.592,1097263.691,1516080.732,491350.6778,3035460.528,302395.9336,1256584.232,1432473.501,2862014.241,1925550.926,1780486.564,2355485.734,3044884.203,3171769.58,2203189.986,1801171.972,12985.31379,11734.64859,11575.73566,
18.006,1974.79395,+,9051342.373,,,43,9332.27746,14239.82696,5134230.176,3576680.523,5162928.597,3762283.075,2317234.415,3788876.629,4166534.642,4906169.422,2226227.264,6257816.904,5539916.486,6354619.39,5336595.976,5074743.516,6642489.795,4993242.054,6753350.604,5109443.542,6180278.188,6330116.794,3715430.742,3260977.955,4495101.379,3367273.703,1811805.767,3005239.77,5466773.429,4416870.019,3610346.114,2798779.917,3926513.681,3978614.575,4999592.05,6860831.207,7016603.552,9051342.373,5860808.67,5328047.035,7833610.969,8314833.792,4587461.772,8292164.838,6066273.265,6414891.851,7288883.33,4922879.485,5552567.951,7614843.517,7304596.589,8458990.174,5852516.786,5927167.141,3649908.023,3641966.443,4956328.166,4570598.263,4316493.128,2992692.153,5635840.536,5087474.129,4858427.991,2622179.459,12037.40216,9922.102558,10730.72147,
18.027,1613.45422,+,8586874.742,,,2,1179859.432,983629.9896,1396058.139,2715621.619,1731303.99,992871.2061,1584333.186,1774530.671,1546846.955,1964458.809,993877.0566,4704842.296,8586874.742,1341728.763,1613512.22,1166680.714,1391125.874,1499905.182,2113719.255,1567534.62,1623926.89,1562617.31,2178122.019,1678543.718,1772751.054,504866.3904,1196899.475,879742.3903,1553844.944,1674389.276,1516327.08,567139.1504,1588703.761,1184783.301,1782162.028,1453070.987,1424192.733,856552.431,1181348.895,2244139.504,799224.0399,743294.2601,1203308.987,1099666.089,1331503.962,1702327.766,1520107.283,936821.8119,1360960.108,663419.2917,971344.1708,1408631.101,1168989.087,1566803.631,1621274.485,1518758.594,1324885.431,1424049.396,1680145.604,1972567.687,974484.0708,1603026.765,1359631.499,1622303.798,1832031.295,885211.4263,715025.9245,
18.029,1019.95239,+,1.414498514E7,,,60,18062.54122,12744.0506,5808426.587,4206954.88,6668522.669,5716284.047,2609183.004,4168158.34,3232328.643,7734034.224,687321.5854,6079087.675,6265041.448,6678304.315,6157024.95,5661295.455,9225893.985,4533439.393,7126761.626,6760884.12,5567500.805,7127911.389,7038938.014,5950574.341,6421746.064,7998470.764,1412382.891,5105728.762,7446583.905,5721221.538,4181308.242,3780696.22,4242145.927,5877800.491,5880298.171,8422115.234,1.414498514E7,1.280158518E7,9523577.722,4005648.345,8341239.892,1.140693057E7,6968382.889,1.112642706E7,7583707.813,7047599.278,1.195714611E7,1.188710181E7,9340934.852,1.033602325E7,1.123152105E7,1.034911626E7,7465668.556,6998541.561,6116162.126,8456964.924,5699561.703,4756046.886,8388997.348,8199506.9,8765791.507,6959103.744,8189436.46,3578194.801,14666.17808,16537.60664,12635.1925,
18.03,668.63452,+,2.38342538E7,CE 18:1,CE,57,18093.94698,12766.20897,9360071.379,6581700.938,1.113962089E7,9296698.063,7224889.562,6919037.741,5204338.721,1.19584266E7,1150865.747,1.010519437E7,9379752.699,1.088721704E7,9757374.972,9245380.127,1.394989853E7,7627939.519,1.009571788E7,1.052814851E7,9488555.316,1.158730139E7,1.207617767E7,1.01137011E7,1.061328783E7,1.437907802E7,2357008.245,8452577.492,1.169929306E7,1.000001468E7,6821648.3,8828118.744,7182742.14,9857478.398,9043405.828,1.492205345E7,2.38342538E7,2.188957533E7,1.520134549E7,6410109.959,1.679191858E7,1.7005243E7,1.186149529E7,1.69843389E7,1.217050456E7,1.129141938E7,1.996738488E7,1.745479224E7,1.459546446E7,1.798284223E7,1.874938137E7,1.783049929E7,1.188941502E7,1.139254944E7,1.008404027E7,1.466305059E7,9897189.447,7715538.488,1.339272232E7,1.350412291E7,1.493951182E7,1.212637685E7,1.248364661E7,5804581.975,14691.6785,16566.36095,12657.16159,
18.037,529.46338,-,4952488.024,,,5,285475.0714,329597.8911,1953556.147,1719643.868,2544329.735,2179560.4,1525379.794,1663058.361,1314396.336,2841838.998,1419875.49,1817581.683,1684116.793,2119556.501,1859400.612,1847243.34,2833982.684,1729373.813,1858105.321,1933152.868,1796208.253,2198688.607,2791119.666,2597617.979,2396574.613,4332889.265,2052186.834,1827556.187,2658014.739,2089557.896,1404144.392,2338229.928,1532742.027,3050197.823,1644368.181,2725801.046,4952488.024,4899557.141,3813778.066,1232622.372,3692345.027,3469280.626,2780862.958,3914901.623,2560494.373,2215389.18,4811728.699,3958665.788,4361279.555,4092491.464,3901809.66,3320300.406,2181329.994,2420526.623,2046750.998,3115937.413,2180063.653,1488210.257,2683850.577,3103872.05,2923389.037,2279690.185,3020456.963,801821.0536,432388.791,416867.4639,376730.3374,
18.05,609.34131,-,4227807.727,,,48,104050.2628,129339.2273,3496494.641,2900671.963,1887036.143,3575625.978,2589009.379,2701564.069,2697824.71,3626552.265,1234043.415,3718923.104,3102144.024,2899661.418,3979166.482,3067437.942,3367757.66,3629165.209,3889005.024,3328732.284,3372039.845,3665110.115,3252335.285,3280052.285,4108957.086,1897638.727,3031846.537,2486492.16,3032234.345,4006683.501,2710133.435,1855400.214,2693571.048,3250434.82,3366439.041,3459252.522,2174276.679,3614117.756,2436092.394,2706103.303,615223.6762,3686977.167,3646725.69,2680753.155,4227807.727,3943151.216,2090551.065,4028865.397,2994399.233,3321762.046,3048969.739,2452292.184,4131390.803,3477501.926,3400739.049,3486865.981,2388238.792,3222216.201,3687225.585,1798026.444,4075968.195,2937824.022,2866725.695,2864638.312,73149.81222,114508.7812,132199.6293,
18.05,699.60486,+,3934646.898,,,48,23785.23911,15552.99372,1705970.188,1848794.155,2391742.784,2655742.941,2017701.709,2365273.934,1519016.517,2499053.974,986911.5148,2394804.893,2278837.694,2777476.984,2460538.249,2548312.101,2225782.604,1406932.472,2063609.148,2105461.655,1966407.402,2210670.655,2137599.694,1741697.201,2405420.36,1565541.478,956704.9822,1421698.605,2297383.506,2041345.128,1909117.925,1437463.322,2321302.077,1738193.98,2103001.96,2796412.561,3934646.898,3022209.681,2421187.669,1518998.451,2476976.75,3561192.339,2284024.602,2956337.018,3023813.457,2678102.02,2582235.249,3304166.495,2322019.056,2391912.378,2684764.869,2941430.601,2396599.064,3331345.76,2449904.603,2703350.144,2814878.812,2272477.72,2412183.33,2648356.792,2058531.728,2035322.556,3108470.037,1563281.123,17898.78139,20182.69546,15420.14197,
18.057,1948.77649,+,4987976.239,,,49,14771.41811,8707.006061,3698073.454,2773767.561,3441913.407,3051194.182,2627470.521,3562606.817,2513951.022,3915461.006,1197214.571,3357116.322,3565030.535,3021578.946,3726869.624,3358767.131,3791227.959,3372642.7,3694052.723,3938851.948,3149512.997,3550503.413,3310209.614,2904480.427,3256042.451,2318148.881,1462683.122,2215101.29,3502684.479,2976002.095,3822575.072,2063487.753,3423587.769,2977510.637,3324272.517,4598707.988,4042441.996,4813850.105,4112274.316,2797164.059,4293336.382,4014610.344,3245117.422,4515104.998,4741786.758,4104816.219,4987976.239,4448078.552,3397186.993,4150800.506,4243490.83,2538116.16,4521883.3,3105470.052,3777249.054,4681454.803,3555525.043,3075500.463,3974533.562,3315645.618,3798705.207,2928687.045,4424108.557,2366571.647,11115.73368,12534.11966,8859.73291,
18.071,1298.17444,+,5.392738597E7,,,62,18364.02058,10824.66405,3.771003778E7,4.013422317E7,5.024132406E7,4.31552337E7,3.870928427E7,4.665710825E7,2.790536928E7,4.198938373E7,1.422319894E7,3.941684092E7,3.942046292E7,3.785184357E7,3.591184986E7,4.03165639E7,4.291607546E7,3.536060747E7,3.797485796E7,3.698777407E7,3.681611125E7,4.292226066E7,4.604211045E7,4.013348635E7,4.700997987E7,3.453516942E7,1.83552008E7,3.086870789E7,4.910831732E7,3.982259071E7,4.204824133E7,3.146465724E7,4.036826441E7,4.102664319E7,3.847572513E7,4.245992942E7,5.392738597E7,4.911959234E7,4.515336787E7,2.596230974E7,4.963869583E7,5.362474227E7,3.966482608E7,4.922589263E7,5.084871532E7,4.45955692E7,5.146276053E7,5.156590219E7,4.75132707E7,3.990080784E7,5.347370202E7,4.319481243E7,4.962785864E7,5.10020687E7,4.557869849E7,5.380060764E7,4.566925665E7,3.665878792E7,4.4198518E7,4.575278936E7,5.014300213E7,3.807994991E7,5.225994813E7,2.829368841E7,13819.22579,15582.58183,11014.53607,
18.078,843.74188,+,4882533.745,,,3,18262.25217,10555.81419,2656961.549,519630.9448,4608974.712,630976.3215,1111328.696,677256.2268,1267159.713,890665.452,610235.4778,1157488.492,1136594.549,608683.7009,3829830.12,320751.4781,898560.0706,557536.8369,806889.4368,422410.1978,2609489.7,598664.3241,4288598.191,1870805.156,2970717.525,2106072.442,1300375.028,1649542.987,1825587.066,1252929.803,315027.7191,1309960.554,236388.0907,1298969.175,669605.3923,254719.0208,1326631.89,480498.22,1154097.467,223544.1302,691045.1908,393567.2979,723927.7585,236147.4105,566536.7589,375140.0968,2324195.28,424546.8674,4882533.745,524270.2954,1950405.148,358779.7699,2574597.446,329980.9023,2451113.727,656585.7437,538390.0642,526892.6224,3459171.561,820751.9147,2022443.667,1147026.254,4253629.261,842778.9889,161388.0649,15496.22739,15005.66811,
18.085,1922.76086,+,7460810.551,,,61,16253.56713,9394.768676,4771945.634,5547749.338,7081940.422,5034847.407,6076760.46,7460810.551,3417400.213,4541474.335,1812622.183,4607223.512,4095793.021,4702971.852,3789007.812,5203776.786,5537827.056,4501746.529,4224195.213,4594571.303,4294041.01,4892328.101,6210302.313,5736157.222,6890392.915,3819497.599,2408386.941,4311483.988,7084661.348,5242341.729,5741426.462,4414439.37,5465808.863,5796209.462,4702557.745,5201648.964,7010088.273,5573273.566,5316061.989,2631472.908,6999273.621,6205040.485,5194954.55,5870000.976,6402031.833,5031135.639,6412499.766,6186304.043,4813050.463,4605526.256,6676566.089,4468101.482,5965473.921,7212108.068,5363215.882,6622766.127,6525401.423,4744558.657,5780916.85,5196353.692,6466258.662,4761672.641,7014607.461,2263097.102,12231.07505,13791.78044,9748.709472,
18.093,954.849,+,9993203.618,,,2,23926.21063,14003.57569,1120576.588,557645.0385,440698.9866,461398.2891,154172.0426,714987.329,220287.7913,3691629.904,71447.89185,396858.579,484320.2679,1111574.067,303285.6371,459389.712,552073.9104,465650.94,281037.6704,651559.861,106759.902,548459.719,1103979.497,3536803.861,945648.7543,9993203.618,132756.5894,2508427.015,569429.4936,2173897.054,120869.9001,3368424.292,103764.8356,2550343.06,96042.213,127982.5284,1680054.568,375193.4524,123020.7377,113790.2407,135756.9757,583934.3265,236690.4367,374949.8726,357301.2818,157919.0272,139350.3836,306331.6372,578028.3052,750852.8234,239656.8212,250189.8511,506215.5343,246488.5706,261761.2128,928725.3753,106556.187,459651.0919,284916.2406,1766155.096,405712.3811,3185081.352,412318.0503,1157166.4,47688.19234,20302.31524,15875.87108,
18.096,985.81573,+,1981397.41,,,3,22368.06553,13091.62171,87831.89948,96185.2871,104732.3826,133961.321,86549.89345,251823.4081,160909.386,1271792.225,110630.3218,86738.66408,85433.66325,705571.8112,97814.61232,188551.0018,201520.6946,184234.5544,102477.1637,402513.1467,99807.38364,286660.9976,483704.4214,1165058.887,278626.5153,1981397.41,159626.001,1345421.439,133772.1798,660638.7974,105058.3513,1052018.766,97007.36481,656834.5158,89787.66204,119647.9303,517041.9274,138335.8324,115009.266,106379.8861,126916.0828,156219.1545,97593.56795,123033.4139,106421.7179,119794.026,130275.4774,153434.2325,122785.4992,133519.2493,117048.0682,159658.1917,119001.1308,267724.2042,89903.46119,244784.4276,175920.8118,234903.9378,162001.308,677541.4513,104226.8318,810283.7234,134483.3411,511766.3385,44582.59721,18980.16885,14841.98773,
18.101,647.57434,+,1.717207294E7,,,62,16498.96741,9656.545388,8495680.86,1.243140381E7,1.357414117E7,1.297737054E7,1.37292419E7,1.717207294E7,5896197.23,1.018536611E7,2988469.64,8076778.107,8173319.293,8295455.656,6648730.56,1.028797888E7,8555342.693,7689208.265,7083338.651,7586785.079,6972294.857,9769147.085,1.580454124E7,1.230906651E7,1.481684799E7,8499981.031,5384423.7,1.066354149E7,1.58658729E7,1.162742629E7,1.337653474E7,9951375.272,1.286036193E7,1.321128025E7,8816874.127,8070817.56,1.389516491E7,8921959.771,9830114.395,4016069.084,1.286200688E7,1.148576728E7,1.002421595E7,9605335.749,1.182002059E7,9723319.801,1.197218744E7,1.129285027E7,1.02060119E7,7515156.916,1.367448999E7,7677178.572,1.31947699E7,1.44655224E7,1.16189503E7,1.4567936E7,1.428022552E7,9380705.074,1.101434915E7,1.140544917E7,1.386842852E7,9095399.712,1.475949786E7,6821677.627,32884.68632,10840.52969,10947.63745,
18.11,1896.745,+,1.46081686E7,,,54,7497.953532,7796.170543,4634009.228,9271069.521,8685954.997,8814851.403,1.045289639E7,1.46081686E7,2794223.024,5623502.145,1011129.917,4082670.43,4984644.618,4920971.617,3705784.604,4106684.112,4800820.938,3934700.427,3888634.517,3725068.943,3158186.323,5627894.482,1.061048971E7,8310827.412,1.104054066E7,6700925.966,3667291.685,8036702.554,1.034713107E7,7605167.803,1.012323252E7,5977268.013,9192376.537,8800282.723,3501012.271,3889572.338,8913590.344,2622428.087,4191762.723,2001566.559,6932121.439,6223967.228,5998236.582,3343109.187,7144342.52,4542354.766,5464164.041,5759025.58,5786191.677,3551722.413,6533092.831,2990199.826,8423995.004,9001509.631,7330086.721,8676625.238,5917946.72,5598785.066,6300021.732,4713597.821,8432626.909,4753933.749,7763259.33,4386463.032,26549.3106,10734.78491,8838.528188,
18.118,813.73083,+,1091500.626,,,2,18806.00465,11461.89341,350496.3992,71245.21467,377315.6035,78998.55157,126671.4588,80117.18146,178357.5424,190844.3537,151139.2457,198225.6437,168641.2179,127024.6508,177701.5741,83880.528,176046.7496,74159.66709,69679.07745,70709.75671,344500.9506,238163.7078,449955.7097,435169.5051,283888.631,538331.8642,82354.0654,359816.4795,395141.3648,217535.5443,71908.26851,492269.8364,148893.6996,299259.5949,258964.2673,170583.6718,405010.6134,145905.7766,476431.5831,124266.2468,335414.5494,92023.10337,281300.9572,77352.98986,100045.6493,93187.03061,1008858.016,169936.0521,1091500.626,176362.614,322865.5823,128382.7326,392815.676,85588.22107,214086.2349,201592.0415,68947.46394,101322.4004,343775.2254,99092.25335,130499.4154,197323.6382,278981.3092,141485.5214,37482.92536,15155.61543,12478.43672,
18.12,923.75366,+,5768078.494,,,2,13186.45184,10809.25737,1000547.066,217758.7836,78491.87681,56948.60494,257498.5803,1439232.384,94084.88834,283959.9248,214068.7448,513617.5514,57834.80981,508704.464,229919.0466,227367.2567,164038.2783,637493.4898,233530.0081,128941.153,439516.167,282914.1291,561092.8519,963719.035,791878.6683,1810165.548,144388.4023,886262.7002,302297.1464,414197.8874,278559.7983,730544.0558,148979.7583,579678.4242,296315.0921,192433.5635,706425.6847,217471.2666,420334.0503,176845.6022,425952.0276,77698.45752,148034.3211,1253427.037,1389991.709,101236.0751,219983.0216,589943.3326,76844.10298,1856836.908,208080.9309,116088.1651,327896.7859,177940.0973,191521.3732,2571130.721,227917.4487,691665.9957,506725.0265,5768078.494,395349.8662,831544.7673,67345.1908,81613.83804,35348.66125,14292.66021,11767.91908,
18.15,890.81793,+,1.768607613E8,TG 53:2,TG,117,31539.18451,19409.24836,2.805175162E7,1.538495204E7,2.573195794E7,1.814200337E7,8694001.014,2.174333455E7,1.339344477E7,6.65989879E7,2607185.546,1.885202729E7,2.234800422E7,3.424363875E7,2.394148966E7,1.375245883E7,2.370149354E7,1.726938091E7,2.245163665E7,2.427364021E7,1.272457281E7,2.264550752E7,5.69237739E7,8.603310561E7,4.024482156E7,1.768607613E8,1.153217147E7,7.170335763E7,2.158107796E7,4.580522186E7,6350863.518,7.89721644E7,2422551.148,3.606368268E7,7884065.833,9227958.456,4.240688704E7,1.770420631E7,1.01819133E7,4544845.526,7149634.489,1.895712961E7,1.370731069E7,1.394684632E7,9598857.747,9805746.802,1.181954067E7,1.804338922E7,2.766299309E7,3.329047344E7,2.384735636E7,1.536654147E7,1.485191192E7,8530580.595,9615691.732,2.207353139E7,8136927.785,1.314021631E7,2.529007739E7,5.365468424E7,2.844857144E7,6.504229673E7,2.978920021E7,3.566590135E7,62861.88485,25417.18777,20927.34344,
18.151,893.82745,+,4319276.801,,,2,16140.1082,16266.00772,560990.6052,402361.9135,469440.6185,521118.6223,130543.5853,457784.8418,328192.1404,2040519.541,46785.589,443133.1794,441160.7954,932531.0541,604493.3164,242609.732,569803.447,527496.4724,574621.5427,481754.4577,351203.4808,576488.2431,2026747.069,2211799.568,809803.9411,4319276.801,221211.9236,2013019.767,330975.6917,1305195.126,80794.43874,2665682.735,113786.9131,890374.2398,80063.4719,123412.4581,1161148.123,496119.5702,161975.7015,111330.4462,147016.8685,546380.2117,226667.5198,353073.1958,320339.9906,244803.8868,247917.433,488233.3378,336188.247,717725.0451,425230.5368,229406.5577,356631.4137,131461.6539,304016.3783,553538.1593,146350.5776,376028.4976,535085.6682,1669156.842,666868.9799,2041355.598,596627.777,1296020.997,52681.68482,21300.98832,17538.25413,
18.165,839.74371,+,9867960.743,,,3,9906.740377,9984.017054,6901714.907,2016025.945,7714174.252,1795000.218,3057893.799,2040127.913,3285300.889,2666243.336,1791435.446,3546904.899,3940916.05,1505298.101,7590731.4,1627470.304,2366184.311,1360932.056,3004546.67,1016712.591,4215088.968,2156643.66,9867960.743,5982473.771,8353302.843,6530144.311,3895209.208,4890743.674,5302211.044,3734043.602,1805197.912,6472838.768,2886442.004,4820596.333,3297292.044,1278320.392,5550382.886,2969963.017,6425588.307,924905.4606,5388566.752,1972989.693,7004689.083,1728916.895,3284962.089,1745907.852,9686350.052,1783888.605,9740787.436,3173600.33,7527812.695,3064545.609,5881441.573,1651335.674,5270899.769,2531398.197,2151418.116,1814902.482,7758016.19,2187660.911,5557599.471,3195811.794,6813472.495,1736285.594,81280.95175,27881.95997,10764.91732,
