Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Filter Status,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),
14.637,1035.35669,+,2.659022306E7,,,64,,3886795.047,1763151.792,1.901558263E7,2.585433891E7,2.076049349E7,1.535379832E7,2.569354706E7,1.524845761E7,1.061153118E7,2.659022306E7,5577880.561,1.469497767E7,1.82988189E7,1.509174042E7,2.032533364E7,1.445712878E7,1.124830129E7,2.065643494E7,2.085965794E7,1.086324761E7,1.254735635E7,1.648751537E7,2.290336948E7,2.657946663E7,2.00942252E7,1.282392346E7,8217343.795,1.461365872E7,1.910582893E7,2.646194562E7,2.07051412E7,9100065.509,9931148.5,1.242128653E7,1.023612894E7,6476432.052,8847232.95,7768787.157,7542279.123,7378966.585,7429404.123,6852398.485,9276115.262,5506724.636,7264149.831,9488772.74,9990150.385,9207362.765,6553853.345,7360301.406,1.07935149E7,6866090.393,7489857.864,8048855.232,7474510.832,1.00807356E7,8777659.933,7671127.612,1.151378152E7,7083922.901,5359189.096,5563516.693,8135416.854,6850579.563,3929740.942,2214109.339,1783745.218,
14.638,994.33008,+,5.166388092E7,,,64,,3560899.766,1476852.562,2.909342385E7,5.166388092E7,3.112983433E7,2.471373791E7,4.356657843E7,2.170005604E7,1.699692888E7,4.750364189E7,5052991.432,2.431527261E7,3.101940582E7,2.237927585E7,3.436328676E7,2.203282631E7,1.580869339E7,3.263385154E7,3.420231083E7,1.56278715E7,1.923095482E7,2.555104508E7,4.037386365E7,4.471935583E7,3.318998849E7,2.719363172E7,1.196440293E7,2.275172637E7,3.135113879E7,4.363924791E7,3.208909561E7,1.427731284E7,1.368099827E7,1.932516023E7,1.29974715E7,8336918.662,1.337641019E7,9644879.481,1.012219572E7,9770420.854,8743509.767,8848181.127,1.273074939E7,7555617.964,1.154479064E7,1.217510389E7,1.250995378E7,1.172537965E7,8461776.532,9409360.052,1.391222184E7,8883780.423,9974887.492,9723039.624,9565672.033,1.363982057E7,1.098210532E7,9901032.189,1.557365556E7,9759433.072,7158273.83,7420196.101,1.07505552E7,1.00174163E7,3340455.141,2048653.81,1892027.42,
14.643,968.77075,+,7.128568435E7,TG 18:1_20:5_22:6,TG,120,,14039.54382,29206.50192,3.440816827E7,1.68472094E7,5.777041065E7,2.112433117E7,4.263020463E7,2.82329104E7,2.623822903E7,2.706698694E7,7486886.572,3.761742607E7,4.48630951E7,1.714179835E7,3.507985055E7,7164977.476,3.327831267E7,9245821.468,2.76448033E7,7396388.419,2.948100957E7,7001128.776,6.875488125E7,3.538726986E7,7.128568435E7,4.103320824E7,1.782167687E7,2.872724801E7,4.869863716E7,2.812682545E7,2.489698332E7,2.306284823E7,2.128633791E7,2.536748246E7,3.849896317E7,4330745.394,2.990858126E7,6444114.654,3.12926742E7,1814513.843,3.84516179E7,6102166.417,3.871726719E7,3714379.908,4.307867392E7,3918821.714,4.530791E7,6510944.761,3.721336846E7,2.022867704E7,2.776654475E7,1.03076463E7,4.100480532E7,2.940459061E7,3.196688596E7,1.890523951E7,4.031258691E7,1.235165161E7,4.480008232E7,1.735695774E7,3.915084587E7,1.377326087E7,4.890742664E7,1.106070481E7,15728.48169,12748.9402,13582.81484,
14.643,973.72461,+,2.119099479E7,TG 18:1_20:5_22:6,TG,60,Redundant Identification,14986.72586,31176.92735,1.307069645E7,6796616.233,2.059367827E7,8940786.64,1.538094672E7,1.154862069E7,1.076750957E7,9761663.903,6589076.82,1.262512788E7,1.618874072E7,6763976.875,1.310138041E7,3369575.981,1.26846388E7,3478558.439,8438458.897,3431800.633,1.198451859E7,3009584.861,1.776725979E7,1.007517054E7,2.119099479E7,1.055705269E7,9156387.799,6982711.353,1.666674578E7,1.123001196E7,9877701.97,6907644.219,9546011.861,8602454.259,1.26579799E7,1524005.38,1.112997669E7,2900784.329,1.286323911E7,922739.3389,1.583564022E7,2936089.464,1.461183368E7,1892139.7,1.521998585E7,2123157.782,1.752554124E7,2975874.443,1.505855845E7,8787005.324,9805908.787,5016900.691,1.574904608E7,1.346132711E7,1.384546553E7,7749164.987,1.498712059E7,5752316.877,1.488022064E7,6968540.652,1.394401101E7,5746913.267,1.774357871E7,4825356.81,20540.5765,13609.05128,14499.18352,
14.643,989.69946,+,1.433494665E7,,,61,,16201.89063,33704.83797,9427742.728,6187348.16,1.433494665E7,7695117.66,1.047233549E7,1.149076033E7,7473058.729,6637007.211,5998994.459,9144580.918,1.185645081E7,5686954.806,9385416.404,3338012.758,1.071344205E7,4041343.637,8111646.7,3215671.335,8890054.884,3175398.388,1.258646678E7,6168801.172,1.418224935E7,4524628.525,6286773.121,5051803.872,1.171743355E7,6538607.861,8745026.914,3367259.392,8419306.128,6355682.134,1.219296824E7,2606323.982,8606241.349,3254503.639,9987046.405,1002101.277,1.251608085E7,3299702.933,1.183904104E7,2215180.694,1.104002774E7,2521452.023,1.374276556E7,3392723.697,1.005528746E7,8174190.628,9795715.552,4586404.047,1.315682947E7,1.302175981E7,1.081748193E7,7270866.646,1.31354364E7,5579623.252,1.106146641E7,5948228.445,1.055658261E7,3961696.666,1.354403607E7,3788283.728,22206.06268,15841.78822,15674.81702,
14.644,1009.79669,+,1.82023258E7,,,58,,15635.81466,32527.22856,8390980.86,3382333.524,1.40810669E7,5871567.495,1.034689283E7,8523714.419,6956576.89,6052193.144,5006388.534,8771248.093,1.277167691E7,4788400.634,8385302.141,2100066.88,1.0336393E7,2490742.697,6492866.503,2301907.294,8277832.891,1770679.322,1.450500931E7,7266785.894,1.82023258E7,7012097.076,6526577.499,6550750.518,1.238524908E7,7124412.935,6549757.628,4927342.182,6887035.939,6106058.052,1.170751201E7,1433724.519,8872794.124,1981937.736,9430611.582,550095.6425,1.300619537E7,2088797.163,1.081166668E7,1253675.401,1.395666413E7,1209654.548,1.326364479E7,1956164.954,1.086515008E7,6542590.432,8872403.455,3131225.397,1.208567213E7,1.049309051E7,1.122856413E7,6139145.084,1.245603496E7,4116433.764,1.1868606E7,5414782.876,1.029450995E7,4370405.625,1.452291741E7,3382664.479,21430.20764,14198.47173,15127.15641,
14.656,942.75519,+,6.416617779E7,TG 58:11,TG,101,,11919.50615,24796.18168,3.712670781E7,2887762.54,2.761677133E7,3073634.155,2.576328385E7,3314198.399,2.730087423E7,1.10457681E7,5373093.11,2.450425992E7,2.746044623E7,4067769.777,2.662392476E7,1642521.825,1.130931425E7,2613899.983,2.026337466E7,1409129.724,1.84689582E7,2283962.903,6.416617779E7,2.44440916E7,4.87696891E7,2.916447629E7,1.478383091E7,1.28087619E7,4.004909974E7,6526538.352,2.016377165E7,1.378922807E7,1.238746374E7,8540476.497,2.395366978E7,925446.1083,1.721232686E7,2122636.637,1.858933713E7,478641.3825,1.3989864E7,1733871.598,2.71750759E7,743284.0746,2.784747702E7,826296.4503,1.714193212E7,1269917.262,1.893948251E7,3763810.236,1.487022232E7,1520034.404,2.262210892E7,4085548.581,1.427769253E7,4599329.434,2.045890705E7,3643345.01,3.246756998E7,3275805.979,2.483675694E7,4868041.983,2.327385386E7,3896302.478,13353.4064,10823.7898,11088.62683,
14.658,947.70978,+,1.958556186E7,TG 16:0_20:5_22:6,TG,47,Redundant Identification,12611.28089,26235.28259,1.134652302E7,1502704.88,9408558.005,1214146.992,1.032972275E7,1388426.225,1.203744107E7,4493720.342,4178602.632,9711943.062,1.20671589E7,1770649.787,1.147582166E7,247826.9413,3890956.802,375415.9377,7958177.196,2504429.35,8723804.525,994875.8694,1.958556186E7,4306536.817,1.391267438E7,8768000.581,8220324.459,4663115.501,1.371580052E7,2585057.073,6958592.313,4320855.307,4703331.6,3001828.511,8016787.002,411604.2237,6618327.533,197034.2018,8129675.775,584362.5585,5381856.605,146594.9339,1.188080214E7,514369.3075,9593336.24,154563.913,8003777.185,741744.5622,9607069.413,1554089.332,6061293.183,1475679.723,8316225.385,637276.3053,6665738.185,1711806.767,8058076.596,1681222.886,8958901.208,2081440.506,8505881.23,3923724.651,8300922.964,1316816.576,14128.40069,11451.97223,11732.17966,
14.66,983.78137,+,1.553343465E7,,,44,,13225.96449,27514.01059,7933703.853,2658210.676,6765166.962,828924.8769,5888478.959,1117545.091,6574827.251,2055368.678,3266793.661,6503335.111,8005508.416,1107141.606,7352354.279,81798.82953,2819040.418,3416665.459,4621824.365,515283.9155,4926993.816,430004.8079,1.553343465E7,5002809.187,7584219.767,4537367.03,5261189.948,2318285.491,1.013878206E7,551824.6412,4149726.029,3022937.096,2738906.62,1811636.706,5925499.874,266944.3755,3872979.202,148042.6864,4349804.599,150197.011,4204896.159,522816.6561,6810355.201,244608.0095,7510212.864,371395.8524,5278577.346,485145.1386,5754318.152,1135975.128,5169012.468,661028.432,7563418.398,1364221.153,4098991.981,1314154.125,5959676.495,1062568.018,8016097.599,5224839.685,6746426.132,1323371.588,5082716.902,304016.5058,14817.02989,12010.15023,12304.01519,
14.66,963.68384,+,1.204793278E7,,,46,Adduct of existing identified peak,14309.72247,29768.5553,7091252.021,1038668.618,5820062.106,1177705.222,5103235.504,1752256.048,6539554.621,2186827.825,3019507.431,4664880.35,7908048.036,1734352.547,6370368.169,691471.4407,2685300.161,1003959.903,4920547.573,1091076.887,4921078.022,993049.7723,1.204793278E7,3565032.446,8385671.829,3570397.637,6178451.318,2075566.062,1.035736404E7,1396487.314,4304845.731,2858140.969,3367470.022,2049074.87,7056862.552,427666.1017,3151060.709,1113898.257,4798529.611,331515.513,5049691.068,991497.4413,7424554.176,452408.0144,7602047.661,612762.3745,4985172.418,747117.9586,5481286.575,1292866.238,5610126.398,786574.6398,6270206.141,1462121.706,3952633.084,1651184.717,4516220.275,1274968.881,7446281.227,1148010.768,5426486.582,1185600.734,5603662.905,1417941.711,16031.16246,12994.28232,13312.22707,
14.683,1020.79999,+,923675.4168,,,2,,10538.74628,24709.16661,59557.32881,267640.7504,61582.15275,428368.1865,73371.08919,923675.4168,116170.0286,570059.0491,37794.92506,62645.45758,86205.07304,285189.6904,87545.6506,133250.5256,257493.2907,131769.5801,63144.86269,139924.4738,41729.35209,88466.7534,320688.4366,667774.2202,224226.3769,859128.1387,92328.92574,741933.6556,76947.27996,910865.7432,55565.28294,721632.0194,47554.70644,818194.5283,51556.4224,54405.99837,164881.1874,48844.82689,42534.40892,14206.77486,51728.64753,115488.7229,59034.94407,45336.04671,63303.87736,32231.00706,47905.17494,76848.66734,45826.6088,166083.421,52479.30358,119635.3234,121783.9062,668809.288,206494.7609,454530.2829,502349.0086,524330.0324,71665.27,436900.8946,73032.05828,319481.5178,169691.6837,276074.4311,13306.54646,10859.5833,10715.55061,
14.735,933.76318,+,3.24527981E7,,,56,Adduct of existing peak,16903.89712,40035.53437,1.145912521E7,6184763.308,1.106685454E7,2926079.063,4857288.279,3899745.492,6295133.213,9691725.986,4108179.067,6347633.463,1.094671297E7,5614755.447,9711422.958,1572201.744,8154549.13,2798809.917,8745342.078,2509261.875,5161164.636,2500606.996,2.447931431E7,3.24527981E7,1.515594737E7,1.741401664E7,1.040542179E7,1.002916847E7,1.209163227E7,9777727.928,5387894.391,1.238464519E7,2191055.474,1.708456801E7,5512293.97,1702509.398,9087192.143,2508694.391,5120006.81,1039861.646,4761111.638,1606215.515,7000907.552,1770814.831,1.013369324E7,2215664.134,5177684.586,1749317.312,7044676.38,4236273.052,8069266.489,2089891.259,7463079.563,2679745.389,5188056.276,3388562.184,5050001.929,2812456.73,1.375809488E7,5530549.851,1.235852664E7,5344533.249,1.086523684E7,3974339.858,33579.90899,18047.73841,18592.7131,
14.737,892.73914,+,1.267367119E8,,,59,Adduct of existing identified peak,17916.87585,42434.69382,4.605959256E7,1.247811423E7,4.141100466E7,1.039725144E7,2.40949017E7,1.304940026E7,3.342545413E7,4.858348972E7,7215145.126,3.790825537E7,4.107764873E7,1.399704767E7,3.623471158E7,6452312.535,3.531339682E7,1.085405431E7,3.216825478E7,1.108047141E7,1.940053353E7,1.083038232E7,1.188809319E8,5.446454656E7,7.268811295E7,1.267367119E8,3.207378335E7,6.184000676E7,4.856867722E7,1.988586223E7,1.717251376E7,5.394792288E7,1.061664217E7,2.144108145E7,2.218016933E7,3207504.928,2.321992655E7,7905844.199,2.160226047E7,1971902.259,1.991992104E7,6251409.004,3.10251714E7,4242400.715,3.480108189E7,3760060.432,2.004063314E7,4588679.753,2.522703462E7,1.152563587E7,2.848831589E7,7412207.698,3.150403826E7,7421386.237,1.931503812E7,1.256744209E7,1.626552144E7,9158981.423,3.805006268E7,2.3235785E7,4.640033357E7,2.720358095E7,3.711687374E7,1.840464943E7,35592.21025,19129.26268,19706.89539,
14.738,883.75098,+,1.134450987E8,,,9,,16944.60933,22575.95177,4.013574543E7,1.115402876E7,3.685070382E7,1.026337388E7,2.317451424E7,1.223707817E7,2.851302725E7,1.877338409E7,6117710.231,3.274070133E7,4.009680027E7,9454593.754,3.443051813E7,5954773.106,2.977704903E7,1.119808901E7,3.148138676E7,1.027504437E7,1.694598748E7,1.011985094E7,1.095565372E8,3.276779253E7,6.17319758E7,1.134450987E8,2.929891154E7,5.485275107E7,4.263429251E7,1.543566894E7,1.69301023E7,5.164183093E7,9169933.889,1.241280892E7,1.957866801E7,3107716.084,1.384779747E7,7700780.366,1.902645202E7,2117159.191,1.754557519E7,5212965.42,2.667579117E7,3981413.95,3.055513576E7,3352624.06,1.781783234E7,5843434.948,2.135285925E7,7455717.925,2.609521774E7,7332350.723,2.857265946E7,6780067.788,1.679563313E7,1.267404279E7,1.636106846E7,8196928.721,1.963654629E7,2.377823238E7,4.347372408E7,2.303073998E7,3.762897462E7,1.576793344E7,33660.78456,18091.2055,18637.49273,
14.741,913.66827,+,1.682249187E7,,,60,Adduct of existing peak,14526.75602,19354.55323,9299167.311,2900451.052,7686991.299,2807375.462,4144461.712,3939588.845,6897794.278,8213436.017,4076019.923,6908733.863,7936591.698,4234643.965,7024769.57,1869711.191,5891014.551,4045277.259,6048252.624,3489930.123,4429464.767,2980420.336,1.682249187E7,8161684.216,1.062178851E7,1.042959974E7,7771326.424,5911066.973,8063468.206,6347079.868,5553056.769,7005424.783,2972654.15,4945627.105,5146028.197,1262504.95,5257515.263,3192254.498,4738742.263,1274626.678,5951927.272,2733947.411,6331017.76,1659231.065,7880535.88,1942161.062,5347856.184,2546872.699,4763354.687,3814005.194,7075875.398,2415670.662,6552383.109,2032034.879,4590439.431,2842673.494,5090010.22,2641853.65,1.034817403E7,3506227.133,6451551.467,3867064.339,7946858.569,4166247.114,28857.67356,15509.74255,15978.07919,
14.742,897.69427,+,3.624142118E7,TG 14:0_18:2_22:6,TG,57,,13413.37838,13168.55429,1.167332579E7,4804684.969,1.174935878E7,1961885.925,7914305.282,4379883.218,1.213240602E7,1.380213038E7,4382306.05,9923037.86,1.378986078E7,6790311.023,1.360952633E7,2783413.755,1.129186509E7,4339504.717,1.186425425E7,3795634.341,6346295.929,4394916.828,3.624142118E7,2.3891557E7,2.317461846E7,2.765403247E7,1.517409721E7,1.732184882E7,1.431978267E7,1.156711091E7,5976363.059,1.645368681E7,4023111.427,8529457.355,8227622.855,1135772.499,9463855.105,1737743.442,7199589.329,543887.5789,5945446.901,1418782.734,1.048019238E7,1225768.55,1.182048886E7,1073660.551,7294593.9,2543188.335,7897717.704,5933369.923,9618346.656,2914189.449,9573053.421,2613347.367,5602939.191,3747783.686,5862443.428,3353132.267,1.489959112E7,8178675.951,1.23912899E7,8110501.222,1.147334192E7,5571312.182,26645.92798,14321.02564,14753.46744,
14.765,847.6792,+,6378355.34,,,28,Adduct of existing identified peak,13557.81384,13310.35349,1388041.199,969146.228,696587.1449,867024.8853,699491.8455,1104387.168,980908.1059,3711419.335,396383.2559,918359.892,1130926.252,2394053.207,972226.9852,899295.6793,1334772.993,1094147.585,1248382.106,1217805.194,760283.5371,1185837.44,2308914.676,4629525.564,1361959.357,6378355.34,1140641.994,3470478.7,1596670.695,3148907.209,496154.5408,3326584.42,191362.1846,1700662.798,682663.8321,390317.0681,1946889.045,954801.8874,730193.4278,253677.6524,1020774.515,1199096.873,801930.2933,631274.9313,1134757.086,678951.6588,719958.3528,951661.2049,1140109.726,1769847.23,1037531.467,1032494.676,1019263.63,463801.7229,368356.034,849472.4631,268694.305,714191.0882,2393094.974,2678819.174,1021812.513,2757249.983,1413616.702,1831242.482,26932.85174,14475.23467,14912.33301,
14.77,843.72644,+,1.292241796E7,,,9,M+1 isotope,17443.90842,15004.52149,2129926.186,1149714.204,1576683.511,1502133.014,1058100.6,1217680.779,1332969.576,5766430.411,277006.1078,1485576.224,1816108.975,2799281.717,1609051.25,1059072.698,1960342.902,1574189.234,1908750.358,1875000.485,827039.7824,2321575.37,5666259.78,6908166.37,2218183.401,1.292241796E7,1259863.147,6273881.039,2407351.623,3974633.112,707767.3635,6242909.879,320886.7035,2813978.809,812627.0895,487477.7737,2711838.53,1367284.25,772509.128,326938.1543,1401913.914,1312144.528,1192019.643,836145.4173,1711601.833,704903.2339,1007244.22,1110641.972,1370844.713,2211299.002,1461823.216,1185792.784,1727308.848,522488.6676,581928.1156,1478176.764,426992.0258,967746.9461,2559369.114,3437012.906,2124432.938,4721041.061,2228650.236,2331883.541,30360.91814,16317.67104,16810.40412,
14.771,842.72351,+,3.567145395E7,TG 14:0_18:3_18:2,TG,40,,17853.22839,15356.60143,4987107.063,3230372.198,4448500.343,3389848.421,2668841.356,3282508.784,5156995.036,1.512321228E7,665290.1236,5158525.082,7903404.985,7679353.649,3816445.675,2557777.431,4652147.751,4211305.587,5662256.727,5202666.396,2056062.531,5586359.227,1.414259941E7,2.477525535E7,9383626.941,3.567145395E7,3805624.417,1.427655197E7,3298193.347,1.01979022E7,1850022.694,1.375637566E7,1075518.01,8508288.291,2549258.521,1172643.749,5297401.593,3772936.24,3042949.286,884712.299,4054921.038,4009321.925,3417322.929,2087145.754,4464100.931,1209168.06,5527129.912,2935667.277,3559984.652,7739878.881,3587575.622,3147588.794,3682499.985,1189533.553,1525258.338,4516331.825,1989594.289,2540358.147,5421137.593,9942267.658,9683655.638,1.252534904E7,4985918.187,7095275.817,31073.33475,16700.56394,17204.85896,
14.771,939.68286,+,1.865850527E7,,,13,Adduct of existing identified peak,31661.4515,65700.40376,9621673.618,2680794.571,8445138.299,7375609.233,1.122721137E7,8357329.485,7012253.689,8208039.61,5109596.679,7315729.542,1.761583956E7,1.13392441E7,1.540743167E7,1902279.155,7728883.036,8337625.551,9015433.875,7266130.652,5898935.902,7892443.724,1.550806413E7,1.865850527E7,1.544855348E7,1.744213654E7,1.063954137E7,1.671640135E7,1.149846398E7,4179949.095,1.111342907E7,7519285.042,4582787.719,1.114308143E7,1.131766133E7,1821642.382,5945974.666,4976313.096,1.486468444E7,2559588.818,5652304.279,7691716.47,7901349.019,5328952.555,6519513.771,3454946.299,4419864.207,5758877.085,5930261.744,1.522206936E7,8392344.649,2276808.986,8292812.529,4170507.909,5506110.667,6576396.616,7163094.786,9957042.093,7611007.687,1.187882635E7,8586433.676,1.137255113E7,1.461386839E7,1.086739628E7,55106.38521,29617.28172,30511.61366,
14.787,889.66803,+,2387822.915,,,10,Adduct of existing peak,15917.55416,13616.26862,1045141.298,848436.0564,853790.7496,1050194.02,702402.6356,1315928.186,989563.0482,2181184.863,406221.6242,898201.1462,949188.1751,2019582.122,783723.1143,1592462.12,1149516.614,1328719.505,1503521.283,1678766.624,772587.6968,1755778.256,1004456.823,1771658.822,990237.0548,1912552.683,859097.0569,1813967.336,1233357.266,1727436.385,657078.4353,1870640.638,363864.0862,1596738.052,830231.7093,486836.6241,1480935.954,1464442.02,656376.1459,870171.3965,1604309.075,1890278.071,848583.4968,1197083.465,1122729.601,882128.4336,805976.1509,1343296.788,875678.3146,1959685.175,1167913.915,1399138.105,819640.3476,717161.8738,518486.1141,1293645.096,432450.0055,892858.0007,1111064.498,2387822.915,913064.0459,1805987.742,1025746.013,1699165.235,27704.31644,14434.08198,15339.48193,
14.797,873.69275,+,1.191954869E7,,,21,Adduct of existing identified peak,17537.74328,15002.21837,2242218.065,1812022.227,1510938.414,1205882.213,1415223.69,1929803.633,1627284.541,5897493.872,633769.4839,2055999.82,2342684.814,3335187.542,1239965.581,1524378.748,2564364.452,2225620.41,3361432.213,2436214.332,1502241.313,2163191.251,4898885.245,8751268.25,2977963.802,1.191954869E7,2491040.868,5731288.505,2887294.521,4762806.43,1560821.955,7175145.039,608838.7425,3098163.246,1120354.671,578625.7124,2857159.752,2146932.675,1376315.213,630259.5783,1273111.903,1270101.137,1718528.303,1384224.426,1976046.579,972051.2471,1277822.801,1708875.459,2377435.501,3343270.754,2214976.534,3217772.255,1583270.444,999276.1688,756720.2472,1944915.818,947530.3628,1716484.167,3252546.652,4813645.522,2075741.272,4945284.338,3049874.969,4053240.539,30524.23662,15903.27394,16900.83121,
14.799,924.71173,+,2.744896293E7,,,3,M+1 isotope,30896.88315,26576.20848,1.143748982E7,4628050.939,1.254002248E7,3784143.398,5003859.687,5512207.266,8335993.225,1.269132764E7,4572954.07,8868114.369,1.153577077E7,6519700.951,8962174.596,3071815.363,8420008.451,3953068.428,1.115510026E7,3592156.234,3775304.37,4415479.92,2.453789933E7,2.00868586E7,1.621709308E7,2.744896293E7,1.346645056E7,1.540411924E7,6425006.277,1.319194167E7,5545251.171,1.576315939E7,1999284.434,1.167177136E7,5919659.275,1386855.293,9359696.146,3150784.914,6267803.922,978604.8006,3665888.143,2541325.356,6087224.341,2039726.069,9431985.304,1598152.615,6969359.812,2349677.385,8829939.624,6407022.242,4887337.975,3194219.7,8936341.657,3724392.579,7084652.501,5907749.398,6637313.595,4388802.591,1.51425495E7,8041583.369,8249921.77,9553989.357,1.194671497E7,6819729.702,53775.66296,30100.1194,29774.81187,
