Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46)
17.79,960.89496,+,23.98082169711173,,,57,13.622562598462599,14.43555697563158,19.326545259649354,21.019973866880864,14.217881035240355,13.699234541782397,13.724913542368459,21.356906309825735,20.714531578810135,20.921742697413674,21.21280814016054,19.001218059806444,20.618649025923503,20.797246870833476,18.360651337921016,21.304405997299643,19.862609804073895,20.595845847814193,19.672592746997193,20.15117511411583,20.807165103503444,21.678744154442754,20.417217111963737,21.490318044616945,19.07785117442528,19.075133105462392,23.421673439509267,20.85843223433381,21.93319936352034,19.476331038113496,22.19345878722715,21.48679525936094,21.01578560901424,19.508765532047764,20.002580271616317,21.061865810304568,21.986959073961387,20.70976552373383,23.98082169711173,19.756089535522207,20.335761234042266,22.4679161719504,21.1143546460091,20.506303997655174,22.945215542131763,22.67601745737276,21.928544035033067,21.108619152984296,22.506843552781238,20.634774117075683,20.120829023033984,21.321902800637567,20.520996052548398,21.03778528511318,21.7569987425999,21.0727808402128,19.573901850522414,20.048293143371705,22.064233842397527,22.383128533665808,20.527007181375883,20.618593966087612,20.617166948759102,21.88188511621667,19.375845156830994,21.129528213678576,19.53800358776659
17.791,876.80194,+,30.479186260489143,TG 52:2,TG,97,17.253800210398854,16.865253847608088,25.189674953545858,28.21004484701941,18.714357652590124,17.325050214713766,16.76319909310812,27.378760599573535,27.689256857127436,27.909416669074528,28.037899642968846,27.285984383535656,27.75698604281153,27.937480734772365,25.928715327293755,28.101081710211158,27.116314035497563,27.697130273233505,26.99816974230241,27.264574838424153,27.860706353148938,28.52913357458813,27.540012956890962,28.474411709525434,26.384436204561,26.59458975074666,29.919459230201447,28.06345529001639,28.776449028933992,26.85325400571236,28.96583036573929,28.400447333922983,27.98508737146826,26.853853094829244,27.18024543129795,27.985264483881227,28.716736719529443,27.71640348950481,30.479186260489143,26.99212745239386,27.367699577878465,29.104939364828308,28.148675445527566,27.5781102574739,29.551979687965332,29.332604871958125,28.575818415681464,28.036351271856955,29.14402300342381,27.602591634153168,27.373695276625693,28.18780430967865,27.72762316106651,27.84238960090373,28.58489511241295,27.938779565349066,26.793653821732153,27.266105621847192,28.833516082562305,29.11295219497779,27.682647989241406,27.66495667834145,27.67677835439216,28.278935142957003,26.70554529518235,27.707075794784934,26.872236257004786
17.796,928.83228,+,25.958506063881728,TG 56:4,TG,71,14.202844323181692,14.74034929127029,20.512604625152434,22.793343696460017,14.52267335057614,14.004026858087247,14.07594755656467,21.585652514445258,22.010721000129067,22.18092386121165,23.238232196220093,21.472051371621497,22.707955845599443,22.765079928169673,18.512415704751906,24.14102970104091,21.867718592305476,23.08409776191763,21.790414425085906,21.722915613300056,23.300409843214936,21.578536399947705,21.667420725558962,23.252555570308257,20.83396868197834,20.149335791637057,25.425257394320106,22.454325786343883,23.67153400989815,20.208897966785052,24.458337571630647,23.621619492569437,23.00175095234676,20.02892759498754,21.005416154776583,23.15787118428128,24.086552710652303,22.37996767083512,25.958506063881728,21.096917470787606,22.38898645561995,24.16765317740221,23.367719886146393,19.989050611113655,21.999863853362406,24.759711483454943,23.842200100349363,20.895019360197498,24.47942701082314,21.522260402832043,22.056367609306413,22.424425114353475,22.057261513297444,22.806856569033464,23.272638240173734,23.426928800473245,20.55974913495598,21.39026377567273,24.228164015831453,24.55029116124211,22.187630372096482,22.640205432970646,20.465744012249132,23.639201055697626,21.6454645466864,23.06190044474484,22.223305315671315
17.801,1766.54016,+,24.451736696561067,,,68,14.65206002973103,15.189564998260899,20.80330175677304,22.168960780898896,14.971889057526926,14.453242565112541,14.525163263444933,22.0835341765927,21.699709262512343,21.49761391335962,22.243018287262387,20.95806366085294,21.783460072582876,21.996795185642107,19.39471804251979,22.444493948804368,21.110977121006666,20.62526881291625,21.553667629586123,21.124468522945744,22.147430516032465,22.586260153209366,21.015394703431078,20.644276938302372,19.801225274641315,20.573681266124275,24.355276069540647,21.970695631292763,22.753380735737327,20.606153413632164,23.158331572435532,22.644043920620767,21.763846337850023,20.816100015938044,20.644175923351234,21.117425562523174,23.033033036313455,21.82074348643713,24.451736696561067,20.505364911333345,21.50791147923014,23.331351311130827,22.404551775877195,21.599986864160808,23.64958470348167,23.54446272452175,22.69901776033737,21.860562529640738,23.38905262323815,20.978350662758594,21.29116278658441,21.86980056003248,21.545561718010095,21.774226294340455,22.559263874342538,22.200445277099384,20.428737192213543,20.985306436308193,23.073455019337654,23.535131171238497,21.523959576151,21.864507840907493,21.65922477265771,22.694079022990245,20.7995442219553,22.47282871743098,21.16888459348884
17.802,966.73403,+,20.8819141461311,,,23,14.503990459252421,15.041495428027883,18.243268691169693,19.581750716390246,14.823819487291196,14.305172994532581,14.377093693121722,19.646827221742505,19.525366790413752,19.759030416157348,20.37241064715381,19.63015682593386,19.955054019642063,18.55266020286084,18.387196924500355,19.16498404501978,18.712074248483155,20.0097800702712,17.9518486468969,19.493169626217373,20.200764453717298,20.531583407942946,19.62620805781013,19.477721794588433,18.501000858960843,19.08714280329886,19.969715117081062,19.254777663718635,20.117893739339635,19.188029496599455,20.8819141461311,20.43736907437534,18.623343796101953,19.37306353937305,19.38967587440093,18.95605013972346,20.413501881102892,19.88328482668134,19.970591438319317,19.306320712818653,19.783592628507247,20.552649827904578,20.287756870985827,19.297522257350423,20.024845188496872,19.584589122180326,19.27307766156929,19.888271306749342,20.740060817802057,17.725092751932756,19.649779019375046,19.976578775352117,19.96743751291004,19.973017593639383,20.338478948371076,20.169563067845115,19.1534827457583,19.52825989918934,19.361408064186342,20.113896786283497,19.78297976050986,19.89132066215559,19.90837808717929,19.863491257099497,19.272988675181498,19.85575626349612,19.290005584283872
17.806,609.34149,-,22.346368067038288,,,42,16.701538572863733,16.76971785806591,19.28421275382295,19.45607316665078,16.209117462796673,15.53718021072552,16.989612472123344,20.416282521834418,18.807438657165875,18.98968870718748,19.220275515283976,18.237780386245383,18.752999648850388,19.031917246153466,18.09198026804204,19.33419295453207,18.72671792018849,18.86446590588346,18.14650909390218,18.656022100966627,19.045278573830014,19.611842319542777,18.13786652185728,19.692854143342092,18.13936095541597,18.15074087994951,21.427756620011472,19.168141827084806,20.181413596814696,18.050309902772295,20.759840843552322,19.943089653572137,19.654034210499894,18.38208451264326,18.569326594718394,19.41746056467249,20.39147808208562,19.137631181733518,22.346368067038288,18.505337632425057,18.74796268600808,20.793953574599172,19.64505504997419,19.218894097319783,21.03164212861608,20.895385226288106,20.255652306097534,19.396147174500594,20.832684434580514,19.155585720345282,18.303912986208672,19.61043732812358,19.731492483234014,19.48118811550175,20.428194361895766,19.66638835462449,18.00388451464565,18.772762007768147,20.697143315221584,21.004074087306016,19.137065246747948,19.05828025806369,19.02754340328154,20.14410338216713,21.141745023256636,19.231448048356803,18.505311337510655
17.809,1714.50261,+,24.413671997141588,,,65,13.859710942824039,14.397215911473413,20.307782279940795,21.658139429634893,14.179539970936519,13.557630995938045,13.732814175886443,21.8793317527476,21.422408617901862,21.791426926260424,21.947007911598874,21.053608264222202,21.03690439823961,21.621497635121184,19.47512826485328,21.802492516476832,20.96037647783236,21.4508247404259,20.30984551174196,21.713815076879005,21.74630942009146,22.062612440402113,21.129354575511087,22.254867098874193,20.08873224533713,20.513210430521912,23.461213478772414,21.935057140971605,22.393247129581027,20.580911390181132,22.77619631331638,21.844212571628262,21.72416701855362,20.616305925648035,21.152091316779114,21.59404777409769,22.333869434402857,21.34697806544217,24.413671997141588,20.837641184180427,21.833954299315053,22.52253857014265,21.44932376132807,21.558277916466395,23.02336555398947,22.868047896659384,22.08972505906568,21.42162918641359,22.520256377302402,21.025472277831444,22.003523473958754,21.94955188294125,21.440866363050652,21.716226153819587,22.49123052839882,21.901853638252295,20.331049114772494,20.894733137396344,22.65603393898637,22.578055601366145,21.242011607255975,21.338386049524097,21.153924861724956,21.777694977599765,20.307453785269598,21.64842250194483,20.885995756421266
17.811,378.15375,-,22.2498704490413,,,57,18.604294851573517,18.627102384340446,19.9808757955758,20.760327265041358,18.650790232283324,18.80289180143001,18.744569677193713,21.491090699608744,20.647680796965236,21.732512484853473,20.789442063884536,20.132397776507037,20.459391149633937,22.08165646072987,19.671008830228935,21.001637710213675,19.873075376631466,20.637116495377672,20.073122041470402,20.652975294378813,20.764561612215864,20.990159114169778,20.33626101080784,21.023006957500687,20.12525602472137,19.808406194714166,22.2498704490413,20.657828252978295,21.404110104035247,19.947957256000286,22.089195525247646,21.819856938889977,21.91384164191712,20.730657306795262,21.882457683107994,20.79812326450903,21.33486412374262,20.534941524319787,21.51683104951461,20.067410519976086,20.212550694799898,21.610042641722337,21.655224900197293,21.55250537934123,21.951722961269162,21.289480992292297,21.26878375006066,20.59589162224199,21.91503277862465,20.8857083357237,21.38381228910821,20.698400878977903,20.219422743150293,20.630103929290513,21.757223693727298,21.732003492138713,20.70249789738548,19.95935562093607,21.84117100928689,21.922888733771185,20.558604641266495,20.304546185675036,21.72987012380429,21.61345784723316,19.960027955463147,20.87062920020898,19.83524994231744
17.819,850.78644,+,28.770305815369145,TG 50:1,TG,125,16.45785848944278,16.10702299070625,22.94351253094123,25.985082996690107,18.37479958449354,16.561159534310377,16.05941753998712,25.144489138704145,25.53222992289025,26.02393651294196,26.40537208443679,25.215738770717213,25.835097677743153,25.969860459375326,23.517124679225883,26.383626240980618,25.251812380459917,25.955245638602307,25.634603002813925,25.149711139263392,26.21792762563021,26.383884147623004,25.440570443493822,26.62123636477237,24.576970993734076,24.317420354754464,28.386651402478858,26.21611703176115,26.741946592929164,24.785864445319447,27.419342201149053,26.415464368305013,26.18967453988666,24.705207871578537,25.195496434201893,26.10959922284066,26.919854626363325,25.50762471264291,28.770305815369145,24.879719814640776,25.184134167229093,26.907807634614187,26.14337854356661,25.767315650614343,27.8154841451741,27.15921227581452,26.65655429260872,25.88730160668943,27.19970274833812,25.403265049042698,25.449836124825747,26.042828887775677,25.659540303039186,26.062403206316905,26.775318625626916,26.219061681265025,24.78384162352571,24.99151434303093,27.118370170429078,27.17038115236749,25.402991771364622,25.579265807209303,25.30743738444406,26.280415967177266,24.537049284956215,26.08237867892775,25.329189818751434
17.823,871.71619,+,23.004629641362982,,,65,16.903440084522106,16.680530685038523,21.083129602412882,21.687883562589686,17.49409334893382,16.30198128143232,16.061180221661374,21.29735477061065,21.521236518812835,22.33665463915622,22.195146620342108,21.55506752037681,21.455137998324116,22.559895167036263,20.506264168730663,22.21368231025579,21.429052059182673,21.599915224951054,20.986918757261186,20.92273708753297,22.209349416360705,22.0886283090334,21.462549364160186,22.796053373177543,20.954245299591047,20.942034664332933,22.27528036945124,22.284836601317956,22.325457972263326,21.346421438084654,22.67619315287564,21.343354415017515,21.657150332336542,20.84296185831148,21.281328728776234,21.72811723620482,21.872506785084557,21.660652206077543,22.33729244172174,21.31860929099946,21.217191859466467,22.163333426815132,21.377656015009457,21.668710409531677,22.408275266309985,22.199466760338517,23.004629641362982,21.528087819432038,20.436259130207315,21.644581452546156,21.27378863055141,21.90653100909812,21.675979056244127,21.915393170734585,21.994427183588623,22.079607186474487,21.0200545750738,21.07488291725295,22.160317348700083,21.80082644217548,21.205639213413498,21.78948265094897,21.088212206218575,21.90000971575231,20.9943043382705,22.049036529805417,21.64055999994595
17.824,605.62463,-,21.95804663431935,,,48,17.695451402383597,17.57661623056512,18.578386565970174,21.89437499234888,19.61547981880158,18.681376130357734,18.691495598715925,20.569861163207808,20.93002679330634,21.81472545437857,20.73343822319608,19.653250084620975,19.587109900010454,21.647563745092693,20.89630214035899,19.779419135032793,19.60227137650178,20.996044759568917,21.59530102019172,21.189255808542413,20.593466375604194,21.95804663431935,20.285309068991037,20.61285625925318,20.337153221125593,20.705039420241743,21.878042462106755,20.839098692018965,20.892408360443806,19.65930155922158,21.684602784558347,21.64834522232053,20.832013834313994,20.433790112300557,20.222024978946237,21.883227793675594,20.959454669906883,21.44582469727383,20.299138494144934,20.923978734635384,20.98283057465658,21.575221430401935,21.654441182049688,21.409783107443015,19.665895060961176,20.620254211613123,21.46029805857432,21.44086513901497,19.464399730394412,20.718541653889293,21.448910937299495,21.542568923043486,20.093199537683308,20.815315769644243,21.457965114133685,21.170757127629894,20.191484921799173,20.74252112287028,21.697017913910425,21.258003850904498,20.801582573934265,21.46530623764542,21.527528117257425,21.591573167505157,20.214683182688216,19.929720999587044,20.493872208363552
17.829,361.164,-,22.534301206401494,,,35,14.727673662744655,15.1582056095711,17.769719144725183,19.618290749152226,16.852842988669504,15.343943795339756,15.630940548833976,19.220127877853706,19.503285439707742,19.599624397031096,20.610944920586295,20.581035592755093,19.657626649648684,20.871798438052103,20.397266692271266,19.83993636464643,19.349946991932917,19.6661312278839,19.38535222158986,19.177377228234707,19.88079605729638,20.274571802583335,19.33837837014442,20.15251122725861,20.53108698035342,20.496269185395036,21.27072215896803,22.534301206401494,20.29259543499241,20.51459867281184,21.575582896620055,20.311369615200366,19.849551089605814,19.307324443015037,21.235278520716765,20.20671800580879,20.505480832086054,19.8041730525619,22.063259026403593,19.28510830596504,22.41465442486203,20.65890790579494,19.947360457562514,19.683514990935016,21.703629729102254,21.398098655677167,20.110066359921415,19.709013228264567,21.458205075442102,19.59244950433975,19.42652998330354,21.45475912107311,19.273942696059066,20.440427434001812,20.240381271228348,19.795864794469598,20.317487550177955,20.35430904732672,20.46846111202314,20.68120599424714,22.104351630807184,19.397478102798964,19.500757229557706,20.048050824991357,19.653634360764013,19.332141636788045,19.26073916987121
17.847,943.84375,+,25.539958182269604,,,76,16.20314400999515,16.09149856751983,21.81860734132711,23.968192150771472,17.911480361092796,16.794371801944564,16.422581442313685,23.31015702375341,23.355864964916236,23.216969596262413,24.11324858791328,22.984789018007234,22.443254795533875,23.778227857101378,22.153848696108444,24.24731567134502,23.287351944932084,23.86818826957484,23.17328757702537,23.13419256743614,24.115692052189566,24.176943148451244,23.03990360858827,24.258796867309318,23.013107371355105,22.82095904396917,25.273984110189467,23.687433048796436,24.21700477930152,22.78100985656359,24.69542801958077,23.762622363255264,23.793703447503592,23.267688500190935,22.638078978029252,24.1522008526434,24.561910910118232,23.16389815839178,25.539958182269604,22.71009031567664,23.453126733665083,24.571902078446275,24.14401212858541,23.558085864488465,24.89971397172137,24.270679835159086,24.230018841555967,23.460391286517776,24.670868163783044,21.354013789677136,21.635689831264973,23.34771631661959,23.313300551839575,23.425862971365866,23.977395457911598,24.006423673040253,22.568814604388137,22.83796496949806,24.441105292278486,24.863320511175846,23.21417247935852,23.541828341198617,23.40523623072154,24.221480305245485,22.986385264292725,23.786398615298637,23.341928860000444
17.848,902.81738,+,29.626427862560764,TG 54:3,TG,150,16.898271933871108,16.889606453290842,24.030699332407895,26.940638376420484,18.84958150630365,17.687866658357052,16.85785846578339,26.075370646446807,26.285143187463472,26.362090181008,27.158309117228658,25.688245517188523,26.649301256560058,25.18266117710844,24.47548820493053,27.276662872192016,25.93464814413332,26.847155625434663,25.813959676946357,25.929263388231178,27.021432648927156,27.328241898350687,25.832631686261742,27.35266275737972,25.714775613634163,25.290253970373346,29.105455220889922,26.734641872906032,27.47939076953549,25.393432032641243,28.176697614430342,27.46435625661588,26.86391748829118,25.809416891101748,25.26732495282589,27.067725893814472,27.878686009738345,26.507408035972272,29.626427862560764,25.2443356287445,26.254946960282464,28.050246931574264,27.205300236603666,25.090915016569372,28.689424195117333,28.476807398534188,27.611036893035926,26.5194889354371,28.245351655898048,25.953071140814906,26.001105189920985,26.430277118651944,26.159490163338607,26.887220879106707,27.361739488601586,27.05846018782254,25.01149772343942,25.535315630306663,27.882363256929064,28.287330410305866,26.145807366195704,26.44089111780098,26.29970659059317,27.468566696847603,25.5171881672487,26.75351496691606,25.98776301610884
17.848,824.77051,+,26.005073920474658,TG 16:0_16:0_16:0,TG,72,15.50802008269874,15.978692231606377,20.349545139175728,23.226637032168203,18.69732403623519,16.628399041123895,16.49800248224721,23.171842523241697,23.08768177910142,24.178725812092505,23.796701432097965,23.080438718766125,22.958276477884304,23.090204259639375,21.472716765683774,23.617258268362,23.49397451845381,22.993702753100603,21.88844699688054,22.849563995137917,23.32066814837355,24.577508557979385,23.460759135362643,23.709511490488286,21.92481804775936,21.97064561247365,25.799922657913825,24.205622387961046,23.609137512288566,22.565447757555052,25.10596381598974,23.12217101897146,23.27954017366179,22.67257075922668,23.10849954626884,23.115969958677365,23.97866224774654,22.982755089068174,26.005073920474658,22.68976060844616,22.973771886557415,23.766238267340558,23.031718899044115,23.877061175417438,25.156634430531547,25.10015198061278,23.82909009929227,23.78821649069657,24.222459792930284,23.349883382368297,23.44395289841601,23.750781691387655,23.534091679285677,23.558356585606592,24.89052408856665,23.441088475849416,22.084902433415504,22.431183265898298,24.59572530203642,24.133723295940396,23.293310170728596,22.461651078478358,22.44076173444354,23.084888006632323,21.55701423573701,23.11973245109328,22.627713345760576
17.849,972.89624,+,23.683886572895467,,,62,14.267090142186879,14.260291817431648,18.964356571874355,20.629717877443877,14.324404170931416,13.99421632746272,14.1401933758826,20.756113482896716,20.086362714485517,20.076018131005345,21.03252614363605,18.544958362455457,20.48774430657925,18.991652613975198,18.10330624194965,21.08355188258109,19.632454664323774,20.709701524868446,18.520350108153988,19.56136265364867,20.99178612609887,21.251044613243266,19.640209256258867,21.358354446228297,19.155010216848144,18.925923377843084,23.239661392918535,20.447726234818848,21.3719645141034,19.104009156117925,22.053000619553565,21.441411821895954,20.882491973885067,19.72788335619699,19.058408230043934,19.836272127042403,21.93635695508698,20.251304614849836,23.683886572895467,18.857524136501468,19.927075219050053,22.10640539949294,21.146817631923543,20.205007795017504,22.837910391066107,22.48243459155024,21.632995384088343,20.405025162186178,22.297267960904282,19.749774252321526,19.768489409570453,20.287669357807097,19.998044668744296,20.8239674541399,21.224422454172313,21.008779702207615,18.851927992820308,19.301237224775587,21.86628985243933,22.387883901453502,19.361160089472992,20.21791061831042,20.127061099036766,21.44001599487655,19.178971596481546,20.829397823981015,19.68473627273441
17.851,1053.93396,+,21.131861613636104,,,56,14.0248629739313,14.018064648499434,17.170732473712167,19.874735910207637,14.082177001617465,13.751989157867694,13.89796620671977,19.0054936038531,17.938669979797638,20.17922747967704,19.602542587829745,20.221965979370395,19.31467256051846,20.614230740548404,19.401713310667024,19.817820825275604,20.126005244534632,20.42331491528461,20.050482511375545,20.336153577616596,20.17475021110588,20.195302072536972,20.260851739151732,20.458113111394443,19.64698878338293,19.659964759882044,20.335115737775403,19.39149956649536,20.92377580984048,19.58594628471709,19.7187729104793,21.131861613636104,20.52126834864585,20.022018007616342,20.231164223339658,20.633340698202964,20.36299474757336,19.51418959756299,19.775171125258833,19.92521283775764,19.485429932634105,20.58281299223453,20.537600723279553,18.956767112167892,19.05067018052808,19.8965768584445,20.956297499521565,20.71010648338716,20.297328819000835,20.279608217236056,19.434013875560705,20.371440733578556,19.385575810350907,20.170872799469677,19.712701603127577,20.50052919815299,20.109719732784885,19.701979693664693,20.224621692128235,19.97946453884487,20.617701235315508,20.539524820071236,20.49693891709766,20.24504069357656,20.159871621064138,20.389923948414786,19.772978065067583
17.852,865.80054,+,20.95418757923486,,,47,13.952944443060282,13.946146117805824,16.494964704172645,19.37152414316747,17.15191614949519,13.680070628096619,14.229875789567814,18.726304345397633,19.074193824786995,20.299129148587628,20.028972528510206,19.08675058712695,18.75074128770757,17.879533884672384,17.831790090951053,20.13112035893776,20.06902648934098,19.008503998397835,18.316252474132227,19.18157415469408,19.728179681704045,20.675649599841275,19.840633276413808,19.72329444965335,18.169159619711944,17.690082008369526,20.95418757923486,20.26924478161286,19.92379817199354,20.152912168140638,20.762669037041025,18.052524298717536,19.41388223656429,19.220578239804723,19.650322813910186,19.78346845236915,19.64998286061241,19.28379351582601,20.88291197059567,19.46157809176478,18.907070974811425,19.23342089273309,19.128830121615408,20.18748807635603,20.76945196875868,20.37921360941539,18.119773514039252,19.97480955535634,18.88110604730841,19.989587667665504,19.931814841703186,19.66735949876679,20.059347105552355,19.908695477471397,20.753948708719765,19.316196651714364,18.981790784163728,18.84807392136913,20.555367364483114,20.316419229962648,19.948086894247115,17.429959433895906,17.89508635253187,18.12927966175034,16.61035521102946,18.269001960769767,19.340611364310597
17.988,855.74133,+,24.077837313403343,TG 16:0_16:0_18:1,TG,60,16.94050858641257,16.544136368038547,20.56343008296396,21.864468898961434,14.769167719467225,15.928342678131997,14.189732318557896,21.836307794074923,21.432135737397584,22.184512312543642,22.031635646356122,21.064412096717263,22.15594881064185,22.03455867441286,19.714753844197798,22.350556902858653,21.077273647851435,21.474356779516274,21.100464057187192,21.212926223363077,21.8503632681135,22.295931535059033,21.069533582754655,22.20733491343192,20.842015305927443,20.40749712968808,23.83662312743154,21.74812015728415,22.540618199907968,20.867684172307943,23.04989563009031,22.37176264672601,22.26857655563763,20.52614313275977,21.268218613162766,21.889230530368753,22.51862097113217,21.418659305081324,24.077837313403343,20.545015506684987,21.471275361606637,22.738420317366057,21.95485662702677,18.22695849020528,23.176326324706995,23.071872567037072,22.37292513374579,21.713061736497032,22.78851394503632,21.29454177778838,21.37892753795697,21.88775005943705,21.412990989146152,21.769201905425795,22.560733911497906,21.98444194764559,20.598044061233846,20.93252479052902,22.82130103934894,22.802452919795737,21.477534347648227,21.62409726430453,21.20371866624387,22.159789715611563,20.66876519063121,22.11754105681867,21.387779068509435
