,Unique Identifier,Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64)
1384,TG 53:2_890.81793_18.15,18.15,890.81793,+,176860761.3,TG 53:2,TG,117,28051751.62,15384952.04,25731957.94,18142003.37,8694001.014,21743334.55,13393444.77,66598987.9,18852027.29,34243638.75,23941489.66,13752458.83,23701493.54,17269380.91,22451636.65,24273640.21,12724572.81,22645507.52,56923773.9,86033105.61,40244821.56,176860761.3,11532171.47,71703357.63,21581077.96,45805221.86,6350863.518,78972164.4,2422551.148,36063682.68,7884065.833,9227958.456,42406887.04,17704206.31,10181913.3,4544845.526,7149634.489,18957129.61,13707310.69,13946846.32,9598857.747,9805746.802,11819540.67,18043389.22,27662993.09,33290473.44,23847356.36,15366541.47,14851911.92,8530580.595,9615691.732,22073531.39,8136927.785,13140216.31,25290077.39,53654684.24,28448571.44,65042296.73,29789200.21,35665901.35
1387,unknown_860.80652_18.18,18.18,860.80652,+,108673054.0,unknown,unknown,10,18382148.44,7933187.841,20939971.45,9473365.197,4844612.132,10945690.85,7150286.954,820499.7761,9806906.814,15037769.05,16054419.54,6766972.332,14217577.63,9175884.937,11391872.94,9845026.809,7908042.513,10496344.35,28209211.13,34410171.27,24383256.85,108673054.0,5814235.524,2701438.986,12221567.35,25131390.61,2820885.781,49745830.58,1190350.464,29501507.63,4345473.535,3111951.893,22142143.91,9784628.338,6372536.084,2551881.153,4873142.015,9867139.813,8497216.891,6492621.901,6136514.002,5718063.095,7590154.742,7344087.019,21754935.03,15597126.89,15349447.95,6867936.943,11107980.94,2836419.359,8439295.573,12196911.39,3811670.678,7275260.813,17528147.03,22193428.66,15000907.26,31223195.45,17250620.54,18270581.37
1388,TG 51:1_864.80243_18.18,18.18,864.80243,+,101549819.0,TG 51:1,TG,56,18818919.11,7742900.191,21480131.78,9070562.122,4579397.908,9676508.903,6580158.694,26631234.92,9458335.469,13767403.73,16031619.49,6387436.883,12322814.85,7821297.098,9053963.993,10035817.58,7805253.415,10443975.02,37905965.79,55539061.6,21847154.39,101549819.0,5844944.95,36379145.28,11390240.95,25182472.94,2499141.038,42519023.4,885797.2822,26247958.82,3987867.659,2749110.808,21135789.11,8075035.152,5675782.288,2230999.518,3761212.98,9843433.71,7230706.981,6188446.379,5337129.398,6518416.707,8606525.212,7156597.646,19845230.26,12689714.91,13608359.62,6282822.838,11133476.54,2414946.916,7441463.743,11181633.21,3540799.853,6579755.088,18276482.14,21864622.65,14979468.8,35430628.92,17224807.25,18263469.34
1389,unknown_537.5249_18.18,18.18,537.5249,+,1628726.618,unknown,unknown,6,1012485.935,140598.2353,552657.8717,110293.6141,315156.3464,111702.2443,332533.4528,465043.9439,428128.5209,211719.9196,342645.0184,163900.2708,288150.3274,165885.0801,364506.9626,67380.42233,489055.7457,287660.7765,1180641.123,1031598.696,627624.97,1119293.307,109108.6843,702702.1998,668120.0823,397693.6275,91359.29529,1037438.058,533280.8095,624214.7876,481401.4093,123376.6872,780162.9767,267325.2538,809259.931,86704.28728,818998.294,139581.4437,937355.0137,97440.27338,324307.7014,75782.51405,1628726.618,132367.7768,1602581.502,284877.9849,939965.7166,272792.6395,698883.0818,128060.0902,541237.0055,288591.6129,142363.4495,172780.535,775248.1877,152439.9422,401140.091,433978.8168,800798.8186,128582.8611
1390,TG 18:2_18:1_19:0_916.83313_18.183,18.183,916.83313,+,34292090.98,TG 18:2_18:1_19:0,TG,34,4155375.887,1934974.323,3213928.858,5180505.182,1258653.109,2255194.053,1769516.875,9778814.308,3222968.835,4086929.499,4047744.13,3247482.872,2842350.889,1674159.604,5196870.637,2737042.501,2240475.182,3563161.272,11286023.54,16655828.03,2266027.38,34292090.98,1997039.772,13371582.17,1994522.409,7347739.849,777280.7929,16354921.82,188792.8352,8176960.997,1600194.201,1691344.667,6255636.894,3286380.443,1607860.542,1859575.738,1159152.691,4796896.432,1737540.003,3261814.857,1708814.506,1397795.361,2469853.129,2344981.808,3412080.515,5367879.472,3041273.211,2250952.699,1411308.852,2003459.655,2858121.062,4173110.932,1954627.368,3425231.215,4680492.298,8355398.966,4618953.112,8686949.323,2713372.993,6737601.956
1391,unknown_905.82684_18.189,18.189,905.82684,+,6458208.924,unknown,unknown,4,919046.7365,881275.7943,1104158.602,1311057.036,348008.4924,691770.1924,611107.7176,2121174.8,510124.6786,1160514.478,864593.1591,1046262.206,1730314.666,839479.6947,509926.2945,1467543.059,561376.0473,1275466.742,4024700.261,4997699.179,690746.968,6458208.924,640526.2725,3451092.428,1395689.502,3646251.486,180551.7856,4383260.45,144450.041,3571887.274,476345.2029,411363.9275,960141.068,1359611.252,345025.5249,249095.2801,281432.006,937471.9465,594984.0844,612412.0005,407397.8014,188444.0347,304944.1099,392337.1104,505650.6213,960533.363,725226.004,603528.4283,1367421.165,481748.6466,585991.5052,1475149.135,575252.3069,1159394.249,515674.7619,2827205.447,1575693.115,2821632.059,815263.3327,1811870.254
1393,unknown_1067.94507_18.195,18.195,1067.94507,+,2332796.158,unknown,unknown,14,576086.266,653537.7789,972315.5991,874529.1143,780891.0914,874577.5896,343566.5398,1038102.816,800789.026,1154797.977,972952.2046,1179539.848,1113955.718,1275744.564,1369501.443,1673792.293,1199736.747,1696131.484,1019849.691,1451353.993,1329420.382,1719234.87,457388.9271,1279336.337,833636.2903,1343842.569,720112.3632,853946.6768,628280.7595,1015955.809,999629.2716,894862.4468,2332796.158,1111319.867,988628.3802,612384.2425,862545.445,1005752.225,877073.3887,913026.8158,1096910.649,1121059.65,1204532.308,1695345.121,1122984.204,1177848.23,1398442.685,1305171.175,839956.2508,1260570.243,1004605.453,1675857.62,971983.5165,947241.6664,1650651.445,1719227.111,1700376.553,1561585.594,1769534.115,1324378.282
1394,unknown_931.84424_18.208,18.208,931.84424,+,20995376.17,unknown,unknown,13,4140581.849,2076904.06,3858401.605,2237471.88,1174131.067,2886072.357,1970250.737,7854462.476,2985350.078,5096309.694,3969692.687,1952969.326,3238828.7,2694263.583,3342282.804,3242499.078,1716286.23,3422423.647,5068085.131,10491991.11,4414874.16,20995376.17,2243718.587,8560988.834,2305536.36,6050845.431,951832.8981,10442392.29,531351.6178,5955845.889,1474533.369,1020688.987,5248417.064,2422670.628,1671170.858,802156.4718,1414591.095,2399620.415,2135612.167,1729884.868,1963717.835,1443157.022,2300710.807,2115924.973,3834441.643,3516102.347,2869791.984,1877229.29,2659322.122,1044676.713,1795389.224,3183556.539,1405973.886,2083745.56,3959534.742,6286489.245,3208960.679,8316905.066,3473803.042,5313898.456
1396,unknown_834.79285_18.215,18.215,834.79285,+,21931220.51,unknown,unknown,19,6897370.761,2003018.887,12570360.3,2140251.149,2517929.4,2131704.57,2759258.074,4712291.406,3642145.854,2143674.534,5959261.102,1344256.906,2801312.908,1513712.511,2842020.444,1443592.634,3249937.119,2080940.949,17309594.49,9910301.345,11279925.24,21931220.51,2931266.475,10105388.25,6664531.001,6905174.082,1064332.354,11441170.44,1273916.098,8431627.557,2059566.41,646773.5978,4777064.759,1926807.149,2724514.728,638939.4609,2863727.197,1747262.465,4105789.875,1211501.701,2723410.786,1427717.818,6437795.169,1223082.634,9654556.352,2956583.182,5685848.739,1629943.694,4426954.825,782179.6759,4338615.379,2830304.207,1802684.171,1617940.968,6043252.696,3506170.648,6205065.425,5796292.855,9080497.17,3270951.228
1397,TG 49:0_838.78668_18.217,18.217,838.78668,+,15694143.62,TG 49:0,TG,4,5350166.825,1429944.338,8719236.696,1493993.528,1979661.521,1572347.902,2083837.421,2927324.326,2145947.334,1398970.254,4640439.5,985980.0529,2159341.139,1112267.714,1923265.117,1041245.845,2499569.888,1454566.832,13740362.61,10003027.27,9665553.432,15694143.62,2723858.454,7626391.642,4618595.879,4669823.181,748846.4978,8444467.215,439231.9295,4961578.878,1314428.935,462270.2634,3793254.466,1482369.128,2338413.792,428771.2487,1621562.649,1427900.942,2563541.982,914940.0514,1894039.083,948352.9412,4185395.12,935610.4024,7956694.131,1944154.586,4216117.42,1139608.656,3416209.466,517729.2089,3147457.022,1724444.766,1321341.361,1124262.425,5148436.736,2615997.341,4795267.304,3712470.574,5471451.698,2673630.358
1400,TG 18:0_18:0_20:4_928.83276_18.345,18.345,928.83276,+,7673192.197,TG 18:0_18:0_20:4,TG,28,3368754.673,330468.3742,4185187.634,259402.8535,1260307.761,396182.4801,1357316.315,2459160.367,2435338.683,582167.6053,2913597.935,256386.2109,1348042.51,395067.0716,1756176.02,407190.3877,1663369.692,417837.8515,5489503.7,2152188.376,2080044.895,7673192.197,584012.8826,1252878.413,1558193.02,848295.5075,448495.6239,3854248.052,333610.1658,1180986.42,333756.8238,160686.4205,1762085.291,278465.2599,433195.9477,95163.68474,1194766.7,234798.8817,1866515.948,139512.5217,1312750.089,175287.7565,1181562.403,275016.1897,2968538.35,335999.9111,1548638.597,208300.7154,2313857.041,136592.9684,1656607.713,587061.4439,1898567.187,505195.6066,2951844.9,886489.0224,3090697.064,1085808.038,3091970.828,1133339.33
1401,unknown_1689.47461_18.442,18.442,1689.47461,+,5490608.467,unknown,unknown,4,1191066.903,1685772.858,1465055.663,965759.8943,1387815.389,1187220.823,1188756.259,1503419.95,3138979.474,1067544.729,1128494.575,1077843.008,1287605.532,1149943.882,1377640.324,1192894.342,1208573.174,1176997.429,878552.6358,1941030.682,1453107.34,850223.0142,955478.7207,951756.1594,1193221.777,1166492.536,989373.0292,742274.3553,1169200.122,1184119.786,1076952.509,1337907.816,1430726.139,1310017.188,1131502.309,1383612.457,1022965.163,1026351.903,1278610.97,1214874.802,996090.648,1212088.378,1442559.768,1354632.086,1557756.127,996440.8336,1309054.432,1430442.591,1108076.24,1241147.675,1373088.078,1190375.265,990097.1289,1095574.464,1246885.646,907383.3754,988169.5046,854262.4926,1284283.053,1170934.981
1402,unknown_971.87469_18.467,18.467,971.87469,+,7115649.34,unknown,unknown,24,1654850.361,2394584.421,1580167.798,2316725.937,656036.0831,2475312.583,835062.2469,7115649.34,995002.5879,4987941.742,1625053.147,2886976.757,2207112.808,2865788.755,1284043.703,3175302.003,1166322.467,2786480.237,2647764.043,6759185.7,1605646.99,5650571.212,723295.0123,5949244.544,820208.7711,4437610.453,330057.0544,5819999.761,217505.1991,3103248.718,553000.0564,1236646.183,3274428.561,2587858.857,572157.2303,1166959.138,453775.2424,3136852.615,818856.4535,2046404.531,665324.6206,2297915.494,751491.7198,2406813.131,1209920.768,2072348.876,1157351.38,2240154.865,1426988.187,1230581.376,870565.0187,2933788.401,826101.9603,1894578.451,1474520.37,4244143.38,1305299.25,5358271.739,1153968.162,3597497.34
1403,TG 58:4_956.86365_18.485,18.485,956.86365,+,13034554.89,TG 58:4,TG,18,684501.6384,936823.6078,539018.1595,801025.8661,149112.3172,812454.8816,217752.6832,3845496.034,314829.3165,1489237.774,178632.2018,989025.4328,1700485.171,1208801.982,401266.0863,1608048.512,365629.6364,1452825.532,2058215.673,4822921.735,729541.5381,13034554.89,219850.7996,6139779.28,340283.5334,3265910.993,59814.33947,7176914.046,60184.38625,4146264.992,170984.0697,409941.4284,1591721.365,1277482.375,227913.119,281904.266,305396.9608,1180566.566,296948.308,547857.9513,162427.3645,793240.1413,399657.1728,922300.2217,748435.896,1805663.251,503531.9999,829450.5857,514087.9225,431429.6995,452490.0318,2003349.129,221682.7692,1143407.938,853363.2988,1656726.16,410754.7942,4010387.397,311018.8909,2682350.651
1404,unknown_991.78937_18.497,18.497,991.78937,+,2645251.985,unknown,unknown,8,633864.3484,691223.4296,533826.5141,658370.4149,115549.1449,790819.082,318757.7652,2444269.442,621289.4058,1576173.515,513055.9228,540739.7905,812025.9116,877937.8649,373916.3174,1144915.87,306604.1146,1215903.937,1288966.107,1839948.211,950854.6336,1541021.562,429274.9631,1826990.487,244861.9307,1524711.803,74686.52063,2363470.698,19451.3513,1978186.756,118052.6666,253854.6117,1389325.006,824932.2255,97760.96066,86233.17617,80913.33998,944612.0696,100497.5885,375883.1868,152869.1312,529142.853,58738.87467,607237.0488,307483.1047,1166069.428,311888.2454,596341.6853,450566.7532,308933.3951,93448.27567,1006197.308,235075.8414,690703.828,423489.9182,1664764.734,582911.5413,2645251.985,357564.8772,1313163.646
1405,unknown_974.91095_18.509,18.509,974.91095,+,10935064.02,unknown,unknown,17,815580.5944,1133405.971,782519.3893,1159969.889,170663.9091,1101752.996,511204.5991,4819324.919,798812.6317,1858967.788,674419.483,1113589.056,954043.7401,1202660.754,500714.6752,1554927.513,342940.2314,1596431.201,1065052.768,7397166.636,1333960.893,10935064.02,594770.5411,6397010.711,481289.0614,3853174.928,159001.2588,7382729.259,83393.21999,2519709.916,145580.5151,313933.2471,2317261.949,1151733.289,291828.7245,255065.4553,163272.8214,789006.0992,355664.8455,757868.4794,326687.5183,322308.3203,221856.3492,660517.6237,662311.8661,1682388.996,411954.5865,589111.3617,494420.3296,281003.1235,253327.559,1540315.131,314829.058,1123505.136,742889.1877,3659072.618,720549.2693,4451512.047,596223.2131,2408033.756
1407,TG 54:2_904.83356_18.511,18.511,904.83356,+,838692164.8,TG 54:2,TG,124,76132485.38,82782051.13,69707439.02,98594996.08,23900461.53,97379362.79,36155695.76,354073659.4,59943911.04,192243885.9,59326334.54,81449809.43,100662106.6,97092466.01,57364539.59,135461935.5,36624359.9,127740630.7,142795654.8,504463562.7,96216714.48,838692164.8,27204661.89,408658463.7,55867152.3,274528587.4,17536978.77,489322425.3,9112488.146,273177498.8,19396770.34,34878935.98,193546391.2,95247157.13,24306359.12,26367661.2,21507587.91,107241333.5,30899398.57,61802868.73,33093883.3,62776744.08,27191801.79,74042651.32,48868908.33,131587963.3,42528130.46,65928932.04,50615051.74,35927120.79,30289250.98,129321129.1,31496155.39,83747364.34,64301157.48,255806511.4,64415364.75,313891494.7,62886562.93,196836136.6
1408,TG 56:3_930.84863_18.522,18.522,930.84863,+,128427082.4,TG 56:3,TG,54,6236545.864,10350919.54,7762297.684,14002250.16,1922551.075,11847995.02,2208309.322,40935537.38,3654006.018,23462103.49,5806763.288,10414627.11,11135733.56,9482512.52,5133736.793,17687241.96,2903769.823,17364165.0,15087607.39,78449753.92,7663813.181,128427082.4,2336369.552,55418677.79,4615508.569,35674038.51,1031213.584,67520455.12,704318.0837,33371646.48,1355479.601,3830388.851,23691952.12,12318246.03,1638422.553,3191774.836,1720832.036,14442083.81,2353751.247,6852636.552,2316145.84,8841116.783,1858795.262,10359246.76,5346717.547,18583720.67,3904793.181,9564456.079,5558278.875,4182681.516,3315860.732,18400514.31,2710287.244,12284011.19,6290429.986,29708909.34,4897724.466,38624877.48,4030455.777,27691252.28
1409,unknown_922.86432_18.527,18.527,922.86432,+,126218999.1,unknown,unknown,4,8782861.325,10842272.21,8413054.371,13384733.56,2361148.148,11904849.54,3145574.831,44487435.01,5126078.523,21535413.15,7061085.108,12117825.33,14258984.59,13861604.07,5830281.08,17411477.84,3800025.228,17586645.92,14485382.34,78581740.47,9288092.794,126218999.1,2604554.857,63135039.46,4618823.369,37594199.19,1344297.986,76281596.22,805227.9954,6280992.67,1862249.695,4658850.033,24428033.26,14408553.74,2089884.483,4084222.352,2058629.234,16047297.9,3182414.347,8580531.264,2416992.418,9067413.619,3285989.328,10889667.26,6250518.284,18485436.27,4485452.449,9828693.647,6461650.9,5039385.955,4292853.79,19330141.87,3240773.818,12556331.57,6802668.793,34369939.15,5576581.263,44841523.53,6860331.021,28400249.6
1410,unknown_1081.96289_18.537,18.537,1081.96289,+,2839608.169,unknown,unknown,26,759377.711,930177.9777,1299710.078,1422338.84,1158160.463,1237597.969,430938.6477,1590948.672,1205563.948,1776518.069,1296891.67,1596830.677,1580214.488,1663873.711,2078990.333,2839608.169,1864461.72,2559606.679,1221905.383,1667319.644,1893752.992,1017189.037,569537.4906,1890735.309,979069.5972,1793574.144,1000652.491,837447.3881,824397.6283,1362793.456,1419152.893,1350058.403,2801355.786,1427614.931,1253274.905,889465.8793,1264129.66,1676986.535,1241302.029,1233461.145,1527927.872,1816342.04,1908070.5,2283382.904,1544040.104,2124400.985,1889078.0,1721618.211,1033574.516,1790361.782,1333225.256,2626747.654,1314373.984,1273008.832,2443044.319,2438520.115,2571904.078,2433918.587,1926894.067,1914927.559
1411,unknown_948.89392_18.539,18.539,948.89392,+,20029924.01,unknown,unknown,17,977898.9997,1464968.372,1074710.613,1421265.679,309003.2367,1078445.135,433784.1542,5340546.909,516432.1183,2639133.249,648649.2848,1088299.147,2051303.59,1298595.456,636056.1655,1984636.551,458300.092,2018864.949,2295767.127,9859526.314,1392400.614,20029924.01,736170.7708,8714124.498,733512.6628,5304278.682,152878.7919,11444928.38,61566.34917,5185976.909,226009.1521,191097.0576,2778955.389,1866700.883,510033.0869,147697.1172,190585.9434,2169278.131,525621.7421,922035.1826,302377.3276,796308.766,392691.9559,818424.2258,1084459.002,2437559.694,550752.0915,812451.9966,340829.1127,202465.4564,306977.305,1982123.37,290568.2824,978606.8151,1444733.922,3357946.261,857344.3237,5561000.317,743577.7709,3035534.202
1412,unknown_962.91187_18.54,18.54,962.91187,+,9254208.237,unknown,unknown,6,647078.215,594059.2865,448884.3995,582068.8344,196157.1656,653658.6032,286862.0496,1969720.096,384670.9317,1019787.428,367889.3865,528942.6338,790210.027,555605.8488,304207.9492,820993.9148,208034.068,592985.0602,1184703.143,4977762.419,537412.1567,9254208.237,346062.2267,3658003.694,485232.2039,1841598.558,117890.5291,3859653.449,45122.5879,2549159.391,182685.4268,223374.6334,1289894.382,494416.9489,221528.4384,173592.5122,175332.3525,672592.297,217022.3351,481029.2191,211185.5984,354752.1975,201798.0795,345218.5295,338395.4539,978927.5798,417202.3325,510441.5292,239961.0795,222737.6977,210959.4938,779900.4411,244605.5972,408710.7874,496563.09,1504239.369,542434.4792,2238775.646,469473.115,1205317.478
1414,unknown_941.73376_18.542,18.542,941.73376,+,2504518.09,unknown,unknown,12,682280.5698,796861.9161,690278.8018,566214.5423,287766.1691,1097563.542,485113.861,1959327.717,570859.8223,1394377.152,579436.6136,767537.5525,912267.4861,748002.7217,510800.1813,980999.334,329287.7932,1066791.035,1451122.458,2039509.511,993710.4436,1362561.831,508853.891,2089200.787,614733.4846,1661543.174,121706.6554,2504518.09,62492.79362,1923642.754,240697.6602,312134.9457,1227048.339,948124.4846,299399.4517,312256.5885,240606.0344,955804.7808,361910.418,676805.6648,378611.967,566463.5277,369880.3167,708129.9077,651707.7247,898159.566,527928.768,727231.447,435966.5739,359907.158,315446.4951,1256363.79,301339.638,830717.0307,713390.6858,1697315.928,688861.7536,1486751.701,589959.9581,1623079.232
1415,TG 52:1_878.81775_18.543,18.543,878.81775,+,985256828.1,TG 52:1,TG,114,86522039.46,92770922.27,83157966.76,114982562.0,28436062.82,121535878.5,41150762.16,337788874.4,57146423.23,210583828.7,62290715.3,92805207.8,119028248.9,106736773.9,57529953.09,138697457.7,39250533.44,122389492.7,170560080.4,591256657.2,104881952.6,985256828.1,30798969.42,497048289.8,66996985.57,299501368.7,17536796.01,576576389.4,9546317.231,329806537.7,28899288.41,38921829.18,206784123.6,121069935.9,31791909.07,30178506.43,28522914.64,136785473.5,42157704.77,79157735.23,43535565.03,74498445.38,38829109.46,86093008.69,68661785.24,160345041.5,58219877.15,77796001.95,55180700.8,41005640.85,34631556.97,157778149.0,30109805.8,93496303.25,83181585.14,258184710.9,66727269.27,334758601.6,73778522.57,154900409.9
1416,unknown_919.84375_18.546,18.546,919.84375,+,68963687.71,unknown,unknown,61,14839255.61,14357489.11,13309977.0,19088272.18,5681189.051,21145711.45,8230326.159,39281731.51,10134693.01,25932310.91,11334402.58,16117963.94,17935998.64,17681902.94,11611597.86,19439346.74,8064547.011,21288463.35,23684063.52,51581626.25,16331964.36,68963687.71,7096048.524,43778457.78,11541632.88,37544439.33,3796658.331,32992539.27,2226648.776,39199602.42,6325175.833,7837396.676,24975836.99,20595507.78,6282377.895,7009365.432,5241313.11,20684538.29,7680304.106,13542841.06,9194128.976,14034881.81,7433697.889,15770444.52,10361542.1,24355685.14,9892250.512,14350913.74,10049526.01,8354776.677,6657835.495,22586096.65,6181550.59,14883472.08,15562677.77,35103245.51,12760906.89,35606770.99,12492561.18,29709501.99
1417,TG 16:0_16:0_18:0_852.802_18.576,18.576,852.802,+,163763763.2,TG 16:0_16:0_18:0,TG,102,27078382.56,19680030.84,32397826.34,22145463.76,8022253.517,25392237.38,8780255.383,44700661.23,13549005.75,23136171.09,14949483.3,15129203.24,18232538.68,14701635.36,10204524.48,16437269.97,8885552.369,18366524.96,58434748.55,126477846.3,43394366.56,163763763.2,9796014.448,104451485.3,23036837.92,62120222.96,4377452.638,116393526.1,2361625.773,91600092.02,5929957.722,5857870.373,32130725.18,20535130.82,8552781.97,5956074.576,7578156.008,21283173.09,12146992.72,13285349.75,9330723.225,13548684.91,12005949.72,11705299.62,23696097.87,22932220.69,15509185.23,13418954.4,17465332.13,5812984.466,10671723.48,28072765.14,10627491.92,16080146.14,18100751.28,36503993.65,20728455.61,49216075.37,20152603.88,33816446.15
1418,unknown_893.82867_18.582,18.582,893.82867,+,8280310.607,unknown,unknown,47,3481946.82,2650260.12,4136805.353,2752972.661,1437616.641,3441715.991,1427057.462,4093808.365,1783979.718,2412447.005,1887772.224,1838424.812,2158215.742,2116423.963,1323226.383,1851405.775,1363840.829,2360965.134,6567132.305,8178341.293,4178265.742,8233857.931,1222829.742,6992978.776,3096715.487,5402434.283,869395.1783,7877211.834,476694.7628,8280310.607,1126264.579,865994.1697,2969832.773,2615859.505,1468210.367,1160763.084,1379702.35,2441596.948,1851704.719,1864897.548,1624995.509,2084684.066,1902564.464,1766400.801,2799513.679,2588200.017,2184404.671,1874064.17,2914890.781,1023998.77,1588685.093,2164537.71,1594991.724,1990327.852,3122740.53,3612359.405,2847768.551,4365463.935,2709900.42,3935029.676
