,ID,molec_class,550,551,552,553,562,568,569,570,571,582,650,651,652,653,690,691,692,713,714,715,superclass,ttpval,log_qval_tt,last_meal_rab_mean,last_meal_rod_mean,log2_fc_last_meal,log2_fc_rod-rab2rod,fa_carbons,fa_unsat,fa_carbon:unsat,is_sum_comp,Type,dummy,i
dl_1091,TG 58:4,TG,19.50137132460203,17.089272202253564,19.209532003607038,19.69672791918528,16.267178559128354,18.312535390997436,17.336572829999536,20.234967997072225,18.258025086081712,17.225268022535452,18.29172301515669,16.56576498234032,18.85703741956499,18.6377795641005,15.63980834446724,19.134598531963558,19.849660909681827,18.67644614997632,19.004001306671,17.554997955446467,Glycerolipid,0.0035619077198540353,2.1321440019793854,19.308878851884028,17.706239811664872,1.602639040219156,0.014406703363611939,58.0,4.0,58:4,True,lipid,True,dl_1091
dl_1093,TG 56:2,TG,20.444942958760155,18.302676839725184,19.881283213486462,19.34794660542683,18.358771092295267,19.08733656313194,19.10138311996178,19.808011139096404,19.969812664490288,18.5487141225236,19.594320908020155,19.131588055089587,19.454769327284044,19.36867061589446,18.00955496605848,20.97632105298668,19.854723671966635,19.460061455259723,20.50960182515037,16.166494157645676,Glycerolipid,0.3205901297197935,0.42687751419396314,19.596495146916364,19.092424486603015,0.5040706603133494,0.0515870812064918,56.0,2.0,56:2,True,lipid,True,dl_1093
dl_1099,TG 18:3_18:2_24:0,TG,17.238214864602973,12.253463965141712,17.678748669379555,18.09997350285785,14.237803701205083,12.779822095498925,15.054901167113577,18.6127495384927,15.92645394678456,15.025888678742525,16.16863017548856,13.82651240953335,17.26937619452755,16.922079502343934,12.616228764298851,14.775888277788477,18.11537057026442,16.579289734864854,17.121287231861487,13.252582357874633,Glycerolipid,0.0003013851748191739,3.0557657672584115,17.61108395896155,14.636744433533439,2.974339525428112,0.018366333252824774,60.0,5.0,60:5,False,lipid,True,dl_1099
dl_1104,TG 53:1,TG,21.895422807789497,19.87675908471089,18.936812914395563,19.11520083317941,19.601242809517068,20.65994360263402,20.02866840637747,18.957207346394892,20.92123800646862,20.09156958156918,21.125892012372606,20.021390545803897,17.883739101793527,18.438250747784128,18.54755059157232,21.973872687883897,19.315226338746214,19.762630419668024,22.196760074425093,20.48321934178726,Glycerolipid,0.0012489089218483621,2.541850843025215,18.915581100280253,20.57104073483937,-1.6554596345591186,-0.28551740434559747,53.0,1.0,53:1,True,lipid,True,dl_1104
dl_1106,TG 55:2,TG,21.166345737093778,19.46695798773262,19.008251461942898,19.14735168445441,18.680122117430287,20.327309795999298,19.50428400882637,19.33704940347927,20.262794331329243,19.520486416642598,20.7165139393583,19.682118305372505,17.973623401964126,18.513327275726912,18.453095374940933,21.645479101909253,19.017522331925292,18.702131395909937,21.68024461006788,20.125355264955516,Glycerolipid,0.005845928720629644,1.9596375622833364,18.81417956505755,20.09470053781989,-1.2805209727623392,-0.536901042997755,55.0,2.0,55:2,True,lipid,True,dl_1106
dl_1108,TG 51:0,TG,20.056319162842914,18.249149640496423,17.443905228590754,17.759481414998124,17.78318363080641,19.05438111923458,18.46927896406205,17.53456479404532,19.208148024286675,18.521836792787326,19.15280772226458,18.11043623162025,16.67585732337365,16.59962030541342,17.302631366895724,20.64895543586458,17.837497606173397,17.844137316690084,20.771995959053097,18.670430865732147,Glycerolipid,0.0020778252841768935,2.3402387966684772,17.385009141326393,18.92304268584206,-1.5380335445156668,-0.3463575967360555,51.0,0.0,51:0,True,lipid,True,dl_1108
dl_1112,TG 18:2_18:1_21:0,TG,20.473286177687978,18.24453383498465,18.548755403939357,18.02097716669933,17.39869759342162,19.45989124435791,18.50476414899067,18.765741942656156,19.54838444300486,18.06825751583821,19.982438431088244,18.491552218974807,17.401153805359026,17.830467715502774,17.53342838488795,20.755893827377427,18.261544048700724,17.455606810906033,20.665020227175017,19.000018983182525,Glycerolipid,0.03715225306809358,1.2441265891652276,18.040606699109055,19.086628233151682,-1.0460215340426267,-0.5907517799782518,57.0,3.0,57:3,False,lipid,True,dl_1112
dl_1115,TG 59:4,TG,18.616591803447534,14.551756115579002,18.419156096822967,18.982094858094946,14.957381643218037,15.915253240185516,14.275915166598347,19.258871010662386,15.02376457105385,15.48579737840863,17.326602635775366,14.768908164196946,18.062776030634353,17.78483084125727,14.865200996704635,18.56133532272536,18.935927987772608,17.752640065925647,17.102404482652258,14.900528915004179,Glycerolipid,0.0004492457196851313,2.897915870993625,18.456613841595736,15.873187725811512,2.583426115784224,-0.7075262882968012,59.0,4.0,59:4,True,lipid,True,dl_1115
dl_1117,TG 60:4,TG,19.78844793216805,16.97798262337954,15.845289612180775,14.606029415847118,16.61287400613461,17.90798093513608,17.0019534685472,14.994702203353235,17.969710303260186,17.591704763235427,18.75954425155094,17.40859822150803,13.092895312483147,15.407622131823626,16.04751213855711,19.898497113387727,15.953978765351046,15.137874030114611,19.09071610185655,17.129374192873453,Glycerolipid,4.0253801929001464e-05,3.8025019146834427,15.00548449587908,17.860376619353453,-2.8548921234743734,-0.3627564273088133,60.0,4.0,60:4,True,lipid,True,dl_1117
dl_1119,TG 56:2,TG,22.6161735742863,20.301709539965792,19.43928834440353,19.773837111483434,19.84180730941197,21.29564296456977,20.615380423840335,20.32856060945392,21.422390874171736,20.460806369347992,21.751549089050137,20.67205614437498,19.011167247274997,19.22036037986926,19.212647490637494,22.731552457236813,20.038670493092148,19.04557390947633,22.614500129655223,20.921509769706,Glycerolipid,0.0023942549302353026,2.28458629260055,19.55106544215052,21.11213277971189,-1.5610673375613686,-0.3810295055014592,56.0,2.0,56:2,True,lipid,True,dl_1119
dl_1122,TG 54:1,TG,24.001957897215572,21.726849125978767,19.94968057281908,20.42663440368016,21.41604754782401,22.660471635317247,22.036963536127242,20.658253543714213,22.904209157638423,21.813758457163424,23.064355810515373,21.903046415629714,19.646467578898186,19.455591247500042,20.644895383559344,24.23899709451642,20.594913703369063,20.689685190471682,24.148799285544843,22.466568292965945,Glycerolipid,5.5854852648054264e-05,3.7149170057212224,20.203032320064633,22.540532279999717,-2.3374999599350836,-0.3786926627507974,54.0,1.0,54:1,True,lipid,True,dl_1122
dl_1123,TG 52:0,TG,23.096670755369832,20.94735387473262,19.566212279082386,19.85653222263306,20.737322635771175,21.821060771369257,21.468563852478784,20.055953493773895,22.153897416902947,21.17588410514633,22.212667172177973,21.017434456890246,19.033421899705363,18.897962372809335,20.11134830146274,23.282065816408306,20.173104892366013,20.36533594059405,23.230084619199868,21.588385080601107,Glycerolipid,0.00010082776408213613,3.4855500256447853,19.7069318715663,21.757133758347017,-2.050201886780716,-0.2783185156322858,52.0,0.0,52:0,True,lipid,True,dl_1123
dl_1125,TG 58:3,TG,21.434267985317636,18.848997598428635,18.371592511185185,19.241824463872053,18.43570808683369,20.009412941436807,19.23221076712458,19.81873998327885,19.83145699089442,19.195729563488317,20.42516391205975,19.310405938535606,18.50277865047001,18.50063181971533,17.762403577490307,21.46320051510325,19.35220011966033,18.282448563432265,21.37858936313832,19.626642099447135,Glycerolipid,0.07388576197054471,0.9828690581138482,18.867173730230576,19.765706872253727,-0.898533142023151,-0.42471748188752656,58.0,3.0,58:3,True,lipid,True,dl_1125
dl_1129,TG 60:4,TG,19.088877936034955,16.423754534847486,18.491843836815185,19.009022475128173,16.19775791423738,17.16348954838009,16.72682181026785,19.32661125215681,17.802060736827364,16.91749126450334,16.141621193027355,17.11717748096259,18.22352550098342,18.014000726757807,15.16528142111457,18.786272065666232,19.070389039091552,17.916788195285726,18.713859185084427,17.210579935962823,Glycerolipid,0.007987954988123866,1.8379699516837007,18.578883003745524,17.188849617455112,1.390033386290412,-0.0005242024317873017,60.0,4.0,60:4,True,lipid,True,dl_1129
dl_1136,TG 55:1,TG,19.797821546172326,17.17493322901777,16.6023787806938,16.861809524418522,16.151477054619104,18.045766260852872,17.13139883501521,17.090241106624006,18.237124525122486,16.537803301136726,17.793326585643847,17.3717220412103,15.363691316998011,15.789637908522689,15.809672580656192,19.858499067595663,16.52479685263178,15.561849112471338,20.018746959110626,17.02986493674962,Glycerolipid,0.015348569631558368,1.592984367803766,16.256343514622877,17.766012070992517,-1.5096685563696397,-0.3979732544082104,55.0,1.0,55:1,True,lipid,True,dl_1136
dl_1139,TG 18:2_18:1_23:0,TG,19.05782060774075,15.709711635819081,18.38096377688936,18.390265412461726,15.289562478159809,17.573470343860237,16.837401178679894,18.817495055430275,17.858862990374796,16.486941878517428,17.9526740514814,16.604421156962417,17.568270047049435,17.64935905836904,15.682342647471684,18.945448773743127,18.50375513614951,17.31072311308173,19.0448593494582,17.280299247685207,Glycerolipid,0.12640734414354796,0.7808887451939797,18.088690228490155,17.255678179996462,0.8330120484936927,-0.6116116644929122,59.0,3.0,59:3,False,lipid,True,dl_1139
dl_1140,TG 57:2,TG,19.543808808209814,16.994320283001112,18.582355699366268,18.414308320892044,16.254556358382942,18.157556783788838,17.199340284921483,19.0371922678535,17.492504818396714,17.144985242600264,17.980436312325164,17.22863674447111,17.800961596255096,17.82954174403174,16.377365809204058,19.384345729355253,18.732260438686378,17.84385804606488,19.304280610215816,17.545275328767808,Glycerolipid,0.2019183232076574,0.6016190006133565,18.320068301878557,17.739031777972336,0.5810365239062207,-0.4290463872516064,57.0,2.0,57:2,True,lipid,True,dl_1140
dl_1146,TG 56:1,TG,20.83682635776712,18.385031337571423,17.962405231183524,17.796737990974982,17.576261000972607,19.618272044268256,18.586108012001272,17.86167879551485,19.43292225039178,18.555626790437785,19.93879178169117,18.73421465366288,16.27822655053391,17.522660132271263,16.787001529536578,20.815781719810637,18.00224539136963,16.81623980056781,20.923662033582463,19.030843499428773,Glycerolipid,0.0039040731947693878,2.100634103191561,17.46288484177371,19.170872539317134,-1.7079876975434232,-0.37299475627443,56.0,1.0,56:1,True,lipid,True,dl_1146
dl_1147,TG 54:0,TG,20.479268997953163,18.099731305621905,17.693546241622204,17.501644688869842,17.652950647523497,19.34158282773627,18.784023221898906,17.86630165675254,19.251574986098596,18.187503169923172,18.72006135729094,18.227311161730032,16.489208807120814,17.463797798958634,16.98843181025137,20.528063919821193,17.51662313875084,17.131950866938087,20.589953385385954,18.63861939248207,Glycerolipid,0.003546408571137539,2.1321440019793854,17.380439028430423,18.88377509105516,-1.5033360626247365,-0.12064943448089949,54.0,0.0,54:0,True,lipid,True,dl_1147
dl_1149,TG 58:2,TG,20.27792638804436,17.8303473866192,18.55247312956001,18.88729027265577,17.265052208915673,19.355811440622055,18.065109557809595,19.262345045913115,19.2515432459896,18.015621779759805,19.486197646364012,17.628442850176,17.524372458700856,18.27387854924521,15.428107911637857,20.34133877047945,19.1225502310795,17.803466249613916,20.396230244868914,18.56466471596911,Glycerolipid,0.8399067362487977,0.06619355125076601,18.489482276681198,18.608184165173512,-0.11870188849231411,-0.06062864118823086,58.0,2.0,58:2,True,lipid,True,dl_1149
dl_1151,TG 18:2_18:1_24:0,TG,20.070310574067136,17.9536092445192,18.526835732962393,18.711370128833575,16.927511753159806,18.77852161014579,17.91434909002488,19.024518075832734,18.027872335776003,17.732175227915814,18.868570857093335,17.527155035663363,17.533062737985457,17.859268478581008,16.528108877414713,19.867551690483083,18.6930710357778,16.95199297015822,19.91600272160882,18.001443359655855,Glycerolipid,0.7866948226672458,0.09044906458737739,18.18573130859017,18.316398644425217,-0.13066733583504586,-0.250850685232912,60.0,3.0,60:3,False,lipid,True,dl_1151
dl_1156,TG 57:1,TG,18.827339731389493,16.15974906035455,16.702122303005247,16.520937780928033,14.408768233775909,17.201042259308654,16.123167499685454,17.207514413734028,16.761030483253187,15.98420803233009,17.625267189087957,16.170075593466763,15.357793475353171,16.481587298125632,14.478384832638776,18.550512961173528,16.48725573296771,15.010246710079064,18.776760183023303,16.091561128626225,Glycerolipid,0.45725361203885584,0.29945337485716095,16.252493959170412,16.70445132216261,-0.45195736299219647,-0.4537167003698066,57.0,1.0,57:1,True,lipid,True,dl_1156
dl_1159,TG 59:2,TG,19.026612380613532,16.421330916853606,17.29172642619667,16.629906189944037,13.662030030885289,17.389141731965115,16.574959127633033,17.746672203053595,16.718608338658424,16.480340068899316,17.175974365438716,16.13949304449421,15.945912379431476,16.966178031443626,14.637705429775584,18.496345501343022,17.345133431014087,15.264053241052176,18.448359771521815,16.632112930464938,Glycerolipid,0.9837091995039331,0.00713326713378149,16.74136884316224,16.75407797219589,-0.012709129033652289,-0.31123337448138244,59.0,2.0,59:2,True,lipid,True,dl_1159
dl_1161,TG 58:1,TG,19.875821977565174,17.239228591714845,17.245731862198454,16.591645419342537,16.307120057911515,18.266748860846395,17.39657460738249,17.630223374181163,18.077412832024624,16.689654713316955,18.778946965748293,17.339012645799073,15.574523166449012,16.792639378798867,14.69613314545126,19.620742603004793,16.33223945313021,14.224070942403687,19.73984948267922,17.43292558800742,Glycerolipid,0.03658437860283195,1.2482626197540934,16.341581942357703,17.804628620880926,-1.4630466785232237,-0.24137864691091337,58.0,1.0,58:1,True,lipid,True,dl_1161
dl_1162,TG 60:2,TG,19.751953339726512,17.225040612859708,17.47467575270033,17.5291738715461,16.30966471080568,18.381235719701383,17.52284240155954,17.925321240573545,17.716506835498127,17.359442881264556,18.562379765775884,17.621514851154906,16.081938088553173,17.266636002046454,15.82324643988279,19.636979558472657,17.508998064087308,15.902320658598553,19.712117215552727,17.515821308813226,Glycerolipid,0.12481634625729368,0.7846133285837263,17.09843766830078,17.933749664697515,-0.8353119963967366,-0.392959404025536,60.0,2.0,60:2,True,lipid,True,dl_1162
dl_1164,TG 62:3,TG,17.966346568033035,15.533978553048328,16.100621434760733,15.746581977635222,12.900199026330538,16.533820824102023,15.6295664032767,16.486049393924933,16.306785020414516,15.062138220882662,16.90642066049646,15.538828163181808,14.10778346662758,15.903928145498925,13.612378372181267,17.731753978451962,15.524627979107034,14.162168010827003,17.51878757921464,15.1708643333002,Glycerolipid,0.49170328617818604,0.2789131115143915,15.433108629768777,15.87783597714724,-0.4447273473784641,-0.37514818836327457,62.0,3.0,62:3,True,lipid,True,dl_1164
dl_1166,TG 59:1,TG,17.460474751405556,14.269584840358268,14.95514457203238,13.44980139974588,13.270160433290362,15.789374183205565,14.517362334382344,14.927495493827951,15.3392165310733,13.241843379310316,15.681487155833413,13.068314487642898,13.904305654211106,14.695642292852524,12.766640049187629,16.696615213864217,13.468421762536728,13.768227600842911,17.314456198357952,13.532750682406052,Glycerolipid,0.3193643734823315,0.42695906339391687,14.167005539435639,14.842175403101376,-0.6751698636657366,-0.002232090306925727,59.0,1.0,59:1,True,lipid,True,dl_1166
dl_1167,TG 60:1,TG,17.74142939707468,15.31476944690206,14.663223060097835,14.053599674106623,13.942925432544675,16.41599246213247,15.67740678323591,14.86108214402739,15.972057065891631,13.733814541500662,16.870623489912735,15.123454648225579,14.315058171453634,14.788068080383773,12.879208135173315,17.586794299963557,13.709694648193631,13.262535114880363,17.677901621920345,14.186115914429118,Glycerolipid,0.043105128570898404,1.187345626220343,14.236180127591894,15.624807172223596,-1.3886270446317024,-0.17805514265904776,60.0,1.0,60:1,True,lipid,True,dl_1167
