,Unique Identifier,Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64)
1154,unknown_983.68378_15.641,15.641,983.68378,+,4814055.479,unknown,unknown,27,3138013.795636994,979185.0370992228,2209541.307448035,751145.9265721706,2074925.1148555023,580599.0152973486,2965195.2480289363,883791.5960039182,2674562.972313964,791277.7816870788,2830963.278382224,408973.1762202404,2712286.767264131,819521.3512169946,1500526.2575692043,418570.832174168,1495819.6787939738,371204.5264832266,3540198.6259996137,2215724.4959298233,3630440.1384268845,2692387.6905215606,3180977.177999999,1704091.8915242383,2570946.9187510097,1062967.1467820453,1716455.6363099983,1639379.8810364457,1162560.4501632974,2113550.0175920906,1037037.358643663,202100.91562095968,1552727.8330882324,619706.8658365131,1737818.9080946147,122710.70960252016,1461805.8340923095,113534.43998213267,2352945.191060776,85207.05230224787,1978629.9579587055,239148.8852130612,1593848.1806333791,275108.2647745743,2003463.3048080562,1247601.3529124584,2307801.8461218746,400605.1961117427,1279251.2874342971,563363.6168317869,2642077.1355798575,967951.183066524,1633593.9454095147,1206363.0090315724,2215769.2238425026,1088552.9057405707,2438972.5533172865,1006679.6247598121,2510686.497107262,1179744.8008213984
1155,unknown_609.3418_15.641,15.641,609.3418,-,2475953.624,unknown,unknown,6,424466.8045143236,155712.1037758051,506512.08110280696,193745.8866703594,135832.47821462798,189095.29646864682,343948.9993173437,532346.9088521411,440564.4317568867,181524.87063944433,500832.1501941789,136097.99702516088,400859.8031922787,125697.76266786159,273438.30202837556,188037.42135540655,260207.89159575469,123715.87274181713,1845131.0177338992,1745427.0586541523,1515981.685304229,1789157.3090037836,1249825.573999999,1329728.844368684,408428.47701641516,379474.7295990422,248976.6556338416,1111574.2952328399,165223.21369283847,520296.6764767641,132146.65947225172,85169.33510209058,355112.638810333,173673.3843680024,137540.89393851996,75134.07707396249,111045.69143732125,134748.77326819993,337008.78032588336,114277.85306489946,252798.6822139348,81121.51236012355,155322.80215352465,134030.4695851787,225642.24018130027,144143.89647723563,243222.20220151692,84699.20225181436,383812.10465826193,138327.38402333608,222996.1226831487,198702.0907210854,205764.61038844407,209295.34398280774,598906.2965762235,302050.5310491567,876232.8174722226,461897.73936487944,483553.46782184293,287860.10916341003
1156,unknown_961.79651_15.642,15.642,961.79651,+,163606688.9,unknown,unknown,62,88623295.52480237,35906972.95057428,72203905.82762115,35498352.94924179,57208195.601923324,29680522.78124357,77214438.86166073,51792491.155938245,76946754.7765982,35889863.12282883,77169090.93673928,22420085.385899045,72228295.69787955,34436325.69739297,51914602.26829919,27962563.40975632,54158582.13276781,23856546.010437254,112132113.31965576,94331713.504643,125685293.99708462,95797155.8620814,72935399.13000005,71110935.99235082,67052998.382908285,55993689.27304984,57260087.35128042,65742487.61056897,39867254.31275624,66019402.81153883,46956862.20590281,13495525.190938963,49333606.98893311,19886129.94944348,59073711.431626655,9694969.133797659,42663861.07624118,16310259.834994733,80265769.76507963,16491933.08609085,57553830.56568938,11492168.83982047,54874388.12826912,17360883.853872772,65010026.19431276,38637855.724871814,62394857.5876717,25378216.16710175,71754384.59640469,22795400.28080363,72907272.3527791,35886678.57732176,57960064.950794764,41241751.071838625,76279564.0372765,40477802.487482615,79729176.89494304,38363270.25621075,64773749.54410778,40054634.59409498
1158,unknown_908.77002_15.657,15.657,908.77002,+,85534124.67,unknown,unknown,49,22031688.622566685,10709284.147894027,13546054.812867839,6886743.288402671,12233568.2703965,10055925.060900617,12971398.073116671,21194950.69253554,14532146.193512429,19617511.56629294,18313300.397983,11577690.214132315,22424274.430356298,17051060.34296252,10096126.465895511,5247019.129418877,11317558.7250348,5289769.782993953,37032289.74462326,57704235.280309975,28869220.414111048,67130167.75125766,13485815.339999998,29689025.29325213,15852374.154830141,15860495.916647859,7257714.743825172,24670074.46462585,4550248.822268273,19989672.067132816,10914916.929782245,2090922.7848020685,16000716.59394182,13598805.151003059,13296124.695761416,4320565.048996171,3995872.1952357604,8686917.840844862,18794040.755348027,8724403.490029287,14149769.617040973,4263688.426921881,13617969.534781938,3952904.8296893393,11446833.537895996,24172679.84873519,8751954.632591998,10474305.720548479,21905227.2305416,4449904.8952216795,9062066.059477936,9474280.112590928,10497043.029355118,11434469.690251503,22993988.378839128,12461275.268055908,21792112.731227376,24563603.499092665,8412416.339136193,23967665.453486487
1160,TG 52:5_870.75494_15.667,15.667,870.75494,+,724430271.0,TG 52:5,TG,103,146922792.26702014,77510376.46250972,101035123.2159578,59907411.52856426,64280476.13381538,61604083.61440045,119766163.31297225,193678533.34901306,122330161.36355948,95639868.3651071,99375223.29432999,48063923.857649356,151293914.0696387,79710283.26805145,124405877.08109568,96344105.89249575,81912196.38460353,78035146.1429634,257124839.2668123,379002171.05843604,205115060.84629807,552670984.2837788,125173428.79999997,278752268.7853993,124503595.50712638,164230495.62141556,62843644.02855883,299731827.37661666,40933973.42239698,146700725.38324478,63419711.42715298,23013848.932269484,155785595.93539393,67934849.46704628,70789875.24112625,15888180.402644323,65321866.693009615,51752612.57685912,107125803.4061211,44113074.731007494,89008289.6283361,21698060.439109758,82240406.68882789,42192601.08971542,118479947.93293971,101363627.13804017,95885440.7973987,75015511.43095815,94207737.83719815,35170227.147033975,64102284.89752037,76968473.06644544,54579691.23977688,71320548.60981342,175246345.43346456,161825423.48296994,126355566.91014194,172495331.22476026,105267422.64340474,154689318.3569875
1161,unknown_1778.44006_15.67,15.67,1778.44006,+,2838541.71,unknown,unknown,4,650117.9468542817,502686.61316018354,460544.59811517096,216367.94535644032,373483.2325386566,326749.08290217863,861423.993429215,2045426.9006822307,663911.9485103824,515493.199815884,704764.4595596349,94631.1823635065,980702.055992938,557796.3915953976,992019.5724669553,363677.50019819115,451296.2369030899,296872.5829596046,1261334.8733708737,1856291.3965105286,597964.7015285266,560033.0264323646,1362798.186,1324468.3272584986,1193052.2597555167,592964.6066767041,374299.0732017892,1625989.7151816522,213589.94021146506,1132566.3710649689,513135.6299147968,169797.466045669,967771.0823500021,211528.2391963698,623735.4210735292,34855.75475605205,536416.972721673,195894.18916946472,568627.8545006865,303312.967225711,737067.2745673528,103560.38630682779,732228.0557851341,97584.39969691764,891009.4526236391,647317.7653684071,436391.41027438757,232511.00529957356,557268.5207712194,207226.6568939704,373972.4194035489,495991.7926097383,160045.6866956807,334984.86433190317,612785.2824744082,1140627.9141989527,873716.909804986,659538.1197882621,958757.1302699293,1096334.739277426
1163,unknown_882.75378_15.733,15.733,882.75378,+,18767555.98,unknown,unknown,4,7591713.196697093,1722113.163290771,6310595.254313297,1488032.3241017265,3128970.7722963854,2033903.1644226683,5501558.052645488,4632214.334847432,5781016.40703954,1968203.5352460754,5582043.066902329,827848.9074492899,4645315.110741798,1225493.3519780736,4544221.909676116,1623342.951413496,3661568.8858522424,1452052.5438446908,11572681.695069686,5719729.56866147,6649814.753753127,15028798.683960978,4841186.621000001,8259494.041832925,6053374.975791903,2642817.547074531,2029970.1568078285,5521927.963657978,1566515.6038492783,3678933.862842309,3174469.9274719446,457768.86283151363,5384771.6447078185,1386732.8690076128,2811085.463095702,382014.55740908586,2792197.385825592,772049.073039154,5394861.022493299,638031.6918728541,4608414.301422252,428047.72084346705,2375828.979325204,1298433.7127130136,6299511.803651348,2594442.2623109533,4609022.917708124,1494027.4519658475,5406263.538641903,1180639.500514307,4728171.293172755,2084297.3857400902,2791708.2845644793,1328839.534934788,8993302.13037841,2692482.3448808948,7075470.823933802,4542038.264652588,6845104.102607886,3058235.5287259137
1164,unknown_849.6944_15.778,15.778,849.6944,+,7899319.533,unknown,unknown,5,778447.8207941584,781954.3281881831,1092795.0664215859,1433657.655584639,643570.8314971364,1150349.7338751005,600657.0553667595,1958862.3580516225,783900.0977920024,2293684.590157953,850242.2954748095,1227169.071550362,1354724.0131873474,1658074.6205902426,627614.3096610482,1182409.6000525793,736460.9217483491,1781186.7307575627,1820690.4578324878,3242686.6947834627,695237.9787651494,6398696.962543777,492979.45180000056,4409549.949157017,753275.0893695767,2926573.8119251234,538427.305140803,4137530.32240029,308852.9270506963,2265805.1283524083,613562.9373433297,380335.80860849284,1507510.8010973698,1110694.2012889406,543069.0522218985,388020.0388899907,971391.0623469127,862527.7189576577,1125254.5083315154,931325.4871512032,1011638.9684944783,992052.5652713977,433474.945776989,772752.9284644974,1105610.2672843207,2148189.4355084402,785333.4654217522,1523809.02430096,643375.2465777586,343156.7356064978,648302.0689720814,1449358.9020037295,384584.1610547862,886113.4637080276,815773.2175467531,1629304.186895135,1085657.002537027,2576465.7656484647,901116.7654309334,1906408.9661992555
1165,unknown_823.67896_15.784,15.784,823.67896,+,1875588.562,unknown,unknown,6,292773.4413317201,321763.66523934534,197246.09186089673,457685.4497800918,383105.7565169112,364356.566154991,273081.6013519109,828645.2388965843,201985.51508772408,560690.304045783,219244.01713206034,391084.7764765525,471682.12643235247,441845.22487140074,513320.2428992288,639825.0027916371,675459.2507829766,587708.2110246823,198319.93465662372,1430732.6085378616,177530.94327345834,1524898.6216110692,162864.88660000017,1176610.135291118,627505.2971503269,977024.4960546247,154296.28295868426,1493039.269580233,99034.41265025428,857849.6233492965,823275.4436475094,197138.8737721594,865274.4248955246,511699.0018426433,645269.4421911777,140435.7146082246,1309332.7812887551,644641.0612401,817077.1107060163,430423.45386041055,1072101.1539184917,434668.4899824678,676198.8217610028,327153.31192856113,900120.8925474666,559553.9835713935,516147.15006014897,404027.5786778402,255302.57406748968,90060.96555310993,102016.32002854033,460523.6174451404,98454.65532858162,424471.73666399455,609849.9387131506,684868.4288684428,91502.80729009057,988699.2336144653,288469.59842091973,899967.1290331207
1166,unknown_996.80133_15.81,15.81,996.80133,+,8720829.465,unknown,unknown,36,3014722.185207703,774855.7449672228,3168947.3282418833,846975.6313145394,1590056.565658296,811776.5258931982,2780518.6744567687,2470903.706966765,2428874.8698009364,793051.9458772035,2960052.4151332495,217037.4357411463,1992672.761642697,539597.1896239308,1029932.3421112247,377229.2892023127,1098450.7418446678,291350.11095941876,6335359.5016202135,4640294.169403656,7919065.941988955,5824064.627249411,1734368.0990000016,2522989.676257694,2525172.210359541,1289083.0134351123,1330843.3518578245,2431445.3433756805,1019311.9030060474,1943045.113671203,1056037.669363605,95496.42362533785,1344954.0966979712,193245.79210827666,883958.6395208067,53173.826335259175,743472.0246185083,85790.47686991785,1038267.942190444,130029.5479093812,1056533.9867543576,64848.01153263633,959755.8519117085,248677.46673299174,1272262.8447542763,263979.55206166214,998401.8286040943,290660.9487958347,3271026.4961000932,711713.9665238939,1854333.1905884317,737677.8942781287,3264469.4685508017,992890.1825231285,2103665.1936062453,757532.7295445715,2485673.8353750436,816958.7202052672,1713910.9637592013,785444.8850133335
1167,CE 20:5_688.60315_15.816,15.816,688.60315,+,35451475.3,CE 20:5,CE,62,11401343.906019144,15265828.880301062,16813275.593949057,19653829.669566035,15772793.199030297,16341627.89168403,9014708.699237006,14363718.508276157,12438291.202831073,13063600.671499567,12868269.737426464,17166794.20859867,17385734.393666435,11262383.231444456,12605002.036993748,19612307.63248706,18682802.514644515,16411494.141854042,13047668.162921974,16140956.394634807,13033271.859727757,16423351.910700785,5414572.588999993,20746094.15978073,11565129.186110685,16491131.827433717,14304124.201880094,14293186.18655272,11823798.792809524,21759614.28161665,10183771.48424651,14815643.350331927,26550452.508009505,17155899.915451027,16760314.926123971,6695379.143372601,10553146.96293773,12634553.258220261,13455032.521199241,17888124.0553203,15404466.679254398,12393388.66964548,14053284.246853275,6427219.000898928,11705588.182876997,14149041.463194182,11051411.25728884,16376761.345082732,10865009.989931714,13693405.852070102,14786896.608257318,18204152.642628234,15373850.647556081,11986509.65032577,18613859.869144093,22265887.085009098,17697535.265151236,18742617.147481084,20220834.179751337,14839439.674349898
1168,unknown_913.72266_15.818,15.818,913.72266,+,7116316.473,unknown,unknown,25,2702591.1952997134,1526886.593131887,4097718.0842200792,1985676.3672961614,1857901.8330712407,1311106.6586836984,2275814.506534556,2375314.362438352,3352699.37861668,2183374.3423687867,3736199.849308863,871024.7922978799,2507116.3878938975,941151.0107929915,3019910.2995141502,1017712.5459652824,2604616.4937555105,1038055.8707301556,5192555.4680182,6152916.12991519,5409145.154939225,4413184.414985947,3835912.299999995,4950752.703297972,2880291.637680034,2292604.995786135,1494870.697286837,3427918.911223613,1493081.7151568606,4223979.822295435,1825766.729253262,670707.603178217,3672181.432906567,840062.505967521,3319086.4597924985,287940.8608116705,1936532.5063415803,876749.2453782514,3586354.563057009,684126.6250913606,3235857.5966370814,474728.1186111771,2538645.0693332297,993459.9053856866,3473065.6623143647,1101723.0630337514,2801340.267800337,974097.6925337618,2604591.333509448,1056205.5991010827,2205471.898578379,2508476.4316766886,2167603.0307418862,1164964.9171768797,3641630.7972104014,1322278.214531167,4224858.398420941,3101208.692100873,3212743.8078779536,3052911.8436925756
1169,unknown_609.34131_15.818,15.818,609.34131,-,1890114.357,unknown,unknown,45,721147.0888710723,775213.8059733721,1276655.7841796153,1438099.0093106583,979895.9139401662,1159056.1813689219,359420.7309619288,1263908.140050559,728852.5497652346,1254082.4582448532,1006925.1260219358,1273620.9966801195,1079326.5868836679,663128.601229211,887571.733016394,1190627.9644844497,1106595.0817053916,1145777.7474877334,795190.8666044985,1229920.887983704,994302.5806384382,487371.05919946654,939878.8474999999,1392139.4553134635,822425.1808272556,888312.5991889642,915598.6860723553,1104131.3839549248,908325.7493535823,1368167.009409882,790745.1653287999,925041.714911015,1395760.7690663831,1243963.4873915804,1157261.2743290698,347071.4071962641,810108.1132109105,1144821.7645157054,884439.1232550539,1058908.518478939,1021800.953775385,987786.8595720374,888551.0155421202,1135258.4465065822,663228.0812344493,1000828.810741264,912121.1951231421,986760.4547509014,751128.0204548098,1333777.1847706982,820054.0843452327,1224994.0526869276,1140760.5014985185,844650.5753022562,1306903.6710303517,1419095.4671306447,1333877.7030179482,938798.7875593762,1073684.2082193387,1113626.6564525166
1170,TG 15:0_16:1_18:2_832.73938_15.844,15.844,832.73938,+,19475798.05,TG 15:0_16:1_18:2,TG,32,3449252.7508104346,1532716.155434496,1661494.3804577126,1159455.8165932426,969401.8475362329,1222105.8126738197,1635763.5557505654,4438516.586567881,2015447.5857543226,2862039.114432609,2238549.9944499717,1444845.9886026299,2893986.844886853,2018370.0406950142,1758974.8840625426,2144909.1053123637,1641768.365094295,1920723.7987852916,5519824.123984303,10913306.981791357,3474452.2210246474,15588287.411576437,2216441.4440000006,5743629.598406599,2265321.9715788644,4052285.0034791213,610801.8574748441,6695081.083187087,313934.8223433964,3636845.9236934357,993022.3856593781,671262.4397162186,3674679.500575937,1856264.4662136363,1738716.615773868,502136.0959641831,1186048.906330657,1087331.768420738,1487283.145353345,1011599.1552142845,1271980.8525084243,696978.025014215,1564323.5227657675,1366964.8211195024,3839082.688530682,2816832.4126212047,2314273.753420417,1704909.013357469,1791014.3224260055,536610.134395607,1956705.3490718538,1729228.7586252706,795524.0070268867,1273205.79264361,3489145.8936445704,4063189.7724445,2249003.956862128,4388506.973011475,3073888.800460972,3642740.020422245
1171,unknown_806.72394_15.847,15.847,806.72394,+,6722197.806,unknown,unknown,14,1875408.7711260696,895732.1027141514,1494755.6237202168,555298.3161924356,663096.2938927222,588385.3411086679,1135147.0771737478,1634138.9287569534,855446.6419769377,990335.6522327245,1720450.1296012762,711567.7629200044,1075207.1978151486,929984.8297977226,919281.6856562189,826758.1774251588,1259181.873603733,786576.1094621846,3892077.002131102,4880328.350493656,2130172.167677648,5456859.288702117,863304.0132999996,2564053.607989354,1494133.3938193189,1658817.9620541907,147789.13569804985,3096271.956643602,108689.75312182038,1770757.6163732586,727011.6190117479,191129.59535625417,1698877.1318659189,816910.0953484941,806657.4885250059,141453.6794428727,790352.0562221,503355.95588245353,977980.4370514239,640416.1096763329,838294.8161562108,356500.7298882304,1104032.7653277244,520849.1560823219,2576572.575129541,1055756.3522593381,1264504.0802118485,728416.9548933656,1373801.4085168298,147700.98918082935,944827.372730844,640135.6585701295,329786.6058312099,679723.5759127078,2744619.03215568,1097762.2413691483,1245968.9079113733,2118176.822613828,1218355.3621486402,1616884.2456491992
1173,TG 15:0_18:2_18:2_858.755_15.927,15.927,858.755,+,121026196.8,TG 15:0_18:2_18:2,TG,78,15603594.132490013,9123874.36242968,11326001.863175694,8581991.842156129,5466639.63738518,5121478.569179137,11591452.677089708,22582825.44086019,13137053.817163318,13507871.329086894,10259541.934815567,5554318.602025668,13353028.373716954,9174448.470909765,12311236.825835407,9468338.271964327,8978898.156177081,8768798.475580126,39756993.84390016,64736578.7838432,30322572.693725985,94549253.04094715,15214933.760000018,33818670.5367119,13851936.053494738,17055892.739539366,5686195.0684157945,37015436.18690064,3142798.7323123747,24186757.45038511,4892728.959822889,2410600.3764317813,16739785.15915887,7311205.770666865,7374480.504074842,1991240.0696882752,5334116.336318599,5260760.479521845,10216354.986226032,4548693.874762725,6922933.844983208,3007820.312959316,8024735.156363861,5561615.754625577,17092084.32825043,14780604.472277947,11686625.317448676,8103118.035772533,9835698.989109218,2922828.3638361986,8452578.745524153,8727450.497556431,6869549.402458613,8997729.425215669,16458862.598545607,15618268.374149855,14620849.596857464,24552452.158668086,15562326.4351388,16983782.721847273
1174,TG 53:5_884.76996_15.942,15.942,884.76996,+,54227317.45,TG 53:5,TG,36,6189808.998662182,2954904.6468458637,4595353.388237376,4802018.357500045,2845832.028022448,2368466.6103985286,3612311.569040854,12041503.099556306,4535626.615860032,6822633.304117566,4050966.9031305746,2782669.060701494,6836878.180109902,3078614.1000247574,4535099.297141431,5602117.783324153,3120335.0752173737,6267851.466128995,13486576.989462081,24444719.620029856,12751281.249064669,42817559.54709506,5481897.820999999,17418370.44233301,5916832.498032966,11917708.248057013,1951168.536607024,21573654.288245935,1342775.1374605347,6825725.96484486,2336519.593477191,1558875.2840204104,6017257.650884563,4024315.8991254154,4276582.00094832,1133505.0545825765,2465830.7204980995,3120361.537971236,4896248.608970783,2680882.671884243,1624976.7512134225,1711515.1832028294,3159035.4133603405,2929905.552537433,4304300.469789729,5477465.982372113,4672279.341336051,3445493.2176785856,4454450.201464919,1827555.2780694673,4402694.528987627,4242300.231559305,3199769.021533972,3608062.896638864,7859639.4590510195,5686728.228269754,4654442.504901783,14331732.161403771,5584075.362655507,9850223.058480404
1176,unknown_1183.39429_15.946,15.946,1183.39429,+,6811614.21,unknown,unknown,58,3073033.88317921,4264336.1542981975,3294143.9101648815,3304329.3025214,3792423.8114658184,2966130.223770079,2556917.4246577397,3198778.9573289184,3658111.5393911563,2804267.1152677047,3416002.5345062898,3488722.5885324334,2863581.2736263797,3797123.481402019,3130082.6645405325,3502961.120295089,3637576.2094211355,3634023.9775339947,2998146.1919025243,1958576.4446285993,2945121.5303565743,2472240.8872115016,2084074.743,2302127.550516225,2519351.4710396836,3279962.676552209,3607959.307870488,2489992.5353975496,2997743.5453776713,2687584.70572579,2755222.93090679,3474073.9850775586,2231447.431234074,3689234.7405742584,3295054.1040389324,3777890.956515851,3366383.917860617,2940316.550175054,5731176.504362385,3064501.2879992113,3248622.7534911195,4600185.369561209,3768717.103697174,3128909.1550038,1925167.3519806582,3231478.142985641,2614357.44904601,3174961.852033437,3233210.6470498256,3039154.3720927746,3363260.8739171843,2717420.5795305287,3483011.5677218395,3362688.7102540354,2806370.0567006194,3241094.146017634,1521647.5190985308,2214529.894818404,2532075.446365067,3596000.022600942
1177,unknown_1142.36719_15.946,15.946,1142.36719,+,3667350.134,unknown,unknown,15,1737579.4835444218,2496664.1036667116,1757165.6055345929,1701865.1766157157,1878712.1691043663,1137409.7105851101,1476360.0711929596,1545723.9432179157,1239619.932048144,1649994.8283469288,1765494.8872332599,1855028.6824461233,1792582.9251769786,1995356.7400132613,1193245.020519577,1753293.7444850034,1863123.5321505805,1926403.4178163519,922979.4762228543,1498048.7255906665,1930763.1959104342,1677886.1646965507,710049.6790000007,1780580.2697562987,1623287.85124837,1535069.5564177313,1723534.9776346933,1634707.1204324013,1635842.451074891,1889779.0255168006,1737540.490602464,1742973.404767192,1655465.3532431817,1762250.971691072,1741845.511595137,1759915.2405822992,1623821.7948694585,1503110.2784929217,2773540.7663757736,1790563.8263913812,1707761.2753615465,2515278.487286784,2014426.7067271285,1620446.5452090253,1592109.855228189,1798674.4317581877,1098787.101714689,1706167.9132697633,1651000.5857431456,1572271.8905838034,1949478.243811582,1761304.200207743,1181147.341991273,1696682.0073864812,1510376.6299893053,1801843.8911449984,1400474.300681242,1550945.9453266377,1753493.7257129408,1821380.015561584
1178,unknown_844.73889_15.971,15.971,844.73889,+,18505577.93,unknown,unknown,17,2790691.227052943,1387615.6200002723,2165132.2607444315,1513245.1727108716,1816401.753247256,1366924.600001929,2220308.1484071347,3759798.748048257,2157545.3253623424,1981257.4779151035,2082796.5212938176,1338678.1252968428,2212886.237925022,1797561.9018817104,2096443.7468954395,1805060.2435564913,1878808.799228176,1954939.0652797434,6549204.5608495055,7469047.924244875,3886068.7339946036,14821773.9282652,2150340.6630000025,5720702.077740691,3827395.6487116795,4797042.698714588,903432.3618368524,7367307.962412727,617693.8834604393,3998370.785433355,1640528.8169317597,478840.61127913854,3301062.3200482093,1642798.3796842732,2043220.3042637163,422223.19910023006,1181248.7266067318,1770813.991268874,2809390.4514045906,1303238.3800138861,2064095.7444879273,1262116.1546784828,1828588.8213306384,1212527.3126714965,3761267.6374282422,1725837.0196123987,2203883.4048859705,1196489.354008861,2653868.954490662,682574.4754548736,1594825.3313044792,1933527.3110922896,945692.9396063095,1449617.9875967237,4110028.1266632206,3305875.245312634,3158899.2678031973,5268116.856635912,984933.8473538415,3906241.3852441753
