,feature_name,no_gluc_tol_pval,no_feeding_pval,no_cross_pval,no_gluc_tol_fdr_corr,no_feeding_fdr_corr,no_cross_fdr_corr,full_model_converged,no_gluc_tol_converged,no_feeding_converged,no_cross_converged,full_model_ll,no_gluc_tol_ll,no_feeding_ll,no_cross_ll,full_model_params,no_gluc_tol_params,no_feeding_params,no_cross_params
618,unknown_88162561_12069,,,,,,,True,True,True,True,-5.407905224985811,-6.4322485154636695,-7.6037869031213035,-6.11740796922976,"{'Intercept': 20.21711437042064, 'glucose_tolerance[T.impaired]': -0.0652104882206133, 'glucose_tolerance[T.normal]': -0.08779421563974087, 'bg_type[T.RBG]': -0.23203848018403056, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.18729725772854716, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.08807316051512745, 'Group Var': 1.0009270206312603e-09}","{'Intercept': 20.166950283182377, 'bg_type[T.RBG]': -0.12077521921672388, 'Group Var': 4.4041344432489497e-10}","{'Intercept': 20.101095130328638, 'glucose_tolerance[T.impaired]': 0.02843814064364161, 'glucose_tolerance[T.normal]': -0.043757635382189936, 'Group Var': 2.127400989010468e-10}","{'Intercept': 20.16148273993697, 'glucose_tolerance[T.impaired]': 0.028438140643669008, 'glucose_tolerance[T.normal]': -0.04375763538216975, 'bg_type[T.RBG]': -0.12077521921670871, 'Group Var': 4.11824217403648e-10}"
619,unknown_84267767_12072,,,,,,,True,True,True,True,-23.800968551211298,-24.415273214269703,-24.817435593546392,-24.046750288410934,"{'Intercept': 22.45744952538226, 'glucose_tolerance[T.impaired]': 0.03823489481321094, 'glucose_tolerance[T.normal]': 0.029182138717516456, 'bg_type[T.RBG]': 0.11220087337097892, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.055504787092144826, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.11700316895782079, 'Group Var': 1.835347320665083e-10}","{'Intercept': 22.48240340053237, 'bg_type[T.RBG]': 0.11655263312547959, 'Group Var': 1.7107625055154411e-10}","{'Intercept': 22.513549962067756, 'glucose_tolerance[T.impaired]': 0.0659872883592818, 'glucose_tolerance[T.normal]': -0.02931944576139355, 'Group Var': 1.3031524453119266e-10}","{'Intercept': 22.45527364550498, 'glucose_tolerance[T.impaired]': 0.06598728835930882, 'glucose_tolerance[T.normal]': -0.029319445761363097, 'bg_type[T.RBG]': 0.11655263312549471, 'Group Var': 1.8551343015600178e-10}"
620,unknown_67458691_12155,,,,,,,True,True,True,True,-28.971561796255756,-38.912348185365246,-63.994165134760536,-34.72265907602626,"{'Intercept': 19.35411794803069, 'glucose_tolerance[T.impaired]': -0.0712240886606385, 'glucose_tolerance[T.normal]': 0.029019535580814364, 'bg_type[T.RBG]': 1.5839391132963452, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.5385429123151245, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.0240251966905138, 'Group Var': 8.933152195721804e-09}","{'Intercept': 19.324309810816537, 'bg_type[T.RBG]': 1.10986261780068, 'Group Var': 0.12758901469733852}","{'Intercept': 20.14608750467885, 'glucose_tolerance[T.impaired]': -0.34049554481818906, 'glucose_tolerance[T.normal]': -0.4829930627644318, 'Group Var': 1.5272664964923785e-10}","{'Intercept': 19.591156195778535, 'glucose_tolerance[T.impaired]': -0.3404955448182202, 'glucose_tolerance[T.normal]': -0.4829930627644616, 'bg_type[T.RBG]': 1.1098626178006876, 'Group Var': 5.601886753431115e-10}"
621,unknown_73761981_12189,,,,,,,True,True,True,True,-117.11609748824948,-121.6166986513763,-119.12792909427408,-117.88987527938745,"{'Intercept': 17.836508543155347, 'glucose_tolerance[T.impaired]': 0.03575901241153941, 'glucose_tolerance[T.normal]': -2.362225152785824, 'bg_type[T.RBG]': -0.7846958133215028, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.306045247672428, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 1.1454922195833395, 'Group Var': 2.1432363688391876e-10}","{'Intercept': 17.381943018803952, 'bg_type[T.RBG]': -0.7086199932410409, 'Group Var': 0.12131237463758554}","{'Intercept': 17.444160636494615, 'glucose_tolerance[T.impaired]': -0.11726361142469156, 'glucose_tolerance[T.normal]': -1.789479042994173, 'Group Var': 6.993684545002515e-10}","{'Intercept': 17.798470633115134, 'glucose_tolerance[T.impaired]': -0.11726361142469381, 'glucose_tolerance[T.normal]': -1.7894790429941703, 'bg_type[T.RBG]': -0.7086199932410364, 'Group Var': 9.54460345065189e-10}"
622,unknown_70154858_12194,,,,,,,True,True,True,True,-108.11764041702922,-112.61688830805333,-110.97800890618824,-108.9021143461815,"{'Intercept': 17.48795976124318, 'glucose_tolerance[T.impaired]': -0.366688343039682, 'glucose_tolerance[T.normal]': -2.247957096667751, 'bg_type[T.RBG]': -1.0543854985192527, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.032372187383161236, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 1.2133992345112483, 'Group Var': 2.5820495597868334e-09}","{'Intercept': 16.855024170389783, 'bg_type[T.RBG]': -0.7955195579254262, 'Group Var': 0.1169290544712076}","{'Intercept': 16.960767011983545, 'glucose_tolerance[T.impaired]': -0.3505022493480959, 'glucose_tolerance[T.normal]': -1.6412574794121255, 'Group Var': 2.947128036910133e-10}","{'Intercept': 17.35852679094625, 'glucose_tolerance[T.impaired]': -0.35050224934809054, 'glucose_tolerance[T.normal]': -1.6412574794121193, 'bg_type[T.RBG]': -0.7955195579254145, 'Group Var': 1.2087393756565129e-09}"
623,unknown_7722746_1223,,,,,,,True,True,True,True,-21.455070550709465,-24.776754555970214,-24.420184726264708,-23.627688085389465,"{'Intercept': 26.77339383253114, 'glucose_tolerance[T.impaired]': -0.05023053721296672, 'glucose_tolerance[T.normal]': -0.8631424301420187, 'bg_type[T.RBG]': -0.11423419801438217, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.0774557349770077, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.3085859904948195, 'Group Var': 3.6311622407852835}","{'Intercept': 26.575650077896242, 'bg_type[T.RBG]': -0.09124486740392235, 'Group Var': 4.2143316384314105}","{'Intercept': 26.71627673352407, 'glucose_tolerance[T.impaired]': -0.08895840470154529, 'glucose_tolerance[T.normal]': -0.7088494348946635, 'Group Var': 3.206466877768386}","{'Intercept': 26.761899167225945, 'glucose_tolerance[T.impaired]': -0.08895840470148239, 'glucose_tolerance[T.normal]': -0.7088494348946326, 'bg_type[T.RBG]': -0.09124486740392161, 'Group Var': 3.31509744012749}"
624,unknown_85669354_12296,,,,,,,True,True,True,True,-34.21439768390978,-37.4359010633536,-52.35510732090539,-34.703281454274915,"{'Intercept': 19.478724450507254, 'glucose_tolerance[T.impaired]': -0.25830059926213605, 'glucose_tolerance[T.normal]': -0.3264751544227258, 'bg_type[T.RBG]': 0.8490642334302417, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.04334111865128616, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.29041243473417055, 'Group Var': 0.06093287716266323}","{'Intercept': 19.28427911999163, 'bg_type[T.RBG]': 0.7693111871577649, 'Group Var': 0.21883578139294357}","{'Intercept': 19.903256567222353, 'glucose_tolerance[T.impaired]': -0.27997115858775595, 'glucose_tolerance[T.normal]': -0.47168137178978786, 'Group Var': 6.79735754690144e-10}","{'Intercept': 19.518600973643473, 'glucose_tolerance[T.impaired]': -0.2799711585877602, 'glucose_tolerance[T.normal]': -0.4716813717897905, 'bg_type[T.RBG]': 0.7693111871577645, 'Group Var': 0.05653252890859493}"
625,SM_d421_81570105_12436,,,,,,,True,True,True,True,-28.926856008692155,-31.230297257258357,-32.4281317757041,-30.655321715716482,"{'Intercept': 23.252577049824513, 'glucose_tolerance[T.impaired]': 0.2292683889577862, 'glucose_tolerance[T.normal]': 0.39773691787010773, 'bg_type[T.RBG]': 0.48492343457618486, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.3801615956358225, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.4791021845820333, 'Group Var': 1.5705859292575383e-10}","{'Intercept': 23.446758627877447, 'bg_type[T.RBG]': 0.19902219984185188, 'Group Var': 2.2362687335986664e-10}","{'Intercept': 23.495038767112597, 'glucose_tolerance[T.impaired]': 0.03918759113988999, 'glucose_tolerance[T.normal]': 0.15818582557910593, 'Group Var': 5.05060863722048e-10}","{'Intercept': 23.395527667191704, 'glucose_tolerance[T.impaired]': 0.039187591139861, 'glucose_tolerance[T.normal]': 0.1581858255790697, 'bg_type[T.RBG]': 0.19902219984185193, 'Group Var': 2.682752305204764e-10}"
626,SM_d442_84171844_12475,,,,,,,True,True,True,True,-18.332637795066418,-19.866478676703863,-27.903380220119644,-19.044341441186035,"{'Intercept': 19.24158392864241, 'glucose_tolerance[T.impaired]': 0.1628665099707837, 'glucose_tolerance[T.normal]': 0.08738967377739988, 'bg_type[T.RBG]': 0.5259526099708665, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.15781703962097984, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.2872005385005507, 'Group Var': 1.8567525950488552e-06}","{'Intercept': 19.340495118383284, 'bg_type[T.RBG]': 0.3896039824602667, 'Group Var': 0.0236120168069042}","{'Intercept': 19.50456023362782, 'glucose_tolerance[T.impaired]': 0.08395799016031198, 'glucose_tolerance[T.normal]': -0.05621059547285145, 'Group Var': 3.6913811032780546e-10}","{'Intercept': 19.30975824239773, 'glucose_tolerance[T.impaired]': 0.08395799016027587, 'glucose_tolerance[T.normal]': -0.056210595472887766, 'bg_type[T.RBG]': 0.38960398246025135, 'Group Var': 6.074896453419473e-08}"
627,unknown_4774682_12564,,,,,,,True,True,False,True,-75.30986875340732,-78.89869608598231,-82.93338389045134,-78.71955511559328,"{'Intercept': 19.408991763784595, 'glucose_tolerance[T.impaired]': 0.4852024859222909, 'glucose_tolerance[T.normal]': 0.4089536720043562, 'bg_type[T.RBG]': 0.1349817239940212, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.2826799102055266, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.7123315021547351, 'Group Var': 0.18634039514073084}","{'Intercept': 19.733383741146607, 'bg_type[T.RBG]': -0.6488245315396852, 'Group Var': 0.1525642117047473}","{'Intercept': 19.476482625781614, 'glucose_tolerance[T.impaired]': -0.15613746918048588, 'glucose_tolerance[T.normal]': 0.05278792092697564, 'Group Var': 0.025229691342094768}","{'Intercept': 19.80089489155145, 'glucose_tolerance[T.impaired]': -0.15613746918047713, 'glucose_tolerance[T.normal]': 0.052787920926988564, 'bg_type[T.RBG]': -0.6488245315396853, 'Group Var': 0.1413292657457249}"
628,unknown_94169574_12596,,,,,,,True,True,True,True,-14.183549971166244,-14.407224249693186,-16.311189392280127,-14.310165797927652,"{'Intercept': 21.045288547300224, 'glucose_tolerance[T.impaired]': 0.032478045694976906, 'glucose_tolerance[T.normal]': 0.09843215855169588, 'bg_type[T.RBG]': 0.18341779796722324, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.003467157624464664, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.10176032994426014, 'Group Var': 1.3386752689558566e-10}","{'Intercept': 21.081214001858054, 'bg_type[T.RBG]': 0.16133215316613142, 'Group Var': 1.5534064919408362e-10}","{'Intercept': 21.13699744628385, 'glucose_tolerance[T.impaired]': 0.030744466882732316, 'glucose_tolerance[T.normal]': 0.047551993579551984, 'Group Var': 1.231048288305342e-10}","{'Intercept': 21.056331369700736, 'glucose_tolerance[T.impaired]': 0.030744466882771042, 'glucose_tolerance[T.normal]': 0.04755199357959326, 'bg_type[T.RBG]': 0.16133215316613891, 'Group Var': 1.5994718381383704e-10}"
629,SM_d421_81570062_12597,,,,,,,True,True,True,True,-4.390734440739152,-4.605889192983014,-6.668578947775202,-4.475558094216169,"{'Intercept': 26.375755810383925, 'glucose_tolerance[T.impaired]': 0.03147856893378946, 'glucose_tolerance[T.normal]': 0.02634203316927532, 'bg_type[T.RBG]': 0.15902910888031688, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.002549990079824593, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.07080453034885505, 'Group Var': 1.6104717480335376e-10}","{'Intercept': 26.39676350148469, 'bg_type[T.RBG]': 0.1435932077706184, 'Group Var': 4.601522092694797e-10}","{'Intercept': 26.455270364824113, 'glucose_tolerance[T.impaired]': 0.030203573893850217, 'glucose_tolerance[T.normal]': -0.00906023200517265, 'Group Var': 1.081532041772244e-10}","{'Intercept': 26.383473760938752, 'glucose_tolerance[T.impaired]': 0.030203573893892388, 'glucose_tolerance[T.normal]': -0.009060232005138667, 'bg_type[T.RBG]': 0.14359320777064116, 'Group Var': 1.4537447710818817e-10}"
630,unknown_95571118_12597,,,,,,,True,True,True,True,-6.635814962515781,-6.9539809759937015,-9.97492566134325,-6.744810104459489,"{'Intercept': 23.064444997439235, 'glucose_tolerance[T.impaired]': 0.04525587778865463, 'glucose_tolerance[T.normal]': -0.003413866796825617, 'bg_type[T.RBG]': 0.23070621194568056, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.06238437459334982, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.08466246831412431, 'Group Var': 2.372646449819858e-09}","{'Intercept': 23.086390162974197, 'bg_type[T.RBG]': 0.18258153098617333, 'Group Var': 1.1532513832508407e-08}","{'Intercept': 23.179798103412068, 'glucose_tolerance[T.impaired]': 0.014063690491987498, 'glucose_tolerance[T.normal]': -0.04574510095388117, 'Group Var': 1.8561444693564274e-09}","{'Intercept': 23.088507337918983, 'glucose_tolerance[T.impaired]': 0.014063690491978914, 'glucose_tolerance[T.normal]': -0.045745100953885114, 'bg_type[T.RBG]': 0.18258153098618096, 'Group Var': 1.4871260121778247e-09}"
631,unknown_103771423_12597,,,,,,,True,False,True,True,-3.543413308922311,-4.687822448863571,-6.555833873203326,-4.055223399514276,"{'Intercept': 20.9863951119182, 'glucose_tolerance[T.impaired]': 0.10035889856656158, 'glucose_tolerance[T.normal]': -0.00201595424165746, 'bg_type[T.RBG]': 0.2509170597768955, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.14374835608953515, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.14415610648803537, 'Group Var': 0.050614610632469234}","{'Intercept': 21.036171370353145, 'bg_type[T.RBG]': 0.15021166043452086, 'Group Var': 0.13304796724705986}","{'Intercept': 21.111853641806647, 'glucose_tolerance[T.impaired]': 0.028484720521789273, 'glucose_tolerance[T.normal]': -0.07409400748567846, 'Group Var': 0.025939131040668247}","{'Intercept': 21.036747811589382, 'glucose_tolerance[T.impaired]': 0.0284847205218004, 'glucose_tolerance[T.normal]': -0.07409400748567194, 'bg_type[T.RBG]': 0.1502116604345208, 'Group Var': 0.04619932747945978}"
632,unknown_102369843_12597,,,,,,,True,True,True,True,-15.506581240974029,-15.88994733352412,-18.750663423532004,-15.706932914064865,"{'Intercept': 19.92102562763876, 'glucose_tolerance[T.impaired]': 0.10774607412417847, 'glucose_tolerance[T.normal]': 0.07540144988519133, 'bg_type[T.RBG]': 0.2834187602408816, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.10743871663635148, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.1211796597314478, 'Group Var': 8.480826286964454e-10}","{'Intercept': 19.989978954677884, 'bg_type[T.RBG]': 0.2054634699764088, 'Group Var': 1.1911923164129841e-09}","{'Intercept': 20.062735007759162, 'glucose_tolerance[T.impaired]': 0.05402671580603634, 'glucose_tolerance[T.normal]': 0.014811620019502, 'Group Var': 6.384082848951983e-10}","{'Intercept': 19.960003272770976, 'glucose_tolerance[T.impaired]': 0.05402671580601302, 'glucose_tolerance[T.normal]': 0.01481162001947779, 'bg_type[T.RBG]': 0.20546346997642412, 'Group Var': 6.834239858843824e-10}"
633,unknown_79966943_12598,,,,,,,True,True,True,True,-9.47377410322649,-10.180987107296616,-13.008750091651748,-10.040020382040822,"{'Intercept': 21.76778706768402, 'glucose_tolerance[T.impaired]': 0.10439214800807378, 'glucose_tolerance[T.normal]': 0.1077917553972355, 'bg_type[T.RBG]': 0.29320513788486613, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.13070937322572015, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.21669696783815826, 'Group Var': 2.1738506135191162e-08}","{'Intercept': 21.8415414927675, 'bg_type[T.RBG]': 0.184511057704367, 'Group Var': 1.0429892543401952e-08}","{'Intercept': 21.914389636626463, 'glucose_tolerance[T.impaired]': 0.039037461395210575, 'glucose_tolerance[T.normal]': -0.0005567285218440842, 'Group Var': 1.6721697001945021e-09}","{'Intercept': 21.822134107774257, 'glucose_tolerance[T.impaired]': 0.0390374613952198, 'glucose_tolerance[T.normal]': -0.0005567285218395327, 'bg_type[T.RBG]': 0.18451105770437462, 'Group Var': 1.1295732542675988e-09}"
634,unknown_74562494_12609,,,,,,,True,True,True,True,-44.90782824431538,-48.8053207711374,-52.28302858020648,-46.76230967061231,"{'Intercept': 20.070523120411476, 'glucose_tolerance[T.impaired]': 0.15431258218919588, 'glucose_tolerance[T.normal]': 0.09900461241541388, 'bg_type[T.RBG]': 0.6305219223495314, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.04397269151501794, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.6715042170665187, 'Group Var': 1.7568310614982472e-10}","{'Intercept': 20.167480333989165, 'bg_type[T.RBG]': 0.47423473317871107, 'Group Var': 1.2002849921761384e-10}","{'Intercept': 20.38578408158627, 'glucose_tolerance[T.impaired]': 0.1323262364316624, 'glucose_tolerance[T.normal]': -0.23674749611786924, 'Group Var': 1.2970709848261274e-10}","{'Intercept': 20.148666714996892, 'glucose_tolerance[T.impaired]': 0.13232623643168745, 'glucose_tolerance[T.normal]': -0.23674749611784784, 'bg_type[T.RBG]': 0.47423473317870385, 'Group Var': 1.2682028908029151e-10}"
635,unknown_94079993_12619,,,,,,,True,True,False,True,-18.844733786005904,-25.51160574731516,-27.948270093427467,-24.901160547913705,"{'Intercept': 18.850795958955093, 'glucose_tolerance[T.impaired]': 0.30368936545268804, 'glucose_tolerance[T.normal]': 0.5350754383959334, 'bg_type[T.RBG]': 0.22784407085359362, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.6027217694357195, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.7248175168569243, 'Group Var': 0.210577375529634}","{'Intercept': 19.109655729360625, 'bg_type[T.RBG]': -0.21848031723566236, 'Group Var': 0.1678782130171903}","{'Intercept': 18.964717994381896, 'glucose_tolerance[T.impaired]': 0.002328480734826274, 'glucose_tolerance[T.normal]': 0.1726666799674639, 'Group Var': 0.020358510897192077}","{'Intercept': 19.073958152999708, 'glucose_tolerance[T.impaired]': 0.0023284807348387597, 'glucose_tolerance[T.normal]': 0.17266667996748036, 'bg_type[T.RBG]': -0.21848031723565867, 'Group Var': 0.12941273762197184}"
636,unknown_6896214_12626,,,,,,,True,True,True,True,-24.674909097116668,-33.13500393781398,-35.73085237926098,-32.551963217909204,"{'Intercept': 19.65058710319878, 'glucose_tolerance[T.impaired]': 0.3081560252400606, 'glucose_tolerance[T.normal]': 0.5461982364321261, 'bg_type[T.RBG]': 0.3164387629199528, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.7969448188746538, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.981594556538567, 'Group Var': 0.058379435372926586}","{'Intercept': 19.913904763105222, 'bg_type[T.RBG]': -0.2783525578250797, 'Group Var': 0.017879865267592554}","{'Intercept': 19.808806484658735, 'glucose_tolerance[T.impaired]': -0.09031638419724125, 'glucose_tolerance[T.normal]': 0.055400958162863334, 'Group Var': 1.2954234489245115e-09}","{'Intercept': 19.947982763571297, 'glucose_tolerance[T.impaired]': -0.09031638419726332, 'glucose_tolerance[T.normal]': 0.055400958162845106, 'bg_type[T.RBG]': -0.2783525578250798, 'Group Var': 1.3532045087905212e-09}"
637,CerNS_d181_241_64661505_12627,,,,,,,True,True,True,True,-24.390154206664604,-30.979334867573485,-33.51757335557532,-30.439917470847902,"{'Intercept': 20.602881160259482, 'glucose_tolerance[T.impaired]': 0.26857605309209653, 'glucose_tolerance[T.normal]': 0.41562903686874547, 'bg_type[T.RBG]': 0.25913006217169204, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.732700556438523, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.7848213653408459, 'Group Var': 0.013461756355927869}","{'Intercept': 20.820294994179257, 'bg_type[T.RBG]': -0.2641844891157158, 'Group Var': 9.09133285327874e-09}","{'Intercept': 20.732446191345314, 'glucose_tolerance[T.impaired]': -0.09777422512714741, 'glucose_tolerance[T.normal]': 0.023218354198335667, 'Group Var': 1.1783505466664193e-09}","{'Intercept': 20.86453843590314, 'glucose_tolerance[T.impaired]': -0.0977742251271198, 'glucose_tolerance[T.normal]': 0.023218354198361636, 'bg_type[T.RBG]': -0.2641844891157082, 'Group Var': 4.045431051053567e-09}"
638,unknown_36935226_12629,,,,,,,True,True,True,True,-59.984257572969724,-65.97199078228324,-71.51003478434315,-64.22968673888867,"{'Intercept': 19.80176426516261, 'glucose_tolerance[T.impaired]': 0.4527630221582274, 'glucose_tolerance[T.normal]': 0.40191358513441766, 'bg_type[T.RBG]': 1.3675838586209783, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.6650948986747168, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.476310150326606, 'Group Var': 1.326015952390761e-10}","{'Intercept': 20.108528493268604, 'bg_type[T.RBG]': 0.7397743792183065, 'Group Var': 5.912260528837605e-10}","{'Intercept': 20.485556194473087, 'glucose_tolerance[T.impaired]': 0.12021557282089385, 'glucose_tolerance[T.normal]': -0.33624149002886167, 'Group Var': 1.2965111630071227e-10}","{'Intercept': 20.11566900486397, 'glucose_tolerance[T.impaired]': 0.12021557282086347, 'glucose_tolerance[T.normal]': -0.3362414900288933, 'bg_type[T.RBG]': 0.7397743792182909, 'Group Var': 1.2923285029201053e-10}"
639,unknown_70955402_12638,,,,,,,True,True,True,True,-37.606390794576484,-41.821258041848,-44.20971202868658,-39.59115709275248,"{'Intercept': 21.05780153191232, 'glucose_tolerance[T.impaired]': 0.1904892869452183, 'glucose_tolerance[T.normal]': 0.10367586455871221, 'bg_type[T.RBG]': 0.5762044028345036, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.12647375396433855, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.6551817510899627, 'Group Var': 1.7079112368673443e-09}","{'Intercept': 21.173781348296664, 'bg_type[T.RBG]': 0.3819311756343495, 'Group Var': 0.04171233494240644}","{'Intercept': 21.345903733329543, 'glucose_tolerance[T.impaired]': 0.1272524099630767, 'glucose_tolerance[T.normal]': -0.22391501098624195, 'Group Var': 7.63072833003165e-10}","{'Intercept': 21.15493814551237, 'glucose_tolerance[T.impaired]': 0.12725240996308496, 'glucose_tolerance[T.normal]': -0.22391501098623864, 'bg_type[T.RBG]': 0.38193117563434187, 'Group Var': 8.735859516305419e-10}"
640,unknown_94728619_12639,,,,,,,True,True,True,True,-13.59743244580504,-16.97935270541261,-16.081947481449774,-15.956812553965023,"{'Intercept': 23.513702891398953, 'glucose_tolerance[T.impaired]': -0.11475592342400524, 'glucose_tolerance[T.normal]': -0.9799587487792109, 'bg_type[T.RBG]': -0.14711587030822568, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.09288111507291572, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.35525554458324765, 'Group Var': 8.435164280471415}","{'Intercept': 23.260333179931155, 'bg_type[T.RBG]': -0.029624203855118252, 'Group Var': 9.437892096660141}","{'Intercept': 23.440144956245096, 'glucose_tolerance[T.impaired]': -0.06831536588769711, 'glucose_tolerance[T.normal]': -0.802330976487498, 'Group Var': 7.621910040188685}","{'Intercept': 23.454957058172496, 'glucose_tolerance[T.impaired]': -0.0683153658875891, 'glucose_tolerance[T.normal]': -0.8023309764873849, 'bg_type[T.RBG]': -0.02962420385511825, 'Group Var': 7.660973842565045}"
641,unknown_9062594_12639,,,,,,,True,True,True,True,-20.020147532740154,-21.8627071832763,-20.709810700668058,-20.68150298012931,"{'Intercept': 21.89343130780381, 'glucose_tolerance[T.impaired]': -0.07598225243065884, 'glucose_tolerance[T.normal]': -1.0245059120680824, 'bg_type[T.RBG]': -0.053182006844537395, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.054022949746083675, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.20704975834860526, 'Group Var': 7.808604248026754}","{'Intercept': 21.650538999174824, 'bg_type[T.RBG]': 0.015239419698225497, 'Group Var': 9.670917812220704}","{'Intercept': 21.86684030438149, 'glucose_tolerance[T.impaired]': -0.04897077755751937, 'glucose_tolerance[T.normal]': -0.920981032893853, 'Group Var': 7.591708864396331}","{'Intercept': 21.859220594532356, 'glucose_tolerance[T.impaired]': -0.04897077755755717, 'glucose_tolerance[T.normal]': -0.9209810328938473, 'bg_type[T.RBG]': 0.015239419698225499, 'Group Var': 7.600494631819975}"
642,unknown_73761963_12676,,,,,,,True,True,True,True,-110.05473061076866,-113.95233352525968,-111.3282511230985,-110.77560593972412,"{'Intercept': 18.811312662382427, 'glucose_tolerance[T.impaired]': 0.4343319933230824, 'glucose_tolerance[T.normal]': -0.7727123095225947, 'bg_type[T.RBG]': 0.30135690468041293, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.9995384573583936, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.0984333436147673, 'Group Var': 2.2526412670465078e-10}","{'Intercept': 18.873936197139454, 'bg_type[T.RBG]': -0.4180989927217446, 'Group Var': 0.011455765910904409}","{'Intercept': 18.96199111472263, 'glucose_tolerance[T.impaired]': -0.06543723535611176, 'glucose_tolerance[T.normal]': -1.3219289813299737, 'Group Var': 1.1273649181666595e-10}","{'Intercept': 19.171040611083512, 'glucose_tolerance[T.impaired]': -0.06543723535612518, 'glucose_tolerance[T.normal]': -1.32192898132999, 'bg_type[T.RBG]': -0.41809899272174494, 'Group Var': 1.7110401362266247e-10}"
643,unknown_65262622_12677,,,,,,,True,True,True,True,-38.27376813036504,-49.00766913307508,-62.237883865461626,-45.62825166562213,"{'Intercept': 19.654020608723073, 'glucose_tolerance[T.impaired]': 0.07303081722602421, 'glucose_tolerance[T.normal]': 0.13383082326158305, 'bg_type[T.RBG]': 1.566375277459243, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.8210356353525147, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.3275536861956367, 'Group Var': 0.016209104483874505}","{'Intercept': 19.717302181988373, 'bg_type[T.RBG]': 0.8903467225438896, 'Group Var': 0.1062874082760981}","{'Intercept': 20.437208247452652, 'glucose_tolerance[T.impaired]': -0.33748700045018654, 'glucose_tolerance[T.normal]': -0.5299460198361923, 'Group Var': 1.4650685991842e-10}","{'Intercept': 19.992034886180726, 'glucose_tolerance[T.impaired]': -0.337487000450213, 'glucose_tolerance[T.normal]': -0.5299460198362165, 'bg_type[T.RBG]': 0.8903467225438895, 'Group Var': 1.843461882397054e-09}"
