feature_name,gluc_pval,sampling_pval,cross_pval,fdr_gluc_qval,fdr_sampling_qval,fdr_cross_qval,full_model_ll,no_gluc_tol_ll,no_feeding_ll,no_cross_ll,full_model_params,no_gluc_tol_params,no_feeding_params,no_cross_params
m_114,0.18870883415249526,0.0005426801111061481,0.25796663297111666,0.2691165619994709,0.001171510689850397,0.407228862103399,-37.35221845190973,-39.01976846375471,-44.87120897752089,-37.99203670172112,"{'Intercept': 25.51321751702889, 'bg_type[T.RBG]': -0.0001256323938425563, 'ogtt': -4.0520731513119174e-05, 'ogtt:bg_type[T.RBG]': -0.00028420842015851994}","{'Intercept': 25.447256046841023, 'bg_type[T.RBG]': -0.4627728881056914}","{'Intercept': 25.513154700831986, 'ogtt': -0.00018262494159075908}","{'Intercept': 25.744541144884803, 'bg_type[T.RBG]': -0.4627728881056905, 'ogtt': -0.00018262494159106179}"
m_697,0.7492265573724017,0.46121438709750806,0.6284241147241997,0.80073166384717,0.5257539580972914,0.7541962794500993,-33.42718297432215,-33.71589683572192,-34.20107527047506,-33.54428489327562,"{'Intercept': 19.278002727830355, 'bg_type[T.RBG]': -0.31051531064583693, 'ogtt': -0.00012549673409374614, 'ogtt:bg_type[T.RBG]': 0.00011339255198502098}","{'Intercept': 19.073713496720995, 'bg_type[T.RBG]': -0.12592981185898244}","{'Intercept': 19.122745072507428, 'ogtt': -6.880045810007864e-05}","{'Intercept': 19.185709978436908, 'bg_type[T.RBG]': -0.12592981185898156, 'ogtt': -6.880045810031196e-05}"
m_179,0.0009032030013189519,0.007187916049435805,0.0025234206429343123,0.0031251363033394154,0.012425956974349985,0.012275908310838189,6.077931867297586,-0.9316313548529749,1.1425778779025322,1.5161650372371938,"{'Intercept': 24.97930457732854, 'bg_type[T.RBG]': -0.6720188159867582, 'ogtt': -0.00033783719129608315, 'ogtt:bg_type[T.RBG]': 0.0003803788067160219}","{'Intercept': 24.429357994664976, 'bg_type[T.RBG]': -0.052821077367112945}","{'Intercept': 24.64329516933513, 'ogtt': -0.00014764778793663032}","{'Intercept': 24.66970570801868, 'bg_type[T.RBG]': -0.05282107736711472, 'ogtt': -0.00014764778793693411}"
m_19,0.00043971767989249967,0.008597918640697203,0.0034423928600828607,0.0017258918935780612,0.014586056475917555,0.015315987941388297,7.40821638314879,-0.32116129044799635,2.6519812596113255,3.1298304415418627,"{'Intercept': 28.51835193674001, 'bg_type[T.RBG]': -0.6432948596835559, 'ogtt': -0.0003518292696698894, 'ogtt:bg_type[T.RBG]': 0.00035942647541388137}","{'Intercept': 27.945628419256344, 'bg_type[T.RBG]': -0.05820426881228569}","{'Intercept': 28.196704506898204, 'ogtt': -0.00017211603196127514}","{'Intercept': 28.225806641304338, 'bg_type[T.RBG]': -0.058204268812286575, 'ogtt': -0.0001721160319616234}"
m_672,0.001380515467095246,0.04889213391450065,0.014743255568028404,0.004342714411062823,0.07417887499890052,0.04877701602679129,-18.910261617350137,-25.495559940026347,-21.928400373435068,-21.88370775309177,"{'Intercept': 20.612539681232228, 'bg_type[T.RBG]': -0.7748981915192417, 'ogtt': -0.0004972715397945368, 'ogtt:bg_type[T.RBG]': 0.00045949604052849353}","{'Intercept': 19.8030586915368, 'bg_type[T.RBG]': -0.026909859424330662}","{'Intercept': 20.22509058547256, 'ogtt': -0.0002675235195291493}","{'Intercept': 20.238545515184725, 'bg_type[T.RBG]': -0.026909859424333327, 'ogtt': -0.00026752351952939886}"
m_170,0.003672484000344201,0.004004590137606156,0.10661896529983024,0.009833147083092148,0.007318441447244266,0.21868284212922426,-23.3401917346047,-28.94707874114195,-28.86050577597974,-24.642008913873084,"{'Intercept': 24.211874362265576, 'bg_type[T.RBG]': -0.8089364724816077, 'ogtt': -0.0004689976307299063, 'ogtt:bg_type[T.RBG]': 0.00032275276548216305}","{'Intercept': 23.448418914071745, 'bg_type[T.RBG]': -0.28354499695434576}","{'Intercept': 23.807406126024723, 'ogtt': -0.0003076212479874638}","{'Intercept': 23.949178624501876, 'bg_type[T.RBG]': -0.28354499695434576, 'ogtt': -0.0003076212479877526}"
m_34,0.00023092390048750405,0.004593797192272005,0.0035509335143225763,0.001014092927275846,0.008238305037438996,0.015698994699751685,6.714167988809855,-1.659254348027325,1.331119666901607,2.464031879325283,"{'Intercept': 27.582840266249967, 'bg_type[T.RBG]': -0.6809172160282437, 'ogtt': -0.0003724855325863527, 'ogtt:bg_type[T.RBG]': 0.00036231851950689316}","{'Intercept': 26.976491554458953, 'bg_type[T.RBG]': -0.09111882564043583}","{'Intercept': 27.2423816582358, 'ogtt': -0.00019132627283130347}","{'Intercept': 27.287941071056018, 'bg_type[T.RBG]': -0.09111882564043983, 'ogtt': -0.00019132627283163783}"
m_386,0.19745805302861205,0.01918604886897214,0.07649239730206848,0.27814849721077733,0.03099560935146388,0.17133900147947118,-47.15675693101409,-48.778986037941486,-51.110328816487474,-48.72570521957564,"{'Intercept': 23.351173044689375, 'bg_type[T.RBG]': -1.1733173162080255, 'ogtt': -0.00021475463677124478, 'ogtt:bg_type[T.RBG]': 0.0005281579534237345}","{'Intercept': 23.001585782995978, 'bg_type[T.RBG]': -0.3135580325160956}","{'Intercept': 22.76451438658529, 'ogtt': 4.9324339941852775e-05}","{'Intercept': 22.921293402843318, 'bg_type[T.RBG]': -0.3135580325160947, 'ogtt': 4.9324339941580206e-05}"
m_120,0.0007931646667352868,0.009091863067383452,0.005010300699103367,0.0028127215183816026,0.015363647277271254,0.020455766684046132,5.982375461186514,-1.1571042463395074,1.2820000273007324,2.044517047736967,"{'Intercept': 25.391343734802337, 'bg_type[T.RBG]': -0.6482018599962802, 'ogtt': -0.00034449759968669844, 'ogtt:bg_type[T.RBG]': 0.0003520952656584529}","{'Intercept': 24.830555039642192, 'bg_type[T.RBG]': -0.07504534226947701}","{'Intercept': 25.067242804804163, 'ogtt': -0.0001684499668560004}","{'Intercept': 25.10476547593889, 'bg_type[T.RBG]': -0.07504534226947257, 'ogtt': -0.0001684499668563094}"
m_334,0.7089501941272728,0.051664798317395656,0.4812381657152466,0.7666606044194115,0.07785785924445227,0.6303402847525028,-47.41142617414139,-47.75539617711635,-50.37440478712503,-47.65945424314022,"{'Intercept': 23.032170128674395, 'bg_type[T.RBG]': -0.6691143651201126, 'ogtt': -3.923879390830561e-05, 'ogtt:bg_type[T.RBG]': 0.00020856843640805174}","{'Intercept': 22.968295454206377, 'bg_type[T.RBG]': -0.3295972787545258}","{'Intercept': 22.697612946114305, 'ogtt': 6.504542429703946e-05}","{'Intercept': 22.862411585491543, 'bg_type[T.RBG]': -0.32959727875452494, 'ogtt': 6.504542429676603e-05}"
m_123,0.01348330390589545,0.013725195390811476,0.03444271153869312,0.029401093239244242,0.022682691330077914,0.0935260421813255,-90.20523524984259,-94.51153835649538,-94.49375730540577,-92.44153106371213,"{'Intercept': 26.15956484566268, 'bg_type[T.RBG]': -1.5142311950384038, 'ogtt': -0.0012976576670800488, 'ogtt:bg_type[T.RBG]': 0.001299451724102531}","{'Intercept': 24.04717930059636, 'bg_type[T.RBG]': 0.60107479678424}","{'Intercept': 25.402449248143387, 'ogtt': -0.000647931805027449}","{'Intercept': 25.10191184975131, 'bg_type[T.RBG]': 0.6010747967842374, 'ogtt': -0.000647931805027783}"
m_615,0.9771565136188601,0.9573029182448735,0.830618864258449,0.981133313383588,0.9634394754131098,0.8924671850939017,-9.508727979403183,-9.531836420995965,-9.55236338802559,-9.53160627842815,"{'Intercept': 21.24001031187548, 'bg_type[T.RBG]': -0.03979767826762837, 'ogtt': -1.8494097182664452e-05, 'ogtt:bg_type[T.RBG]': 3.3615974064582325e-05}","{'Intercept': 21.2099047882489, 'bg_type[T.RBG]': 0.014923917034435075}","{'Intercept': 21.220111472741678, 'ogtt': -1.6861101490321315e-06}","{'Intercept': 21.212649514224456, 'bg_type[T.RBG]': 0.014923917034440404, 'ogtt': -1.6861101492960263e-06}"
m_655,0.8720859779827718,0.051844944562082426,0.6062581685734829,0.8991365724111421,0.0780612199291337,0.7350863308799863,-63.59148921821938,-63.728356479548964,-66.55098706849299,-63.72431913265767,"{'Intercept': 20.580748237501815, 'bg_type[T.RBG]': -0.765034134696299, 'ogtt': -8.241569763488445e-05, 'ogtt:bg_type[T.RBG]': 0.00019968431841552257}","{'Intercept': 20.446588256186768, 'bg_type[T.RBG]': -0.4399790153843752}","{'Intercept': 20.19823117015362, 'ogtt': 1.7426461574019964e-05}","{'Intercept': 20.418220677845774, 'bg_type[T.RBG]': -0.4399790153843761, 'ogtt': 1.7426461573782524e-05}"
m_182,0.0537394918816925,0.08379109716754579,0.28501914295981345,0.09661836348680086,0.12099266288323711,0.4364650648646856,-32.59299523652038,-35.516602367482825,-35.072423752709014,-33.16449561814403,"{'Intercept': 23.155477418567358, 'bg_type[T.RBG]': 0.18814662914423508, 'ogtt': 0.00038176789857580754, 'ogtt:bg_type[T.RBG]': -0.000247982139277389}","{'Intercept': 23.776936383426477, 'bg_type[T.RBG]': -0.2155298563667527}","{'Intercept': 23.2495507331395, 'ogtt': 0.00025777682893862535}","{'Intercept': 23.357315661322858, 'bg_type[T.RBG]': -0.2155298563667456, 'ogtt': 0.0002577768289383437}"
m_283,0.9053357555083883,0.11056438549008041,0.961014400795704,0.9240631499781244,0.15365019810875508,0.9739858393040967,37.46262201940766,37.363172615883514,35.260464765813055,37.46142735990222,"{'Intercept': 23.938486739006706, 'bg_type[T.RBG]': -0.07722992058298273, 'ogtt': -1.7687393352507855e-05, 'ogtt:bg_type[T.RBG]': 3.510649369132873e-06}","{'Intercept': 23.909694404176737, 'bg_type[T.RBG]': -0.07151512755966127}","{'Intercept': 23.899871778715216, 'ogtt': -1.593206866643709e-05}","{'Intercept': 23.935629342495044, 'bg_type[T.RBG]': -0.07151512755966083, 'ogtt': -1.593206866673199e-05}"
m_129,0.011581343095636097,6.816562051435905e-06,0.00970253185338816,0.025941607686334033,1.8138987153820964e-05,0.034620397749589575,-68.46475900575794,-72.92311883524175,-80.3609143169969,-71.80911464555184,"{'Intercept': 22.898910717746112, 'bg_type[T.RBG]': -0.897648928591714, 'ogtt': -0.0002239398324711969, 'ogtt:bg_type[T.RBG]': 0.001116506601479086}","{'Intercept': 22.534371381158596, 'bg_type[T.RBG]': 0.9198507600938939}","{'Intercept': 22.450086253450205, 'ogtt': 0.00033431346826960574}","{'Intercept': 21.990160873403322, 'bg_type[T.RBG]': 0.9198507600938912, 'ogtt': 0.0003343134682693002}"
m_702,0.758482604154489,0.1403734260828071,0.46079549919516904,0.808833503231794,0.18895160315277307,0.6116785757955857,-75.17457951095942,-75.45101492595191,-77.1380285891787,-75.44656035123279,"{'Intercept': 19.603184038756513, 'bg_type[T.RBG]': -0.9746781368470687, 'ogtt': -0.00019574675164137388, 'ogtt:bg_type[T.RBG]': 0.0003469848738572984}","{'Intercept': 19.284538667832116, 'bg_type[T.RBG]': -0.40984054486209764}","{'Intercept': 19.115844970332915, 'ogtt': -2.2254314711690716e-05}","{'Intercept': 19.320765242763944, 'bg_type[T.RBG]': -0.4098405448620954, 'ogtt': -2.225431471191558e-05}"
m_692,0.5841693609200955,0.26631640650479194,0.5179773741901113,0.6589552490587883,0.3304083577828848,0.6623869160258115,-21.983006355222997,-22.52057069184373,-23.30607653417752,-22.191965734634863,"{'Intercept': 19.47726603726159, 'bg_type[T.RBG]': 0.06765129295609285, 'ogtt': -1.6262990113946954e-05, 'ogtt:bg_type[T.RBG]': -0.00012526521559407954}","{'Intercept': 19.45079241012118, 'bg_type[T.RBG]': -0.13626106192180298}","{'Intercept': 19.51109168373965, 'ogtt': -7.889559790973349e-05}","{'Intercept': 19.579222214700547, 'bg_type[T.RBG]': -0.1362610619218012, 'ogtt': -7.889559790997223e-05}"
m_599,0.0009835828489389523,2.890869074562938e-17,0.00028596823204978363,0.0033372251082859935,4.0262345901372526e-16,0.0027197068203437067,-38.740109825078484,-45.66441850988106,-76.82249923121762,-45.32017748615525,"{'Intercept': 19.398184652114562, 'bg_type[T.RBG]': -0.1931172722115717, 'ogtt': -0.0003717901617571492, 'ogtt:bg_type[T.RBG]': 0.0009810681200239106}","{'Intercept': 18.79296789625053, 'bg_type[T.RBG]': 1.4039095616295687}","{'Intercept': 19.301626016008782, 'ogtt': 0.00011874389825599794}","{'Intercept': 18.5996712351941, 'bg_type[T.RBG]': 1.4039095616295696, 'ogtt': 0.00011874389825571692}"
m_607,0.8468434506321674,0.2839843083172834,0.5778381119572822,0.8767977453487729,0.34881998610522646,0.712295802534066,-20.48084269876265,-20.64708212823674,-21.739678993513984,-20.635714053534123,"{'Intercept': 20.84573132094839, 'bg_type[T.RBG]': 0.038976149494108325, 'ogtt': 3.830287404170125e-05, 'ogtt:bg_type[T.RBG]': -0.00010512745044201919}","{'Intercept': 20.908082462944535, 'bg_type[T.RBG]': -0.13215504506978437}","{'Intercept': 20.865219395695455, 'ogtt': -1.4260851177974772e-05}","{'Intercept': 20.931296918230338, 'bg_type[T.RBG]': -0.13215504506978615, 'ogtt': -1.4260851178229776e-05}"
m_560,0.05782762175595695,0.062085057045398094,0.8550674958952514,0.10253419175825222,0.09207855524229992,0.9074252370433458,11.603296398001497,8.753007665598155,8.824046451715127,11.58661468704664,"{'Intercept': 21.333482082760927, 'bg_type[T.RBG]': -0.15677205239228087, 'ogtt': -0.00014484604815703792, 'ogtt:bg_type[T.RBG]': 2.0189137837087114e-05}","{'Intercept': 21.09769516750044, 'bg_type[T.RBG]': -0.12390726530896101}","{'Intercept': 21.255096056564796, 'ogtt': -0.00013475147923717036}","{'Intercept': 21.317049689219264, 'bg_type[T.RBG]': -0.12390726530895879, 'ogtt': -0.00013475147923743208}"
m_571,0.118504539576853,0.04782487616146675,0.7760715911255437,0.18554609233837274,0.07264165446864827,0.8586006648775233,1.0270648915463667,-1.1057391189289163,-2.0131444615228062,0.9866112342656876,"{'Intercept': 21.10440665690603, 'bg_type[T.RBG]': -0.21543240132434982, 'ogtt': -0.00015605882565947687, 'ogtt:bg_type[T.RBG]': 3.750729430037833e-05}","{'Intercept': 20.850367077852034, 'bg_type[T.RBG]': -0.15437633983306487}","{'Intercept': 20.996690456243854, 'ogtt': -0.00013730517850799495}","{'Intercept': 21.073878626160376, 'bg_type[T.RBG]': -0.15437633983306132, 'ogtt': -0.0001373051785082505}"
m_678,0.06102279223587288,0.05814333844896157,0.15543517797476508,0.1073180877712347,0.0867129063051439,0.28829695955971574,-1.0455464283221758,-3.842054269707212,-3.8903903929593255,-2.054588354987679,"{'Intercept': 20.49530439804967, 'bg_type[T.RBG]': -0.4440201894546578, 'ogtt': -0.0002309053536363665, 'ogtt:bg_type[T.RBG]': 0.00019548307624574733}","{'Intercept': 20.119426272661006, 'bg_type[T.RBG]': -0.12580404120256583}","{'Intercept': 20.273294303322317, 'ogtt': -0.00013316381551228699}","{'Intercept': 20.3361963239236, 'bg_type[T.RBG]': -0.12580404120256894, 'ogtt': -0.0001331638155125357}"
m_452,0.35263391802996025,0.7770950849702382,0.8018898880010813,0.44452465433411775,0.8163279876785896,0.8776069940290667,-72.71057253574003,-73.75289735531226,-72.96276509736259,-72.74204843932534,"{'Intercept': 20.581873929571636, 'bg_type[T.RBG]': 0.044261456648494235, 'ogtt': 0.00037970184985321376, 'ogtt:bg_type[T.RBG]': -0.00011306397846793563}","{'Intercept': 21.199969687347647, 'bg_type[T.RBG]': -0.139789175379752}","{'Intercept': 20.604004657895903, 'ogtt': 0.0003231698606205608}","{'Intercept': 20.673899245585773, 'bg_type[T.RBG]': -0.13978917537974977, 'ogtt': 0.00032316986062031036}"
m_350,0.07388657894022273,0.15278442729016592,0.4908478791948786,0.12584035683408742,0.20343770696231037,0.6378437075767911,-62.18566717747674,-64.79089125609107,-64.06439450056048,-62.42300073201041,"{'Intercept': 23.241350053443227, 'bg_type[T.RBG]': -0.09998984594635285, 'ogtt': -0.0005517257965108858, 'ogtt:bg_type[T.RBG]': 0.00026096274176700546}","{'Intercept': 22.34322597422385, 'bg_type[T.RBG]': 0.3248170484263486}","{'Intercept': 23.19135513047007, 'ogtt': -0.00042124442562592923}","{'Intercept': 23.02894660625692, 'bg_type[T.RBG]': 0.32481704842634773, 'ogtt': -0.0004212444256262264}"
m_4,0.020283627416558408,0.2722556872544193,0.19596975173888231,0.04175187669653918,0.33632730464118893,0.33979895708137525,-152.6379070747693,-156.53584832432898,-153.93892070233315,-153.47398602085514,"{'Intercept': 29.760575269453206, 'bg_type[T.RBG]': -2.83774424865771, 'ogtt': -0.003309007162684067, 'ogtt:bg_type[T.RBG]': 0.0022228549063867033}","{'Intercept': 24.374024504715166, 'bg_type[T.RBG]': 0.7807189964303198}","{'Intercept': 28.34170314512417, 'ogtt': -0.00219757970948944}","{'Intercept': 27.951343646909066, 'bg_type[T.RBG]': 0.7807189964303185, 'ogtt': -0.002197579709489815}"
m_112,0.22806021051907263,0.25404886234239743,0.12675881064281694,0.31333332025969646,0.3160968193554181,0.24876416588652825,-67.52323598850059,-69.00138159216759,-68.89346464753844,-68.68911400294445,"{'Intercept': 23.745711616906846, 'bg_type[T.RBG]': 0.9114585542467548, 'ogtt': 0.00048547729368925553, 'ogtt:bg_type[T.RBG]': -0.0006371383043164204}","{'Intercept': 24.535993402054732, 'bg_type[T.RBG]': -0.12570384874208118}","{'Intercept': 24.201440894030306, 'ogtt': 0.00016690814153275243}","{'Intercept': 24.26429281840134, 'bg_type[T.RBG]': -0.12570384874207852, 'ogtt': 0.0001669081415324558}"
m_115,0.46570688437870056,0.45050874312941736,0.47189979936623594,0.5550557552256838,0.5159340844724826,0.6215315967159484,5.426768870370175,4.662570024128819,4.629391075860575,5.168006883206239,"{'Intercept': 25.659361951237052, 'bg_type[T.RBG]': -0.2035230532762986, 'ogtt': -0.00010626593320317102, 'ogtt:bg_type[T.RBG]': 8.831443627473025e-05}","{'Intercept': 25.486377483203974, 'bg_type[T.RBG]': -0.059760839757575734}","{'Intercept': 25.557600424598903, 'ogtt': -6.21087150642209e-05}","{'Intercept': 25.58748084447769, 'bg_type[T.RBG]': -0.05976083975757307, 'ogtt': -6.210871506453662e-05}"
m_535,0.00537652014579965,0.020665375916829057,0.1314786580372395,0.01349600333109883,0.03316831246130463,0.25455565294878096,-6.130401934100753,-11.356115861231395,-10.009697574293646,-7.267881103454947,"{'Intercept': 22.17014105044978, 'bg_type[T.RBG]': -0.5371277241078536, 'ogtt': -0.00033706794277594556, 'ogtt:bg_type[T.RBG]': 0.00022615140890015328}","{'Intercept': 21.621446685143297, 'bg_type[T.RBG]': -0.16898828388588472}","{'Intercept': 21.901577188395834, 'ogtt': -0.00022399223832457655}","{'Intercept': 21.98607133033876, 'bg_type[T.RBG]': -0.16898828388588338, 'ogtt': -0.00022399223832484413}"
m_356,0.5193799820500101,0.5359017829523669,0.3058551762834497,0.6015868295806686,0.5947958734953327,0.4549628677360187,-78.36671260541289,-79.02183212643659,-78.99051698087537,-78.89095746144703,"{'Intercept': 20.085666675526326, 'bg_type[T.RBG]': 0.7248731050683774, 'ogtt': 0.0003824525867326476, 'ogtt:bg_type[T.RBG]': -0.0005091302474439336}","{'Intercept': 20.708240206578054, 'bg_type[T.RBG]': -0.10391202258105015}","{'Intercept': 20.448103228060578, 'ogtt': 0.00012788746301211306}","{'Intercept': 20.500059239351096, 'bg_type[T.RBG]': -0.10391202258104748, 'ogtt': 0.00012788746301186336}"
m_38,0.2807724622208963,0.035203711215863485,0.6794403237067328,0.37156631590458844,0.0545752327376986,0.7928334047577889,10.631340658113565,9.361129977460102,7.284736888446737,10.545962390151807,"{'Intercept': 27.06019782934585, 'bg_type[T.RBG]': -0.21316993606035473, 'ogtt': -0.00011065950105755698, 'ogtt:bg_type[T.RBG]': 4.6446724165455366e-05}","{'Intercept': 26.880061313848962, 'bg_type[T.RBG]': -0.13756186836009743}","{'Intercept': 26.95361286131567, 'ogtt': -8.743613897315653e-05}","{'Intercept': 27.02239379549571, 'bg_type[T.RBG]': -0.13756186836009698, 'ogtt': -8.743613897348765e-05}"
m_622,0.2923738262027329,0.15006496343599562,0.16247954271981677,0.3836851047508508,0.20012524467487602,0.29781756047833224,-18.173168640679826,-19.40289070946347,-20.069855629748623,-19.148666733288515,"{'Intercept': 21.25378261059864, 'bg_type[T.RBG]': -0.5337183619233472, 'ogtt': -0.0001937386472188478, 'ogtt:bg_type[T.RBG]': 0.00025563455952825513}","{'Intercept': 20.938406122418233, 'bg_type[T.RBG]': -0.11758492236721985}","{'Intercept': 20.98692342963694, 'ogtt': -6.592136745348564e-05}","{'Intercept': 21.045715890820546, 'bg_type[T.RBG]': -0.1175849223672194, 'ogtt': -6.592136745374303e-05}"
m_326,0.7466008503821477,0.5264788730128238,0.7716906537758685,0.799291907748765,0.5862211564752718,0.8564972744671754,29.54715230429992,29.254927730803978,28.90560822885559,29.50505468456509,"{'Intercept': 23.45694601168681, 'bg_type[T.RBG]': -0.08076638345293041, 'ogtt': -4.095476989318393e-05, 'ogtt:bg_type[T.RBG]': 2.3786814500482718e-05}","{'Intercept': 23.39027799429195, 'bg_type[T.RBG]': -0.04204513640139451}","{'Intercept': 23.416562819960358, 'ogtt': -2.9061362641468217e-05}","{'Intercept': 23.437585388161047, 'bg_type[T.RBG]': -0.042045136401393624, 'ogtt': -2.9061362641757483e-05}"
m_190,0.456102840436721,0.33821125722034295,0.32464779957749096,0.546627068309658,0.405337155599953,0.47229634936630893,-78.97551435224219,-79.76055131986388,-80.05959890962384,-79.46057927171657,"{'Intercept': 24.806286762567787, 'bg_type[T.RBG]': -1.0634724249945005, 'ogtt': -0.0004430226514650714, 'ogtt:bg_type[T.RBG]': 0.0004945682170269983}","{'Intercept': 24.085114554495288, 'bg_type[T.RBG]': -0.2583920257472352}","{'Intercept': 24.274550550070476, 'ogtt': -0.00019573854295022383}","{'Intercept': 24.40374656294408, 'bg_type[T.RBG]': -0.2583920257472334, 'ogtt': -0.00019573854295051873}"
m_589,0.08632692253487383,0.03599080570455462,0.030182935920169934,0.1430447649149427,0.05571046388386497,0.08489565200998937,13.495090326205876,11.045476561145215,10.170598555964752,11.145669009039914,"{'Intercept': 21.639518898546765, 'bg_type[T.RBG]': -0.4584346530488772, 'ogtt': -0.00014331892339007068, 'ogtt:bg_type[T.RBG]': 0.00023674598368640968}","{'Intercept': 21.406217905702462, 'bg_type[T.RBG]': -0.07304888723399294}","{'Intercept': 21.410301572022306, 'ogtt': -2.494593154559019e-05}","{'Intercept': 21.44682601563929, 'bg_type[T.RBG]': -0.07304888723398983, 'ogtt': -2.4945931545854953e-05}"
m_198,2.9870981864557505e-06,0.44251081755506927,0.5396491025970083,2.5923208884467746e-05,0.5081224613813861,0.6822650074561005,18.296474067986317,5.575265919976481,17.481183699605488,18.10837881953443,"{'Intercept': 25.272587155579348, 'bg_type[T.RBG]': -0.15086495103937203, 'ogtt': -0.0003069204317840534, 'ogtt:bg_type[T.RBG]': 6.072398625011754e-05}","{'Intercept': 24.772968265303867, 'bg_type[T.RBG]': -0.05201571364097424}","{'Intercept': 25.19715468005967, 'ogtt': -0.0002765584386574204}","{'Intercept': 25.22316253688015, 'bg_type[T.RBG]': -0.05201571364097113, 'ogtt': -0.0002765584386577335}"
m_562,1.5547020166827785e-06,0.06497496955502655,0.09290553078123684,1.475258452094043e-05,0.09591578244721918,0.1975958764275813,7.113780593465741,-6.260446066373454,4.380027426446624,5.702133312259328,"{'Intercept': 22.262607548795117, 'bg_type[T.RBG]': -0.4230490652525696, 'ogtt': -0.0004318207438648258, 'ogtt:bg_type[T.RBG]': 0.0002025001517937529}","{'Intercept': 21.559670310000158, 'bg_type[T.RBG]': -0.0934102056549615}","{'Intercept': 22.05108301616881, 'ogtt': -0.00033057066796662806}","{'Intercept': 22.097788118996284, 'bg_type[T.RBG]': -0.09341020565496194, 'ogtt': -0.000330570667966898}"
m_540,0.09939437505655097,0.6871446677457581,0.4525017455915542,0.1610263468317669,0.7357091389937535,0.6025215995656239,1.5405231423862986,-0.7681366135028256,1.1653127124182205,1.2583342761233567,"{'Intercept': 21.984210336350692, 'bg_type[T.RBG]': 0.13379702159741025, 'ogtt': -8.523304509304468e-05, 'ogtt:bg_type[T.RBG]': -9.841604229706325e-05}","{'Intercept': 21.84546415006306, 'bg_type[T.RBG]': -0.026409040774691306}","{'Intercept': 22.051108847149415, 'ogtt': -0.0001344410662401502}","{'Intercept': 22.06431336753676, 'bg_type[T.RBG]': -0.02640904077468953, 'ogtt': -0.00013444106624042407}"
m_497,0.01078879289178321,0.2926242794076512,0.12126025837978287,0.024419718642345482,0.3573989607758229,0.240837527592322,-30.514308229939182,-35.04355560877483,-31.743174045624507,-31.714791825719132,"{'Intercept': 22.432464741948884, 'bg_type[T.RBG]': -0.5428671515551544, 'ogtt': -0.00047632668324091004, 'ogtt:bg_type[T.RBG]': 0.0003490051111461386}","{'Intercept': 21.657078732270236, 'bg_type[T.RBG]': 0.025259073599436466}","{'Intercept': 22.161031166171284, 'ogtt': -0.0003018241276665347}","{'Intercept': 22.148401629371563, 'bg_type[T.RBG]': 0.02525907359943691, 'ogtt': -0.0003018241276668103}"
m_241,6.40617653855091e-05,0.29467811241822983,0.40149189466408153,0.00033730081957553115,0.3588921721765042,0.5516121734963156,20.340819188311606,10.685156332461283,19.118947525592922,19.988892454334227,"{'Intercept': 24.82676848645029, 'bg_type[T.RBG]': -0.19035077642997011, 'ogtt': -0.0002646236015037002, 'ogtt:bg_type[T.RBG]': 8.038848468513689e-05}","{'Intercept': 24.39600227986248, 'bg_type[T.RBG]': -0.05949078357664339}","{'Intercept': 24.731593098235308, 'ogtt': -0.00022442935915959372}","{'Intercept': 24.761338490023626, 'bg_type[T.RBG]': -0.05949078357664561, 'ogtt': -0.00022442935915989969}"
m_156,0.17236703039594337,0.3091213545271759,0.24766602036285232,0.2499394303054527,0.3741083246450124,0.3942112600614248,15.040623812234763,13.28249463419106,13.86660246614857,14.372413031848403,"{'Intercept': 25.370881569146412, 'bg_type[T.RBG]': -0.2471544696094048, 'ogtt': -0.00013927767240650964, 'ogtt:bg_type[T.RBG]': 0.00012132113341239265}","{'Intercept': 25.144159106509843, 'bg_type[T.RBG]': -0.049662469188643144}","{'Intercept': 25.247304334341713, 'ogtt': -7.861710569875488e-05}","{'Intercept': 25.27213556893603, 'bg_type[T.RBG]': -0.04966246918864048, 'ogtt': -7.861710569906821e-05}"
m_105,0.016741851205832815,0.451665056260827,0.22556530274980252,0.035432814990776065,0.5169155415258107,0.37054268547817226,2.0797941316275015,-2.0100495026348923,1.284979731810516,1.3454896705587558,"{'Intercept': 25.883139621069517, 'bg_type[T.RBG]': -0.27835270587255234, 'ogtt': -0.0002536667085716578, 'ogtt:bg_type[T.RBG]': 0.00015793251440619337}","{'Intercept': 25.47020953785671, 'bg_type[T.RBG]': -0.021263051957915113}","{'Intercept': 25.74396326813323, 'ogtt': -0.00017470045136697707}","{'Intercept': 25.75459479411219, 'bg_type[T.RBG]': -0.02126305195791245, 'ogtt': -0.00017470045136729517}"
m_310,3.202793727439999e-05,0.14880140172819303,0.08098604800003915,0.0001927256016476961,0.1990550122266378,0.1785510433134949,6.256978829309254,-4.091923166907897,4.35183609289809,4.73447814877904,"{'Intercept': 24.264130064564217, 'bg_type[T.RBG]': -0.3982537556100436, 'ogtt': -0.00038746285536786073, 'ogtt:bg_type[T.RBG]': 0.0002135242486489908}","{'Intercept': 23.633400592769775, 'bg_type[T.RBG]': -0.050669375067026845}","{'Intercept': 24.06500318675917, 'ogtt': -0.0002807007310419089}","{'Intercept': 24.090337874292693, 'bg_type[T.RBG]': -0.05066937506702507, 'ogtt': -0.00028070073104220685}"
