unique_identifier,Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),qc_rsd,qc123_rsd,data_rsd,is_id,sample_mean,blank_mean,blank_max,sample_blank_diff,sample_maxblank_diff
1.324_482.324_LysoPC 15:0,1.324,482.32388,+,23.126865373806833,LysoPC 15:0,LysoPC,8,13.12952860102481,13.044313538969691,20.96027619591897,23.126865373806833,13.256564112768187,13.130313863157914,13.112435131447072,21.10408712740605,20.48937639264152,22.3783401107436,21.992457384479255,21.380083948399516,21.129708162648285,21.69141067683162,21.12928405566894,21.914763346775942,20.874181830962442,21.10707328680646,21.96099382067934,21.62847289674134,22.28213384791545,21.79262050903361,21.15855735131589,21.810735976274497,21.071744903228772,20.474052677150176,20.81872532504011,20.67130940265249,22.214124755411355,21.097352447172455,20.661798873984495,22.192822698362814,22.089645775237745,21.470615054469945,21.177197504402425,21.818470815971327,20.717303121247802,21.04849552351457,20.88706062920274,20.764866670225498,19.829092483495277,20.9232531152043,20.518596535435204,20.089667046389124,21.194897186484262,21.370734524516845,21.968750148311507,20.94276403741022,21.018914061837,21.163980815218217,20.392563349871114,20.512668087247814,20.7854819210291,20.896018948717515,20.443842092492893,21.175102135446075,20.026675229323867,20.742023440970733,21.321798272653748,21.386838426171355,21.615002239285968,21.407264246258272,21.50799135463657,21.546425849981897,21.3783977368206,21.19578439247842,21.36400755611069,0.06653615884978269,0.056476352858435955,0.027215269503796595,True,21.19530670227328,13.08692106999725,13.12952860102481,8.108385632276033,8.065778101248473
1.332_544.34_LysoPC 20:4,1.332,544.33984,+,27.463181541202854,LysoPC 20:4,LysoPC,84,13.356421677159446,13.271206615391327,25.421127385506747,27.463181541202854,13.483457189739655,13.357206939866977,13.410199760282566,25.579349250230383,25.298580298267748,26.073899690340824,25.78837548169109,26.05807512535146,24.96321814954256,25.086236610534876,25.089797187372422,25.85746046752346,25.472068295034866,25.125903310010234,25.5493051491002,26.011878857426574,25.711471081402557,25.708208842434793,25.33179199190376,25.660099029639465,24.618365992937235,24.86463273029863,24.621636885178937,25.047393485578194,25.820464037457192,26.05400924604972,24.585479463022843,25.38570856081601,25.76094098863943,25.73317408471058,25.36206942888314,25.21793213831982,24.291690153789546,25.565892714167624,23.73871570294688,24.736800348596045,24.667323681856583,24.400806455557124,24.699645035599822,24.364564800548393,24.826780935143343,25.020798949392642,25.39726369759364,25.560634689121994,24.977445484876384,24.868806144468003,24.325570492712668,24.872071583792373,24.824812277933233,25.064807731550378,24.379223140037002,24.914500814759894,24.321140020163618,25.05739877077955,24.488471404675877,25.487815078623882,25.488531264759324,24.305662614649975,25.524425305880108,25.266961132743635,25.251690343161105,24.923558372199615,24.979152609506478,0.05059812241886207,0.04357509378866639,0.021223890914241834,True,25.133841460188094,13.313814146275387,13.356421677159446,11.820027313912707,11.777419783028648
1.334_476.279_LysoPE 18:2,1.334,476.27884,-,20.75403801020511,LysoPE 18:2,LysoPE,6,13.289994678419387,13.167891115453395,16.793843749422326,20.26032717301487,13.698664115358781,13.38343944291666,13.314732564262949,17.91133494616531,16.883448112347413,19.969604007788895,19.668419387345104,18.248980115637636,19.96493231190113,20.153099968585796,17.07945690863999,20.736396637359935,18.52712323493459,20.02029110726945,19.408623513103997,18.872689094770337,20.611303949435833,19.011755354462373,18.295194347048625,19.085935887945748,19.57726326426659,17.334661340225978,20.075133695950697,17.809655798730503,20.75403801020511,17.98201491788755,19.43932787534553,20.321205095670955,20.54954172335988,18.160165732733002,18.69308860490595,19.54042935755747,20.093717207218457,18.59830858070418,20.1574163714304,17.483305852307453,17.493323076336182,19.841720101175998,19.526302274537667,17.087153670834915,20.245688226137073,20.51471957216194,20.134577865982486,18.797507471207886,20.66519528013976,18.276521417275475,17.680943917190717,18.323905686944283,17.31733469236261,19.739381997851286,18.975631561154334,20.590926098168875,16.798010245933877,18.294551997258818,19.77987347798536,19.632749567714598,19.204221528392566,19.20137012466508,18.51518858540923,20.253226458420794,19.298241199054868,20.491358960018143,19.97128164877256,0.06048717842434958,0.0934583389924102,0.05908559211237654,True,19.127812816938825,13.228942896936392,13.289994678419387,5.898869920002433,5.837818138519438
1.356_868.349_unknown,1.356,868.3493,+,21.35391511034982,unknown,unknown,8,13.243090696825602,13.157875634687567,17.382307333427214,20.44637261043082,13.37012620888846,13.235853828510628,13.29686877950719,17.64036644593111,16.71890097050232,19.722239963566352,20.758767498550192,19.3712362804923,20.971187231735982,20.886559181498267,18.986120818323414,20.966743058558027,19.923568765332025,21.35391511034982,20.23837821736458,19.030628886100338,21.02341290930425,19.170484636400833,18.279202304179094,19.729557403345297,20.61623348643113,18.659427404086788,20.260360065442743,16.89506192255131,20.583555849526615,18.841268228119677,20.089449203637933,20.766697700840528,21.101570751166665,18.275902794596934,19.075166990043293,20.368012035861565,20.25432402910315,19.05048195751649,19.948595021828364,18.807289870829464,18.535729085023988,20.47992791377149,20.813584695462694,18.336013659098814,20.93804672979188,20.6227274186403,20.968037007255973,19.582200317884705,21.213824790390202,19.410239996564062,18.435798586519603,18.762094027866702,17.657444483371908,20.625970296513835,18.73496612053136,20.787976329178345,17.689779745594816,19.243213881044912,19.79940347238921,19.710222033697484,19.316040155231985,19.528530615200662,19.183863018013557,20.63364898484531,20.746863015658,20.438143319257744,20.440649302658862,0.04998087859237542,0.08091087881660321,0.05736260912081132,False,19.683326766576258,13.200483165756584,13.243090696825602,6.482843600819674,6.4402360697506555
1.357_520.34_LysoPC 18:2,1.357,520.34021,+,29.362632140136956,LysoPC 18:2,LysoPC,91,13.328894067671603,13.243679005577393,27.358457887511065,28.81659708596367,14.322281919651907,13.321657199235268,13.382672150728752,27.368645701100892,27.282578346926602,28.33485495384346,29.221441598031447,28.058263267381186,28.539113334962384,28.395530665368984,26.910933243059898,29.241635311246277,27.355373052369043,28.630595123712155,28.992089505811467,28.21062039482043,29.32464667877471,28.01102389833532,26.836810285794126,28.36753071736761,27.99540653005919,26.780464714832338,28.16341692489709,26.75340069902289,29.362632140136956,27.67216993748798,27.609807439863534,28.934367018285812,28.783407539385323,27.75699372747067,27.402966996449123,28.633962921861112,27.69667365015765,27.413546927546165,27.526943574794274,26.49605857110101,26.54931625065187,27.873687957379094,28.06665823135627,26.242369448479607,28.329800024316565,28.41748464831947,28.773302201031818,26.990124900449935,28.518486539937232,27.050240288830715,26.316887093264604,26.764743024898387,26.93249372283186,27.98289748916383,26.678850959301805,28.715409211522132,26.121473339816067,27.017907222448873,27.948811532583242,28.852295585332858,27.75014444093995,27.862456479855375,27.34493326788814,28.706278455255887,28.584672101155647,28.529870550438144,28.33459089739271,0.035287346271904114,0.029660026495800382,0.03062744587403082,True,27.85533485428498,13.286286536624498,13.328894067671603,14.569048317660481,14.526440786613376
1.36_865.343_unknown,1.36,865.34253,+,21.492878296550696,unknown,unknown,13,13.190862053666612,13.11372766936513,18.860892127502,20.979157050912008,13.325978242899291,13.191705863004495,13.252720814321295,19.212078726456237,17.845350644848207,20.416018828302978,21.492878296550696,19.868699768073686,21.000026693470666,21.22874073647407,19.503501962907936,21.240576809525137,20.282298264402208,20.775996736901853,20.802372861741983,19.510781950542437,21.410552467792737,19.67595618171024,18.67811433229115,20.14104819702528,20.895771358150757,19.00562316304503,20.95758555376301,17.456930609408893,20.598809222130246,19.56126301153695,20.892049828901605,21.21863469371553,21.27556771119438,19.764053045789538,19.260714179603077,20.795022104886314,20.503483362502987,19.47784191770445,20.403838956403636,18.944481851287907,18.908728839982356,20.53958101065306,20.94559929734588,18.249275025152087,19.933685887485773,21.215161066247727,21.17760010232047,19.94632227192056,20.104868984547032,19.52089053117673,18.497245117254703,18.87370163095763,17.56868191188765,20.773526919765708,18.9479583009213,20.799800798841545,18.15757700928654,19.080423511344435,19.998175551303262,21.105783464357756,19.584731933428667,20.118726091503255,19.652616120063193,20.91711535126297,20.944404575618208,20.355866728808337,20.697274953859505,0.052479923793287406,0.05509971334659192,0.051439178223620666,False,20.011866450272304,13.15229486151587,13.190862053666612,6.859571588756435,6.821004396605693
1.36_660.35_unknown,1.36,660.35016,-,20.483510268512074,unknown,unknown,17,13.309262723377156,13.188711105377337,17.117068515208157,20.457901030457627,13.722592048787075,13.368455430178923,13.346082436407606,17.661000952409303,16.469988543957417,18.109531476954377,19.01312798098268,18.149982302610475,19.595935075110184,19.62864665507468,18.072009837912976,19.751406278571512,18.593868573446837,20.015019038218686,19.575665752347152,18.710367969035698,19.829385097080074,18.095016523291086,18.287730082226528,18.942424477308172,19.75654567800548,18.18890859943538,19.562346451257895,16.833138328636227,19.976571558380762,18.302165190762615,19.723705204866558,19.80545068190387,19.935005213795204,18.166089280885483,17.841873217481684,19.31972119082811,19.43568071865012,18.532057716208026,19.31218697848079,17.47703874818107,18.011638080146824,19.828291388019814,19.97201009748777,17.39695063065919,19.904240215284453,20.129552162642966,20.483510268512074,18.667714297671235,20.178068481095313,18.579002443311317,17.141473736008166,18.137763437029236,17.203378787655513,19.81137179064984,17.94415042253245,19.799729358508383,16.912041921957353,18.252147930206526,19.507369316491893,20.19564822989348,18.4557238588049,18.62781047457101,18.290066466361147,19.983491571437778,19.816738117507146,19.643195573024677,19.615737646447307,0.0698526959649643,0.0896632752179688,0.053566975873263,False,18.885973467970246,13.248986914377246,13.309262723377156,5.636986553592999,5.57671074459309
1.361_564.332_unknown,1.361,564.33154,-,21.80425597118201,unknown,unknown,7,13.210936876589441,13.090385258784016,15.48205077069189,20.35386683217884,13.62426620196239,13.270129583416354,13.23017431747224,17.848852987302035,18.630666859913106,21.00518289831259,21.736696066048722,20.230925898925676,21.454449383908422,21.59944948225011,19.83281549901991,21.67650495754696,19.87155764261284,21.36885699279661,21.717728820310374,20.42241671508238,21.80425597118201,20.305489786349558,19.74508397102793,20.67500658104772,21.254618136992327,19.546521223354212,20.75497987553045,19.167308791798167,21.79773344709618,19.91442310305763,21.026065428328707,21.72557131289339,21.709676862213204,19.909921079167045,19.704192807260018,21.355503718272494,20.675245010677983,20.111879409520157,21.08795504696977,19.200523325466584,19.206986174117738,21.238025625982267,20.755903045530356,18.55453300893896,21.168291030534,21.009465485101508,21.49778057153194,19.777468560688263,21.069591300677846,19.47641664085354,18.79777296156336,19.040817903934908,18.9085566547088,20.99453125924174,18.806787244809932,21.3674460453701,18.237367058228056,19.416820125313276,20.847812031603983,21.43470637131893,19.86493325289111,20.003202760470323,19.32688770587773,21.29473094143513,21.199223892667924,21.109832906794583,20.41926390430828,0.00845707609106121,0.14722058973175833,0.051488886400743214,False,20.394886892612167,13.150661067686729,13.210936876589441,7.244225824925438,7.183950016022726
1.367_1015.671_unknown,1.367,1015.67139,+,25.228623450307744,unknown,unknown,37,13.345845645045204,13.268711261423055,21.967557924775665,22.006169607098172,13.52557598574205,13.346689455351475,13.407704406890339,22.276272146242547,20.959244779665195,23.470454133583157,23.86165368405017,22.403144967248885,23.813581713918367,23.81598109845323,22.200452002270936,24.6844128227043,22.535420362945136,23.96255126492642,24.335030285901105,23.135090195453103,24.84530260257026,23.37136554138567,22.503637511135217,23.808488945412794,23.72008278394402,21.928456788603793,24.478697726267548,21.331915768390775,25.105911909433072,22.40880009060935,23.39855812890156,24.671583062640767,24.800296213049975,22.769064340950614,22.706412214358853,24.443567903089786,23.817105447351576,22.435682878387716,23.963164217965325,21.832224407427987,22.03965380764468,23.81799440655841,23.756768223224718,22.03546849592684,24.011947218727936,24.40578874048417,25.228623450307744,22.493621043139385,24.180379858694987,22.35864817888717,21.01989717179736,21.818165508000767,21.477533465876196,23.75426381802492,22.19324730626471,24.241669534747846,20.6005845826223,22.49321011834613,23.58855195962192,24.73286083242701,22.240373589595738,24.06399306528196,22.695978434961102,24.447251048815673,24.542804031524266,24.06027735353399,23.804334508401467,0.01366782569820382,0.0117382770209154,0.04943194292279272,False,23.264958294877967,13.30727845323413,13.345845645045204,9.957679841643838,9.919112649832764
1.412_424.342_unknown,1.412,424.34225,+,21.821581943080847,unknown,unknown,8,13.233931099915155,13.15607344601426,20.1010578495446,21.531610990047838,13.41366143903502,13.234774909448877,13.295789860233212,19.847099454982718,20.6564613004409,21.821581943080847,17.161157428073324,21.529452553272932,17.207434282874328,18.14873901021087,20.432936011321974,17.456169983928575,20.90299288394675,17.057766351356822,18.5611302577178,21.633825186960962,19.155823732744715,20.970825635369156,19.799203528744428,20.265872293627016,17.754907661209188,20.093962606627027,17.404234469323463,20.66118842215878,19.212618460827205,21.082105250157227,17.88370989648383,17.640448392364444,18.325079049335333,20.284818229064953,21.31127935342205,17.599720547682438,16.060637976243,21.10518964955763,17.30466050739365,20.308562299593095,19.847154508365154,16.80205873685645,16.922734801396007,20.10842101289617,18.216278761928507,16.758225151242165,20.29509768911983,20.40383948060185,16.847527862257266,20.40927867762341,19.9524598047213,19.914391201669407,20.72648339143785,17.097126822645638,19.100109814846615,18.40461950867861,20.28778341095045,20.93434837876551,17.488577244332536,17.898860508431834,20.410354747329947,16.937543005132824,20.74022134111118,17.55546548312671,18.77097889558447,17.654471273780572,17.175950791710548,0.014143904654196581,0.03512047070577932,0.08462673409527309,False,19.071699281944003,13.195002272964707,13.233931099915155,5.876697008979296,5.837768182028848
1.417_570.355_LysoPC 22:5,1.417,570.35516,+,23.297860955672828,LysoPC 22:5,LysoPC,36,13.557625840112557,13.460221271622142,22.044902758451713,23.297860955672828,15.510882180847927,13.538922734695968,13.599937687096718,21.50288797521984,22.235031279104515,22.157407233997155,22.821271744702113,22.18391807756053,22.0572285427605,21.72509549427238,21.424242751496035,22.85525316740162,21.95857863363083,22.472484646884084,22.87427894897405,21.930877755809757,22.280290299854467,21.893558722266132,21.441091179648623,22.37061113887998,21.53203837070131,21.215805495066494,21.452288259626304,21.817696057632265,22.94614868372139,22.339307476778746,21.152442758657937,22.187561231493415,22.642487797823886,22.3673810381455,21.843678926415432,22.42810321604385,21.049156465138847,22.570750022632343,21.400978444117975,21.01962817808674,20.900008949746613,21.368093055766717,21.262122869197196,20.408321318946726,22.12775739418857,21.490291024260255,22.614107108151433,21.74222749574638,22.127788846255793,21.21376134197806,21.047514218158412,21.411473865791514,21.3669208522799,21.931581486283434,21.534959310315884,22.240733156547105,21.338652470944396,21.342464725898317,21.738154355136686,22.431802696070488,22.50246353375158,21.134994470048856,21.41457537997115,22.3275340938308,22.236229642505997,22.08347828053174,21.82226562009941,0.022418166169059887,0.02779273481175095,0.026192139467704167,True,21.85516395961581,13.50892355586735,13.557625840112557,8.346240403748459,8.297538119503251
1.452_508.341_LysoPC 17:1,1.452,508.3407,+,21.93461440639446,LysoPC 17:1,LysoPC,17,13.553514804851046,13.456110236279434,19.664419193444235,20.945502240922554,13.713698229914005,13.585425495367117,13.550855100063032,19.74684192917801,19.346304027760993,21.02386251244228,21.51325506966456,20.80741870361934,21.18570555945475,20.987372727676362,19.254486574549034,21.57043739695273,19.408170535173483,20.822747221673552,21.70912132721639,20.210260164142195,21.147140922351863,20.342333093900574,19.94736431320805,20.579104296670128,20.74871507583131,19.23205476409426,20.157335241767534,19.13359942855772,21.93461440639446,19.679153589135833,19.822100137415084,21.75344228864195,21.684775444485783,19.878950085872773,20.087462589542092,20.936263791347216,19.82995204849935,19.970674989595494,20.402904339235743,19.33336329586931,18.657080282936228,20.366730229516246,20.233326421771682,18.724214840476517,20.191302251736655,20.943283273001523,21.062325973485308,19.56300857244487,20.746105395736507,19.714704511701548,18.713040633398798,19.09821109330775,18.660636727644658,20.586510442677497,19.088598280657234,20.320915399174762,19.378475302479156,20.066601927529565,20.6499820802534,20.888983493896184,20.082215490633537,19.977857860605866,20.085440865496707,21.011767802049906,20.645695870668447,21.20278213431434,21.09883087178889,0.033693614924743036,0.0331287321803437,0.0418401948848713,True,20.265765265355064,13.50481252056524,13.553514804851046,6.760952744789824,6.712250460504018
1.489_496.34_LysoPC 16:0,1.489,496.34018,+,29.543207429008845,LysoPC 16:0,LysoPC,13,14.673273781336224,14.356193289473369,24.856394464877468,28.029751672436568,13.871276468815116,13.7589839191583,13.724413523919116,27.90504857003771,27.894659168077922,28.616161809448652,28.6296551206308,28.136621690572113,27.490727221565546,28.041480235045587,27.605972013017606,28.345868231439056,27.569057603450098,27.878683763302384,28.158896360345754,28.371153076207,28.390974586111057,29.543207429008845,25.57439667827377,28.430059359656987,28.071185713203914,25.57020506266904,25.38931107632751,27.554663959396123,28.82460395397627,27.700878599380083,27.437069106111156,28.455122178223874,28.959374888784954,28.083603008900425,27.716391650746203,27.77260684712112,26.63552504396962,28.373967619442837,26.10102840611254,25.83384811357792,24.795641823625857,26.87686981986804,27.343789066709128,23.978449582335294,27.340790672591577,28.09126253255978,28.45545149874166,28.14692322909902,27.847286541509803,27.15967787827557,27.15249237516143,27.058326324357143,27.600240065510203,27.434129990626946,27.228627170450988,27.409313646959387,26.875951070580314,26.055670616302802,28.26231157352892,27.693168098278633,28.313253107350018,25.657907494759346,27.999820993864404,27.908307190233906,27.707523818719693,28.30491730762566,27.936891390811745,0.008630545409998336,0.07159076699126778,0.03844601614322172,True,27.52828338374287,14.514733535404797,14.673273781336224,13.013549848338073,12.855009602406646
1.507_599.321_unknown,1.507,599.32092,-,20.513692935541282,unknown,unknown,17,13.33320988930329,13.194533555465194,17.82017933832477,19.341068703282243,13.691657553486541,13.458814924278677,13.28292993256097,18.027764495786,18.859219436485805,18.96729653364665,19.339627675186467,18.748293897431473,18.866514350820744,18.905351801912914,18.639780346139194,19.5860463121241,19.162191412488284,18.816155084821272,19.40209334501575,19.358095835791755,19.938095481097843,19.571003895819615,18.384246140524297,19.898674019673283,18.474067768134454,18.694417806666483,18.686318928212547,19.306307313484083,19.45263471297438,19.450400591649814,18.455084920053043,19.534491536186753,19.397466807248914,19.423375128597744,19.3158884736341,19.64767261301953,17.987738836162965,18.936676722220387,19.830656386686783,18.20323939185804,18.255403733632065,19.061733830348615,18.75349757353152,18.093178839819547,19.297977814404113,19.22808625711509,20.513692935541282,19.002948540508715,19.50420685961294,18.688597028384535,18.645579951824338,19.187122637652422,19.300832887065027,18.99429739520237,19.116531330892744,19.711895642483903,18.536522720517123,18.46782517304666,19.583792324392284,19.557234076687386,19.675957257593357,18.548360143260766,19.073420533867885,19.650098720854714,19.828395919902984,18.94283449057599,18.95007578095218,0.014940708178480476,0.04212668013426607,0.027771412562129894,False,19.090616473353762,13.263871722384241,13.33320988930329,5.826744750969521,5.757406584050472
1.53_642.364_unknown,1.53,642.36377,-,20.299256667342853,unknown,unknown,9,13.360747167231265,13.216480551583757,16.917089187891865,18.602212952163022,13.713604549270704,13.480761919856525,13.362759475661885,16.865293499801567,17.932807873237834,17.50985081054006,18.94714085082396,17.470594723197678,17.770418954103288,17.22256101592768,17.49210155929298,19.170381115119923,17.905361606217827,18.70488652150224,18.376772029476538,18.8249765965079,19.015918966563277,19.591957678627615,17.41751395218897,19.695798777422404,17.401117735915854,17.988564763572768,19.452020073829033,18.200447070366412,18.50466452016471,17.73170073697391,19.34951620432437,19.037539673821776,17.35628698526398,18.185609388873562,18.028993937514343,19.094491404744332,18.105226332028515,18.47265245678456,20.299256667342853,16.326058658003046,17.748841860450405,18.484593811627455,18.560291612607756,16.581564715035018,19.622024840002755,19.57939158155636,17.870474101988798,18.191785703685806,19.171539215854082,17.38917786539297,17.33157149859273,17.489199071676595,18.584803009000254,18.258142668368723,18.832408746700903,19.040140104544108,16.99527659752485,17.44850925532921,19.64319516907223,19.853804537042535,18.474759297995874,17.002312016321323,18.27011369817896,19.55178350556405,19.507715989640868,17.269067119560813,17.392995754897562,0.0049420600099543445,0.052104761766319986,0.05053171500405805,False,18.29323277480481,13.288613859407512,13.360747167231265,5.004618915397298,4.932485607573545
1.546_546.353_LysoPC 20:3,1.546,546.35345,+,25.624995781664982,LysoPC 20:3,LysoPC,58,13.585580193697337,13.516469028669622,24.131296990136246,25.378280650586678,13.73055653390094,13.619753034945768,13.585182639329124,23.927647771147242,24.38978590939171,24.72649472173588,25.372207012130108,24.92127392273941,24.696600023332703,24.692193656829517,23.401487574711645,25.03086857453959,24.013181202039064,24.722855746066198,25.624995781664982,24.468459725208632,25.224228566484616,24.42529921931194,24.524885068019103,24.641909504476505,24.23506840983308,23.79906115497219,23.97661897498538,23.91570569412838,25.40430015390141,24.46214766736636,23.7143537955522,25.412096447300314,25.211037173342902,24.42329475571052,24.176646587513865,24.752924105393753,23.30671327315641,24.848676152934342,24.75911678896,22.815905155455837,23.31089489858969,24.285459782162516,24.20709233695303,22.953559094480298,24.19763579818365,24.373001204257626,24.992754709214875,24.03182789193831,24.849757246463426,23.62894848775427,23.073736088641766,23.613540811131244,23.47562679125796,24.174455697877985,23.129624519497163,24.33026947314436,22.78489460885602,24.27672994331811,24.15245582936442,24.82865057441008,24.58885324056772,23.851641600734652,23.68970668570123,25.087364118835097,23.4491379271447,24.96806768570853,24.865055420577054,0.014911790618802115,0.025249800935922717,0.028472928895916363,True,24.286479712285036,13.551024611183479,13.585580193697337,10.735455101101557,10.700899518587699
