TraceFinder Compound Database Export,,,,,,,,,Schema Version 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,PEAK 1,,,,,,,,,,PEAK 1 CONFIRMINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CompoundName,ExperimentType,Compound Type,ChemicalFormula,Category,CAS,Ionization,ResponseThreshold,Internal Standard,Internal Standard Concentration,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment
5-methyltryptophol,XIC,eTargetCompound,,,,ESI,5000,,0,,235.107345581055,,+,1,12.239082,60,30,,,235.107345581055,120.080825805664,30,100,eAbsolute,10,0.1,235.107345581055,130.065048217773,30,42.295174178332,eAbsolute,10,0.1,235.107345581055,175.086318969727,30,34.6430274133038,eAbsolute,10,0.1,235.107345581055,190.0859375,30,23.0276109603682,eAbsolute,10,0.1,235.107345581055,216.255874633789,30,20.7790694517673,eAbsolute,10,0.1,235.107345581055,235.10725402832,30,19.4829958168242,eAbsolute,10,0.1,235.107345581055,172.075439453125,30,17.4468470437955,eAbsolute,10,0.1,120.080825805664,130.065048217773,175.086318969727,190.0859375,216.255874633789,235.10725402832,172.075439453125
2-ketohexanoic acid ,XIC,eTargetCompound,,,,ESI,5000,,0,,129.054504394531,,-,1,3.6966901,60,30,,,129.054504394531,129.054550170898,30,100,eAbsolute,10,0.1,129.054504394531,68.6168594360352,30,30.7177892369335,eAbsolute,10,0.1,129.054504394531,111.987434387207,30,30.4116399175685,eAbsolute,10,0.1,129.054504394531,58.1902770996094,30,29.6673186934811,eAbsolute,10,0.1,129.054504394531,88.0676956176758,30,28.7534752669344,eAbsolute,10,0.1,129.054504394531,59.6859397888184,30,28.5121275751802,eAbsolute,10,0.1,129.054504394531,54.4370155334473,30,28.4395249085971,eAbsolute,10,0.1,129.054550170898,68.6168594360352,111.987434387207,58.1902770996094,88.0676956176758,59.6859397888184,54.4370155334473
"1,4-dithioerythritol",XIC,eTargetCompound,,,,ESI,5000,,0,,153.127517700195,,-,1,2.3589634,60,30,,,153.127517700195,74.9898452758789,30,100,eAbsolute,10,0.1,153.127517700195,119.01602935791,30,71.5738224085023,eAbsolute,10,0.1,153.127517700195,153.003829956055,30,21.2673201901821,eAbsolute,10,0.1,153.127517700195,154.086227416992,30,18.2712833342111,eAbsolute,10,0.1,153.127517700195,153.12744140625,30,14.3263490071508,eAbsolute,10,0.1,153.127517700195,73.0283889770508,30,8.67052758642393,eAbsolute,10,0.1,153.127517700195,83.0038757324219,30,5.7753826746879,eAbsolute,10,0.1,74.9898452758789,119.01602935791,153.003829956055,154.086227416992,153.12744140625,73.0283889770508,83.0038757324219
methyl-histidine,XIC,eTargetCompound,,,,ESI,5000,,0,,170.128524780273,,+,1,12.372257,60,30,,,170.128524780273,124.08692045424,30,100,eAbsolute,10,0.1,170.128524780273,170.092160302511,30,27.9773478275299,eAbsolute,10,0.1,170.128524780273,109.076186592053,30,14.7470651311762,eAbsolute,10,0.1,170.128524780273,170.128459271214,30,2.77511417128186,eAbsolute,10,0.1,170.128524780273,83.0607535550008,30,2.30534707001065,eAbsolute,10,0.1,170.128524780273,96.0684448275225,30,1.9915521736011,eAbsolute,10,0.1,170.128524780273,97.0762744954953,30,1.72648756619852,eAbsolute,10,0.1,124.08692045424,170.092160302511,109.076186592053,170.128459271214,83.0607535550008,96.0684448275225,97.0762744954953
alpha-Tocopherol,XIC,eTargetCompound,,,,ESI,5000,,0,,429.372253417969,,-,1,1.3038808,60,30,,,429.372253417969,163.0751953125,30,100,eAbsolute,10,0.1,429.372253417969,429.371978759766,30,26.4267781734729,eAbsolute,10,0.1,429.372253417969,414.348907470703,30,2.34568268807682,eAbsolute,10,0.1,429.372253417969,215.635620117188,30,1.09092227636751,eAbsolute,10,0.1,429.372253417969,135.080307006836,30,0.69941492439237,eAbsolute,10,0.1,429.372253417969,359.294616699219,30,0.5569727705374,eAbsolute,10,0.1,429.372253417969,176.082992553711,30,0.552099902024106,eAbsolute,10,0.1,163.0751953125,429.371978759766,414.348907470703,215.635620117188,135.080307006836,359.294616699219,176.082992553711
Isocitric acid,XIC,eTargetCompound,,,,ESI,5000,,0,,191.018646240234,,-,1,18.543013,60,30,,,191.018646240234,111.007499694824,30,100,eAbsolute,10,0.1,191.018646240234,85.0283050537109,30,32.7534754659472,eAbsolute,10,0.1,191.018646240234,173.007995605469,30,28.7319211151886,eAbsolute,10,0.1,191.018646240234,117.01806640625,30,27.0738494619803,eAbsolute,10,0.1,191.018646240234,154.997375488281,30,24.1948062187259,eAbsolute,10,0.1,191.018646240234,191.018569946289,30,18.2970546596791,eAbsolute,10,0.1,191.018646240234,129.018081665039,30,15.7933089313891,eAbsolute,10,0.1,111.007499694824,85.0283050537109,173.007995605469,117.01806640625,154.997375488281,191.018569946289,129.018081665039
D-fructose-6-phosphate,XIC,eTargetCompound,,,,ESI,5000,,0,,259.021484375,,-,1,15.949572,60,30,,,259.021484375,96.9683990478516,30,100,eAbsolute,10,0.1,259.021484375,78.957878112793,30,25.4292578345954,eAbsolute,10,0.1,259.021484375,138.978988647461,30,8.55644107016407,eAbsolute,10,0.1,259.021484375,259.021606445313,30,4.78614417890003,eAbsolute,10,0.1,259.021484375,217.938812255859,30,4.30025845857901,eAbsolute,10,0.1,259.021484375,168.989532470703,30,3.88478141872373,eAbsolute,10,0.1,259.021484375,101.023315429688,30,1.3588015231688,eAbsolute,10,0.1,96.9683990478516,78.957878112793,138.978988647461,259.021606445313,217.938812255859,168.989532470703,101.023315429688
melatonin,XIC,eTargetCompound,,,,ESI,5000,,0,,231.112945556641,,-,1,1.6394135,60,30,,,231.112945556641,216.089294433594,30,100,eAbsolute,10,0.1,231.112945556641,231.112854003906,30,34.0957430912564,eAbsolute,10,0.1,231.112945556641,144.044189453125,30,29.4713897448116,eAbsolute,10,0.1,231.112945556641,212.463455200195,30,12.236245108452,eAbsolute,10,0.1,231.112945556641,58.0286903381348,30,4.71885916380275,eAbsolute,10,0.1,231.112945556641,217.092590332031,30,3.8827545422238,eAbsolute,10,0.1,231.112945556641,145.052169799805,30,1.75402379038935,eAbsolute,10,0.1,216.089294433594,231.112854003906,144.044189453125,212.463455200195,58.0286903381348,217.092590332031,145.052169799805
melatonin,XIC,eTargetCompound,,,,ESI,5000,,0,,233.12809753418,,+,1,1.6735614,60,30,,,233.12809753418,174.091171264648,30,100,eAbsolute,10,0.1,233.12809753418,216.101531982422,30,6.80654038482016,eAbsolute,10,0.1,233.12809753418,159.067642211914,30,3.86089071366289,eAbsolute,10,0.1,233.12809753418,233.127990722656,30,1.75893295068246,eAbsolute,10,0.1,233.12809753418,217.821853637695,30,0.90377839776107,eAbsolute,10,0.1,,,,,,,,,,,,,,,174.091171264648,216.101531982422,159.067642211914,233.127990722656,217.821853637695,,
alpha-D-glucose-1-phosphate,XIC,eTargetCompound,,,,ESI,5000,,0,,259.021362304688,,-,1,15.199391,60,30,,,259.021362304688,78.9578552246094,30,100,eAbsolute,10,0.1,259.021362304688,96.9683837890625,30,32.4037010166989,eAbsolute,10,0.1,259.021362304688,259.021545410156,30,26.670072595984,eAbsolute,10,0.1,259.021362304688,241.010787963867,30,18.2458381039771,eAbsolute,10,0.1,259.021362304688,212.688186645508,30,16.9071546832782,eAbsolute,10,0.1,259.021362304688,138.978897094727,30,13.3906071563232,eAbsolute,10,0.1,259.021362304688,240.850250244141,30,3.90133518635287,eAbsolute,10,0.1,78.9578552246094,96.9683837890625,259.021545410156,241.010787963867,212.688186645508,138.978897094727,240.850250244141
Guanosine- 5-monophosphate ,XIC,eTargetCompound,,,,ESI,5000,,0,,362.049591064453,,-,1,15.684169,60,30,,,362.049591064453,78.9578552246094,30,100,eAbsolute,10,0.1,362.049591064453,362.049468994141,30,34.0325475196569,eAbsolute,10,0.1,362.049591064453,211.000152587891,30,16.3772451250018,eAbsolute,10,0.1,362.049591064453,215.220733642578,30,12.4674898682988,eAbsolute,10,0.1,362.049591064453,96.9683685302734,30,8.48971461686475,eAbsolute,10,0.1,362.049591064453,150.040878295898,30,5.55751854399128,eAbsolute,10,0.1,,,,,,,,78.9578552246094,362.049468994141,211.000152587891,215.220733642578,96.9683685302734,150.040878295898,
 NADPH,XIC,eTargetCompound,,,,ESI,5000,,0,,744.081726074219,,-,1,16.50663,60,30,,,744.081726074219,213.078048706055,30,100,eAbsolute,10,0.1,744.081726074219,158.92414855957,30,89.2479415967888,eAbsolute,10,0.1,744.081726074219,408.009948730469,30,83.1051903580578,eAbsolute,10,0.1,744.081726074219,78.9578323364258,30,82.5697897856169,eAbsolute,10,0.1,744.081726074219,397.019195556641,30,49.4060374439522,eAbsolute,10,0.1,744.081726074219,426.020843505859,30,45.2539569586041,eAbsolute,10,0.1,744.081726074219,272.956237792969,30,39.4525337687886,eAbsolute,10,0.1,213.078048706055,158.92414855957,408.009948730469,78.9578323364258,397.019195556641,426.020843505859,272.956237792969
N-acetyl-L-Phenylalanine,XIC,eTargetCompound,,,,ESI,5000,,0,,205.893173217773,,-,1,7.1270913,60,30,,,205.893173217773,164.070419311523,30,100,eAbsolute,10,0.1,205.893173217773,206.081115722656,30,28.7936383683807,eAbsolute,10,0.1,205.893173217773,147.043869018555,30,27.6627231141164,eAbsolute,10,0.1,205.893173217773,58.0286674499512,30,22.5275120475807,eAbsolute,10,0.1,205.893173217773,91.054069519043,30,18.2247842351215,eAbsolute,10,0.1,205.893173217773,70.0286560058594,30,10.3823731223778,eAbsolute,10,0.1,205.893173217773,216.781097412109,30,3.43459783389102,eAbsolute,10,0.1,164.070419311523,206.081115722656,147.043869018555,58.0286674499512,91.054069519043,70.0286560058594,216.781097412109
N-acetyl-L-Alanine,XIC,eTargetCompound, C5H9NO3,,,ESI,5000,,0,,130.049789428711,,-,1,9.5785131,60,30,,,130.049789428711,88.0392608642578,30,100,eAbsolute,10,0.1,130.049789428711,130.086151123047,30,5.69185529691375,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0392608642578,130.086151123047,,,,,
N-acetyl-L-Methionine,XIC,eTargetCompound,,,,ESI,5000,,0,,190.053298950195,,-,1,7.6667586,60,30,,,190.053298950195,148.042572021484,30,100,eAbsolute,10,0.1,190.053298950195,142.049728393555,30,69.3900251261396,eAbsolute,10,0.1,190.053298950195,190.053283691406,30,33.4363381151767,eAbsolute,10,0.1,190.053298950195,98.059928894043,30,17.7978662252113,eAbsolute,10,0.1,190.053298950195,84.0442962646484,30,17.4294029820365,eAbsolute,10,0.1,190.053298950195,191.106689453125,30,12.6808679359837,eAbsolute,10,0.1,190.053298950195,112.039093017578,30,9.75187494634476,eAbsolute,10,0.1,148.042572021484,142.049728393555,190.053283691406,98.059928894043,84.0442962646484,191.106689453125,112.039093017578
N-acetyl-L-Aspartic acid,XIC,eTargetCompound,,,,ESI,5000,,0,,173.956451416016,,-,1,14.649163,60,30,,,173.956451416016,88.0391540527344,30,100,eAbsolute,10,0.1,173.956451416016,58.0286636352539,30,29.8346456584508,eAbsolute,10,0.1,173.956451416016,130.04963684082,30,29.4485491891134,eAbsolute,10,0.1,173.956451416016,174.039535522461,30,24.1878942192481,eAbsolute,10,0.1,173.956451416016,114.018333435059,30,18.3910072361568,eAbsolute,10,0.1,173.956451416016,115.002349853516,30,17.8005080323485,eAbsolute,10,0.1,173.956451416016,59.0126838684082,30,17.4521469786741,eAbsolute,10,0.1,88.0391540527344,58.0286636352539,130.04963684082,174.039535522461,114.018333435059,115.002349853516,59.0126838684082
N-acetyl-L-Isoleucine,XIC,eTargetCompound,,,,ESI,5000,,0,,172.096832275391,,-,1,7.0488661,60,30,,,172.096832275391,130.08610534668,30,100,eAbsolute,10,0.1,172.096832275391,172.096771240234,30,20.7712924980518,eAbsolute,10,0.1,172.096832275391,128.106857299805,30,8.16024234157518,eAbsolute,10,0.1,172.096832275391,131.089477539063,30,2.83611299640051,eAbsolute,10,0.1,172.096832275391,58.0287055969238,30,1.6539350279571,eAbsolute,10,0.1,172.096832275391,173.100219726563,30,0.892185794155697,eAbsolute,10,0.1,172.096832275391,129.110153198242,30,0.322951843032764,eAbsolute,10,0.1,130.08610534668,172.096771240234,128.106857299805,131.089477539063,58.0287055969238,173.100219726563,129.110153198242
N-Formyl-L-Methionine,XIC,eTargetCompound,,,,ESI,5000,,0,,176.03759765625,,-,1,8.3498011,60,30,,,176.03759765625,98.0234985351563,30,100,eAbsolute,10,0.1,176.03759765625,128.034072875977,30,74.9772185356981,eAbsolute,10,0.1,176.03759765625,176.037506103516,30,38.2118722946137,eAbsolute,10,0.1,176.03759765625,84.0442810058594,30,32.385191532578,eAbsolute,10,0.1,176.03759765625,132.047637939453,30,5.29302111355494,eAbsolute,10,0.1,176.03759765625,70.0286865234375,30,4.12621552772136,eAbsolute,10,0.1,176.03759765625,129.037384033203,30,2.9255630093453,eAbsolute,10,0.1,98.0234985351563,128.034072875977,176.037506103516,84.0442810058594,132.047637939453,70.0286865234375,129.037384033203
Deoxycholic acid,XIC,eTargetCompound,,,,none,5000,,0,,0,,,1,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myristic acid,XIC,eTargetCompound,,,,ESI,5000,,0,,227.106796264648,,-,1,1.5170321,60,30,,,227.106796264648,227.200546264648,30,100,eAbsolute,10,0.1,227.106796264648,227.106689453125,30,5.73159977896489,eAbsolute,10,0.1,227.106796264648,228.204010009766,30,1.54950719944374,eAbsolute,10,0.1,227.106796264648,215.581604003906,30,0.925692833249335,eAbsolute,10,0.1,227.106796264648,211.075378417969,30,0.817038798220164,eAbsolute,10,0.1,,,,,,,,,,,,,,,227.200546264648,227.106689453125,228.204010009766,215.581604003906,211.075378417969,,
D-ribose-5'-Phosphate ,XIC,eTargetCompound,,,,ESI,5000,,0,,229.010925292969,,-,1,15.46271,60,30,,,229.010925292969,96.9684448242188,30,100,eAbsolute,10,0.1,229.010925292969,78.9579315185547,30,34.3189110446076,eAbsolute,10,0.1,229.010925292969,138.978958129883,30,14.4590712209671,eAbsolute,10,0.1,229.010925292969,216.209075927734,30,6.39313812372205,eAbsolute,10,0.1,229.010925292969,229.010833740234,30,3.86378795909405,eAbsolute,10,0.1,229.010925292969,229.082061767578,30,1.62773654479167,eAbsolute,10,0.1,229.010925292969,168.989517211914,30,1.49914150761485,eAbsolute,10,0.1,96.9684448242188,78.9579315185547,138.978958129883,216.209075927734,229.010833740234,229.082061767578,168.989517211914
Thymidine-5'-monophosphate ,XIC,eTargetCompound,,,,ESI,5000,,0,,321.048248291016,,-,1,13.306003,60,30,,,321.048248291016,78.9578552246094,30,100,eAbsolute,10,0.1,321.048248291016,195.005325317383,30,87.6408589415667,eAbsolute,10,0.1,321.048248291016,125.034385681152,30,57.7374684348149,eAbsolute,10,0.1,321.048248291016,214.56901550293,30,52.5920207944719,eAbsolute,10,0.1,321.048248291016,321.048309326172,30,47.514901754422,eAbsolute,10,0.1,321.048248291016,96.9683303833008,30,22.8290237161487,eAbsolute,10,0.1,321.048248291016,176.994720458984,30,21.3573742421107,eAbsolute,10,0.1,78.9578552246094,195.005325317383,125.034385681152,214.56901550293,321.048309326172,96.9683303833008,176.994720458984
"Adenosine-3,5-cyclic monophosphate",XIC,eTargetCompound,,,,ESI,5000,,0,,328.044158935547,,-,1,10.815985,60,30,,,328.044158935547,134.045913696289,30,100,eAbsolute,10,0.1,328.044158935547,328.044036865234,30,76.1668466743682,eAbsolute,10,0.1,328.044158935547,213.921020507813,30,17.2402292571404,eAbsolute,10,0.1,328.044158935547,78.9578399658203,30,14.8345359601928,eAbsolute,10,0.1,328.044158935547,116.03409576416,30,5.58070077290546,eAbsolute,10,0.1,328.044158935547,117.037422180176,30,2.06675740662779,eAbsolute,10,0.1,328.044158935547,74.0235443115234,30,1.80521817163129,eAbsolute,10,0.1,134.045913696289,328.044036865234,213.921020507813,78.9578399658203,116.03409576416,117.037422180176,74.0235443115234
2-Deoxyadenosine,XIC,eTargetCompound,,,,ESI,5000,,0,,252.108734130859,,+,1,4.6728277,60,30,,,252.108734130859,136.061660766602,30,100,eAbsolute,10,0.1,252.108734130859,117.054695129395,30,10.1488121512948,eAbsolute,10,0.1,252.108734130859,252.108703613281,30,6.11416472914212,eAbsolute,10,0.1,252.108734130859,99.0443344116211,30,3.54815116051331,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,136.061660766602,117.054695129395,252.108703613281,99.0443344116211,,,
2-Deoxyadenosine,XIC,eTargetCompound,,,,ESI,5000,,0,,250.093658447266,,-,1,4.8366009,60,30,,,250.093658447266,134.046020507813,30,100,eAbsolute,10,0.1,250.093658447266,250.093536376953,30,33.5012544140574,eAbsolute,10,0.1,250.093658447266,160.061660766602,30,12.2690016338104,eAbsolute,10,0.1,250.093658447266,212.289367675781,30,4.43511235321661,eAbsolute,10,0.1,250.093658447266,212.295104980469,30,2.36493474216941,eAbsolute,10,0.1,250.093658447266,59.0127410888672,30,1.17885602647663,eAbsolute,10,0.1,,,,,,,,134.046020507813,250.093536376953,160.061660766602,212.289367675781,212.295104980469,59.0127410888672,
Uridine 5-Diphosphoglucose,XIC,eTargetCompound,,,,ESI,5000,,0,,565.045654296875,,-,1,15.808761,60,30,,,565.045654296875,323.027404785156,30,100,eAbsolute,10,0.1,565.045654296875,78.9578704833984,30,42.4292178572942,eAbsolute,10,0.1,565.045654296875,96.968376159668,30,24.3884876388945,eAbsolute,10,0.1,565.045654296875,241.010925292969,30,17.2292986294659,eAbsolute,10,0.1,565.045654296875,565.045837402344,30,16.7042983227215,eAbsolute,10,0.1,565.045654296875,384.983123779297,30,11.3557442059452,eAbsolute,10,0.1,565.045654296875,158.924179077148,30,8.77107739289006,eAbsolute,10,0.1,323.027404785156,78.9578704833984,96.968376159668,241.010925292969,565.045837402344,384.983123779297,158.924179077148
cis-Aconitic acid,XIC,eTargetCompound,,,,ESI,5000,,0,,172.95686340332,,-,1,17.5574,60,30,,,172.95686340332,85.0283126831055,30,100,eAbsolute,10,0.1,172.95686340332,154.946136474609,30,50.5559238016169,eAbsolute,10,0.1,172.95686340332,129.018051147461,30,17.9491859188025,eAbsolute,10,0.1,172.95686340332,172.956817626953,30,10.8748477102599,eAbsolute,10,0.1,172.95686340332,111.007522583008,30,10.5042692417638,eAbsolute,10,0.1,172.95686340332,86.0316543579102,30,2.80239007484637,eAbsolute,10,0.1,172.95686340332,155.945739746094,30,2.39264337333187,eAbsolute,10,0.1,85.0283126831055,154.946136474609,129.018051147461,172.956817626953,111.007522583008,86.0316543579102,155.945739746094
NADP+/NADPH,XIC,eTargetCompound,,,,ESI,5000,,0,,744.081726074219,,-,1,16.50663,60,30,,,744.081726074219,213.078048706055,30,100,eAbsolute,10,0.1,744.081726074219,158.92414855957,30,89.2479415967888,eAbsolute,10,0.1,744.081726074219,408.009948730469,30,83.1051903580578,eAbsolute,10,0.1,744.081726074219,78.9578323364258,30,82.5697897856169,eAbsolute,10,0.1,744.081726074219,397.019195556641,30,49.4060374439522,eAbsolute,10,0.1,744.081726074219,426.020843505859,30,45.2539569586041,eAbsolute,10,0.1,744.081726074219,272.956237792969,30,39.4525337687886,eAbsolute,10,0.1,213.078048706055,158.92414855957,408.009948730469,78.9578323364258,397.019195556641,426.020843505859,272.956237792969
cytidine-5'-diphosphate,XIC,eTargetCompound,,,,ESI,5000,,0,,402.009307861328,,-,1,16.509132,60,30,,,402.009307861328,78.9578628540039,30,100,eAbsolute,10,0.1,402.009307861328,158.924179077148,30,75.241568551816,eAbsolute,10,0.1,402.009307861328,402.009399414063,30,53.8406654143458,eAbsolute,10,0.1,402.009307861328,383.998901367188,30,20.0281971441027,eAbsolute,10,0.1,402.009307861328,110.034698486328,30,16.6919770836438,eAbsolute,10,0.1,402.009307861328,304.033111572266,30,14.965564496783,eAbsolute,10,0.1,402.009307861328,272.9560546875,30,10.7172588757644,eAbsolute,10,0.1,78.9578628540039,158.924179077148,402.009399414063,383.998901367188,110.034698486328,304.033111572266,272.9560546875
thiamine pyrophosphate,XIC,eTargetCompound,,,,ESI,5000,,0,,425.043670654297,,+,1,14.107277,60,30,,,425.043670654297,122.071327209473,30,100,eAbsolute,10,0.1,425.043670654297,303.979827880859,30,19.0734377529333,eAbsolute,10,0.1,425.043670654297,126.037170410156,30,12.2807853275067,eAbsolute,10,0.1,425.043670654297,224.013671875,30,7.76773299405529,eAbsolute,10,0.1,425.043670654297,81.0451507568359,30,3.6085403329125,eAbsolute,10,0.1,425.043670654297,425.043640136719,30,3.06331305030561,eAbsolute,10,0.1,425.043670654297,220.047744750977,30,2.4507168329551,eAbsolute,10,0.1,122.071327209473,303.979827880859,126.037170410156,224.013671875,81.0451507568359,425.043640136719,220.047744750977
Inosine 5'-triphosphate ,XIC,eTargetCompound,,,,ESI,5000,,0,,506.971160888672,,-,1,17.715557,60,30,,,506.971160888672,212.296051025391,30,100,eAbsolute,10,0.1,506.971160888672,158.924270629883,30,54.5191953383315,eAbsolute,10,0.1,506.971160888672,212.289566040039,30,25.8283634809579,eAbsolute,10,0.1,506.971160888672,408.994262695313,30,16.4374898354238,eAbsolute,10,0.1,506.971160888672,260.891418457031,30,11.1971394614498,eAbsolute,10,0.1,506.971160888672,78.9578399658203,30,10.9109458177367,eAbsolute,10,0.1,506.971160888672,506.970794677734,30,8.02538034895877,eAbsolute,10,0.1,212.296051025391,158.924270629883,212.289566040039,408.994262695313,260.891418457031,78.9578399658203,506.970794677734
5-methyltetrahydrofolic acid,XIC,eTargetCompound,,,,ESI,5000,,0,,458.177795410156,,-,1,14.216119,60,30,,,458.177795410156,458.177703857422,30,100,eAbsolute,10,0.1,458.177795410156,329.135589599609,30,83.2193062319165,eAbsolute,10,0.1,458.177795410156,128.03401184082,30,30.7592338954352,eAbsolute,10,0.1,458.177795410156,371.182403564453,30,26.945725700741,eAbsolute,10,0.1,458.177795410156,212.454559326172,30,23.9750945090987,eAbsolute,10,0.1,458.177795410156,414.187957763672,30,18.8177344291835,eAbsolute,10,0.1,458.177795410156,286.130065917969,30,11.6232900609136,eAbsolute,10,0.1,458.177703857422,329.135589599609,128.03401184082,371.182403564453,212.454559326172,414.187957763672,286.130065917969
5-methyltetrahydrofolic acid,XIC,eTargetCompound,,,,ESI,5000,,0,,460.193023681641,,+,1,14.187688,60,30,,,460.193023681641,313.139984130859,30,100,eAbsolute,10,0.1,460.193023681641,180.087615966797,30,22.412360178501,eAbsolute,10,0.1,460.193023681641,331.150634765625,30,21.8733028457916,eAbsolute,10,0.1,460.193023681641,212.703659057617,30,21.5560277172773,eAbsolute,10,0.1,460.193023681641,194.103363037109,30,18.1404703081719,eAbsolute,10,0.1,460.193023681641,212.710113525391,30,6.30178758621565,eAbsolute,10,0.1,460.193023681641,166.072067260742,30,2.48634511630292,eAbsolute,10,0.1,313.139984130859,180.087615966797,331.150634765625,212.703659057617,194.103363037109,212.710113525391,166.072067260742
Argininosuccinic acid,XIC,eTargetCompound,,,,ESI,5000,,0,,291.129211425781,,+,1,15.222406,60,30,,,291.129211425781,291.129211425781,30,100,eAbsolute,10,0.1,291.129211425781,70.0656280517578,30,58.5685966231458,eAbsolute,10,0.1,291.129211425781,116.070655822754,30,52.2595187948626,eAbsolute,10,0.1,291.129211425781,176.066253662109,30,26.7279048637655,eAbsolute,10,0.1,291.129211425781,214.669418334961,30,20.9782622940673,eAbsolute,10,0.1,291.129211425781,133.096984863281,30,19.9385534287929,eAbsolute,10,0.1,291.129211425781,159.076156616211,30,19.6859710921533,eAbsolute,10,0.1,291.129211425781,70.0656280517578,116.070655822754,176.066253662109,214.669418334961,133.096984863281,159.076156616211
Argininosuccinic acid,XIC,eTargetCompound,,,,ESI,5000,,0,,289.114227294922,,-,1,15.260097,60,30,,,289.114227294922,132.028961181641,30,100,eAbsolute,10,0.1,289.114227294922,131.081344604492,30,74.1260803809068,eAbsolute,10,0.1,289.114227294922,271.103912353516,30,72.6824543990167,eAbsolute,10,0.1,289.114227294922,212.972640991211,30,71.0237450601216,eAbsolute,10,0.1,289.114227294922,173.103210449219,30,64.0539993537736,eAbsolute,10,0.1,289.114227294922,227.113906860352,30,39.8942882847914,eAbsolute,10,0.1,289.114227294922,211.071273803711,30,39.6494168987545,eAbsolute,10,0.1,132.028961181641,131.081344604492,271.103912353516,212.972640991211,173.103210449219,227.113906860352,211.071273803711
NAD+,XIC,eTargetCompound,,,,ESI,5000,,0,,664.114501953125,,+,1,13.305945,60,30,,,664.114501953125,136.061569213867,30,100,eAbsolute,10,0.1,664.114501953125,428.035919189453,30,44.9490725030686,eAbsolute,10,0.1,664.114501953125,348.069519042969,30,17.9230718933696,eAbsolute,10,0.1,664.114501953125,218.253601074219,30,17.0738803921081,eAbsolute,10,0.1,664.114501953125,218.246826171875,30,16.0271268049769,eAbsolute,10,0.1,664.114501953125,232.082412719727,30,14.0409070235619,eAbsolute,10,0.1,664.114501953125,524.056091308594,30,8.27685158605607,eAbsolute,10,0.1,136.061569213867,428.035919189453,348.069519042969,218.253601074219,218.246826171875,232.082412719727,524.056091308594
Inosine 5'-diphosphate ,XIC,eTargetCompound,,,,ESI,5000,,0,,427.003875732422,,-,1,16.835933,60,30,,,427.003875732422,158.924163818359,30,100,eAbsolute,10,0.1,427.003875732422,135.029968261719,30,85.275575291289,eAbsolute,10,0.1,427.003875732422,78.9578475952148,30,84.5331603615839,eAbsolute,10,0.1,427.003875732422,215.083480834961,30,71.0849000162608,eAbsolute,10,0.1,427.003875732422,427.004699707031,30,58.2424532807532,eAbsolute,10,0.1,427.003875732422,329.028381347656,30,37.945125274977,eAbsolute,10,0.1,427.003875732422,141.015670776367,30,26.5485923119955,eAbsolute,10,0.1,158.924163818359,135.029968261719,78.9578475952148,215.083480834961,427.004699707031,329.028381347656,141.015670776367
succinyl-coenzyme A,XIC,eTargetCompound,,,,ESI,5000,,0,,868.13623046875,,+,1,16.309083,60,30,,,868.13623046875,361.141845703125,30,100,eAbsolute,10,0.1,868.13623046875,428.035949707031,30,23.421598428572,eAbsolute,10,0.1,868.13623046875,136.061553955078,30,22.7824360627703,eAbsolute,10,0.1,868.13623046875,259.074127197266,30,18.2818408702349,eAbsolute,10,0.1,868.13623046875,218.464874267578,30,12.163392633164,eAbsolute,10,0.1,868.13623046875,218.4716796875,30,10.3511826586193,eAbsolute,10,0.1,868.13623046875,184.09651184082,30,6.90706628137043,eAbsolute,10,0.1,361.141845703125,428.035949707031,136.061553955078,259.074127197266,218.464874267578,218.4716796875,184.09651184082
